%  columns="iteration, evaluation, void, void, void, xmean" (startseed=208389, 2017/10/4 12:15:25.90)
0 1 0 0 0 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 
1 21 0 0 0 8.996201e-01 1.197976e+00 9.869653e-01 1.043131e+00 8.630665e-01 1.081177e+00 1.195684e+00 9.689117e-01 9.578308e-01 8.732622e-01 9.689833e-01 1.114153e+00 1.080007e+00 9.948164e-01 9.590871e-01 8.911462e-01 9.719129e-01 9.041320e-01 9.420226e-01 1.022820e+00 1.051774e+00 8.980853e-01 9.799426e-01 9.133716e-01 9.743872e-01 1.063280e+00 1.101095e+00 
2 41 0 0 0 9.548111e-01 1.011613e+00 9.453309e-01 9.391066e-01 7.360294e-01 1.087180e+00 1.162373e+00 1.078079e+00 9.554599e-01 7.100242e-01 9.713127e-01 9.297167e-01 1.036984e+00 8.968911e-01 9.080190e-01 8.324489e-01 9.824084e-01 1.007833e+00 8.589460e-01 1.014008e+00 1.100181e+00 1.041550e+00 8.910585e-01 9.187192e-01 8.921234e-01 1.019459e+00 1.181663e+00 
3 61 0 0 0 1.093466e+00 1.084616e+00 1.019707e+00 9.715418e-01 7.203879e-01 1.117039e+00 1.143491e+00 1.123267e+00 9.022009e-01 5.061933e-01 1.018933e+00 9.963803e-01 1.000681e+00 8.908326e-01 9.382057e-01 8.079715e-01 1.103300e+00 1.063890e+00 7.402909e-01 1.019919e+00 1.138084e+00 9.916626e-01 8.593068e-01 7.524350e-01 8.929262e-01 1.106587e+00 1.215512e+00 
4 81 0 0 0 1.049195e+00 1.082620e+00 1.053879e+00 8.893910e-01 7.569302e-01 1.084365e+00 1.098500e+00 1.059429e+00 9.485142e-01 3.729188e-01 1.012533e+00 1.004544e+00 8.909592e-01 1.016015e+00 1.027961e+00 6.927992e-01 1.116073e+00 1.094513e+00 7.594760e-01 1.090390e+00 1.188806e+00 9.879161e-01 8.326636e-01 7.219798e-01 8.897426e-01 1.133348e+00 1.473833e+00 
5 101 0 0 0 1.006622e+00 1.083766e+00 8.747610e-01 9.280552e-01 6.729259e-01 9.777314e-01 1.153805e+00 1.120506e+00 9.190126e-01 2.578783e-01 1.017681e+00 1.088915e+00 7.796515e-01 9.708753e-01 1.237089e+00 6.829852e-01 1.110536e+00 1.163425e+00 6.377771e-01 9.978979e-01 1.271026e+00 1.032228e+00 8.005951e-01 6.833763e-01 9.124240e-01 1.205391e+00 1.535610e+00 
6 121 0 0 0 8.633976e-01 1.179966e+00 7.607425e-01 7.912118e-01 6.013399e-01 7.935759e-01 1.335254e+00 1.065821e+00 8.857366e-01 2.208474e-01 1.082099e+00 1.110764e+00 5.589785e-01 9.728455e-01 1.263734e+00 5.277064e-01 1.234221e+00 1.099128e+00 5.925284e-01 9.868314e-01 1.093163e+00 1.024984e+00 6.922259e-01 5.037441e-01 7.971101e-01 1.176992e+00 1.546650e+00 
7 141 0 0 0 9.748347e-01 1.329038e+00 7.878555e-01 7.729813e-01 5.448391e-01 8.793434e-01 1.206919e+00 1.087082e+00 8.553352e-01 1.347217e-01 1.003375e+00 1.120819e+00 3.591906e-01 9.594588e-01 1.058928e+00 3.742211e-01 1.221684e+00 1.074722e+00 6.428994e-01 9.589656e-01 1.079507e+00 9.455151e-01 6.007043e-01 4.755275e-01 7.055021e-01 1.205020e+00 1.438540e+00 
8 161 0 0 0 1.110092e+00 1.334324e+00 8.912664e-01 7.862322e-01 4.988741e-01 8.566016e-01 1.243262e+00 1.115702e+00 9.637358e-01 1.974269e-01 1.011069e+00 1.004076e+00 2.633281e-01 9.652075e-01 1.095638e+00 4.677845e-01 1.251499e+00 1.044242e+00 7.947888e-01 1.165174e+00 9.932916e-01 8.974927e-01 6.644608e-01 3.735296e-01 6.182704e-01 1.300063e+00 1.347417e+00 
9 181 0 0 0 9.187844e-01 1.403748e+00 6.955312e-01 6.186362e-01 4.436487e-01 9.765179e-01 1.363764e+00 1.041266e+00 9.138179e-01 -6.465963e-02 8.318099e-01 1.147879e+00 1.052747e-01 1.249248e+00 1.219337e+00 3.507113e-01 1.348860e+00 1.058641e+00 9.643826e-01 1.327046e+00 9.752530e-01 1.119029e+00 4.959796e-01 4.135310e-01 5.535186e-01 1.269358e+00 1.354477e+00 
