%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=209224, 2017/07/28 14:20:6.24)
1 21 1.068010e+00 2.241921e+01  2.164612669021513724e+00  2.336513855781637616e+00  2.630917879237538060e+00  3.548766193392582924e+00
2 41 1.029465e+00 2.242352e+01  2.164612669021513724e+00  2.288327131794881453e+00  2.698877291937446188e+00  3.205688173210175407e+00
3 61 1.000162e+00 2.243544e+01  2.164612669021513724e+00  2.437359620151408723e+00  2.598945641233119552e+00  3.581349641739620893e+00
4 81 9.759556e-01 2.244235e+01  2.164612669021513724e+00  2.333935667176992190e+00  2.697596900803605369e+00  4.269226871853076588e+00
5 101 9.552664e-01 2.246025e+01  2.164612669021513724e+00  2.357429229199244247e+00  2.586615499496212500e+00  2.893134247977910967e+00
6 121 9.388601e-01 2.246865e+01  2.164612669021513724e+00  2.447758800375019916e+00  2.594310746520993138e+00  3.134215466631119273e+00
7 141 9.248999e-01 2.248237e+01  2.164612669021513724e+00  2.383452137016605743e+00  2.663146276045179839e+00  4.266296697774500934e+00
8 161 9.129230e-01 2.248676e+01  2.164612669021513724e+00  2.301632622537804984e+00  2.523725145326740638e+00  3.052708366051585021e+00
9 181 9.087359e-01 2.249729e+01  2.164612669021513724e+00  2.341168372186873459e+00  2.664416627320227438e+00  4.190444259001800731e+00
10 201 9.063424e-01 2.250105e+01  2.164612669021513724e+00  2.317648187899464141e+00  2.601834774342365542e+00  3.010754643446432510e+00
11 221 9.042049e-01 2.251202e+01  2.164612669021513724e+00  2.266515610540596359e+00  2.592819161153552265e+00  3.466367302414918861e+00
12 241 9.002840e-01 2.252518e+01  2.164612669021513724e+00  2.303258921085439948e+00  2.566828373872778180e+00  3.139341707551014160e+00
13 261 8.983653e-01 2.253731e+01  2.164612669021513724e+00  2.354078245308039108e+00  2.726139275398502981e+00  4.111607189980658994e+00
14 281 8.984497e-01 2.254193e+01  2.164612669021513724e+00  2.319219574943445217e+00  2.640358648201841518e+00  3.448003276278704732e+00
15 301 8.979716e-01 2.255140e+01  2.164612669021513724e+00  2.242818625243099273e+00  2.516270171123321742e+00  2.892228824278982646e+00
16 321 9.003468e-01 2.256431e+01  2.164612669021513724e+00  2.309301010116322050e+00  2.562917403977465369e+00  4.323649728119940860e+00
17 341 8.988350e-01 2.257436e+01  2.164612669021513724e+00  2.317655359203744325e+00  2.501127172255033670e+00  2.850534293976152433e+00
18 361 8.929207e-01 2.258480e+01  2.164612669021513724e+00  2.294868387702941881e+00  2.585720572907294734e+00  3.146866211302404182e+00
19 381 8.815255e-01 2.259689e+01  2.164612669021513724e+00  2.281166632922323245e+00  2.547999663994186204e+00  2.990574144259860123e+00
20 401 8.757425e-01 2.260102e+01  2.164612669021513724e+00  2.319433555595691754e+00  2.550284768355841614e+00  4.522960209479616189e+00
21 421 8.731218e-01 2.260219e+01  2.164612669021513724e+00  2.315653045399628684e+00  2.617693881435529946e+00  3.060719641563106830e+00
22 441 8.676067e-01 2.263116e+01  2.164612669021513724e+00  2.342217233858645997e+00  2.482508372715892975e+00  4.151428121794722870e+00
23 461 8.609003e-01 2.263671e+01  2.164612669021513724e+00  2.251703313667018147e+00  2.579622531993341905e+00  2.784375597844536809e+00
24 481 8.558928e-01 2.267103e+01  2.164612669021513724e+00  2.358217300517230441e+00  2.555832036877788482e+00  2.842490888051252274e+00
25 501 8.530986e-01 2.268767e+01  2.164612669021513724e+00  2.238474338552587817e+00  2.480964138956524678e+00  4.383404700397887765e+00
26 521 8.505096e-01 2.269463e+01  2.164612669021513724e+00  2.343850287342468697e+00  2.484980800413085333e+00  2.890609835726390298e+00
27 541 8.442861e-01 2.270260e+01  2.164612669021513724e+00  2.350541039295513279e+00  2.457861102804956843e+00  3.319701526298346472e+00
28 561 8.391138e-01 2.269461e+01  2.164612669021513724e+00  2.315486905733801226e+00  2.519118370850537580e+00  4.248137901646664716e+00
29 581 8.349049e-01 2.270759e+01  2.164612669021513724e+00  2.270568291114709147e+00  2.538535907538411518e+00  3.129002977286809539e+00
30 601 8.303666e-01 2.270889e+01  2.164612669021513724e+00  2.297325495058607725e+00  2.446047321052442047e+00  3.084386266510870556e+00
31 621 8.251188e-01 2.270959e+01  2.164612669021513724e+00  2.287997317233987360e+00  2.504772135675330524e+00  3.042537813163028293e+00
32 641 8.198294e-01 2.270718e+01  2.164612669021513724e+00  2.246287757873713709e+00  2.454549835756374421e+00  3.015650885702614747e+00
33 661 8.135505e-01 2.270834e+01  2.164612669021513724e+00  2.353944827944083329e+00  2.469521484088569530e+00  2.968442486907458822e+00
34 681 8.032679e-01 2.270889e+01  2.164612669021513724e+00  2.281771579717952303e+00  2.517951836838879132e+00  2.818224214281788154e+00
35 701 7.972916e-01 2.271411e+01  2.164612669021513724e+00  2.266423531165349115e+00  2.518602218669136583e+00  3.105975507307417782e+00
36 721 7.939649e-01 2.271139e+01  2.164612669021513724e+00  2.280434217517720796e+00  2.430009157324926061e+00  3.088753872033638714e+00
37 741 7.925648e-01 2.272346e+01  2.164612669021513724e+00  2.315229542650255823e+00  2.512517906277707880e+00  4.250524332141925932e+00
38 761 7.898397e-01 2.273559e+01  2.164612669021513724e+00  2.242796100718637664e+00  2.481281761578965739e+00  2.819832761742603999e+00
39 781 7.816134e-01 2.272475e+01  2.164612669021513724e+00  2.295255861603786141e+00  2.441327781048872048e+00  2.759284225809645719e+00
40 801 7.779673e-01 2.273535e+01  2.164612669021513724e+00  2.272629648751576692e+00  2.524140848168502593e+00  4.259068674726876225e+00
41 821 7.764919e-01 2.274377e+01  2.164612669021513724e+00  2.303329889470397962e+00  2.410669915143329511e+00  2.823843862386340220e+00
42 841 7.742221e-01 2.277373e+01  2.164612669021513724e+00  2.350742243218250316e+00  2.498320072561400096e+00  2.743336228191715520e+00
43 861 7.731992e-01 2.277717e+01  2.164612669021513724e+00  2.258038522862882758e+00  2.492299874019325401e+00  4.216395344794785061e+00
44 881 7.739584e-01 2.280204e+01  2.164612669021513724e+00  2.275610275947250738e+00  2.477872620189763175e+00  2.737912282034909328e+00
45 901 7.766497e-01 2.281467e+01  2.164612669021513724e+00  2.242160655081916421e+00  2.562833326827751002e+00  4.151699759849280191e+00
46 921 7.830998e-01 2.283563e+01  2.164612669021513724e+00  2.333047842258465288e+00  2.473855982733952352e+00  2.968899649907756899e+00
47 941 7.881278e-01 2.284735e+01  2.164612669021513724e+00  2.251524620314281577e+00  2.554396154980087097e+00  4.032777655595063848e+00
48 961 7.905423e-01 2.285552e+01  2.164612669021513724e+00  2.251534750408806129e+00  2.467152001101908354e+00  2.677734531750885605e+00
49 981 7.959981e-01 2.287083e+01  2.164612669021513724e+00  2.325283584579192375e+00  2.460238213707068855e+00  4.287214903130503352e+00
50 1001 7.981112e-01 2.287897e+01  2.164612669021513724e+00  2.282365372898214950e+00  2.501355897043946896e+00  4.308924623314463354e+00
51 1021 7.984987e-01 2.292657e+01  2.164612669021513724e+00  2.267290378986536847e+00  2.512446939616483021e+00  4.081550485723884236e+00
52 1041 7.990662e-01 2.294267e+01  2.164612669021513724e+00  2.231242234839070360e+00  2.428385352134556641e+00  3.027423447111076360e+00
53 1061 7.972914e-01 2.295103e+01  2.164612669021513724e+00  2.318520341019842057e+00  2.496752648933224350e+00  3.089795112509725161e+00
54 1081 7.976649e-01 2.296564e+01  2.164612669021513724e+00  2.306636745291655632e+00  2.569864779006675093e+00  4.409221716357055065e+00
55 1101 7.967138e-01 2.295863e+01  2.164612669021513724e+00  2.287943707692549733e+00  2.450350982055633065e+00  2.729008582877269884e+00
56 1121 7.980024e-01 2.296199e+01  2.164612669021513724e+00  2.320453457927710073e+00  2.506340860336930376e+00  4.267129661707677712e+00
57 1141 7.955601e-01 2.296643e+01  2.164612669021513724e+00  2.328079314726857696e+00  2.464236644606755622e+00  3.187924148288988846e+00
58 1161 7.894879e-01 2.297386e+01  2.164612669021513724e+00  2.289258704210870299e+00  2.505690974819753780e+00  3.395086853024875229e+00
59 1181 7.795748e-01 2.297233e+01  2.164612669021513724e+00  2.255339031987719789e+00  2.415690627847427052e+00  2.639867187142869387e+00
60 1201 7.661758e-01 2.299175e+01  2.164612669021513724e+00  2.350850352244198138e+00  2.504576213918618954e+00  4.050637592463927739e+00
61 1221 7.523253e-01 2.299444e+01  2.164612669021513724e+00  2.273880583977577530e+00  2.480848876964058647e+00  2.757377425847157948e+00
62 1241 7.428305e-01 2.299650e+01  2.164612669021513724e+00  2.243694896915675585e+00  2.425008304691387728e+00  4.058907578185015907e+00
63 1261 7.343561e-01 2.299955e+01  2.164612669021513724e+00  2.271572850125652909e+00  2.438850425578450221e+00  2.956814678978483268e+00
64 1281 7.301405e-01 2.299557e+01  2.164612669021513724e+00  2.316492983057026223e+00  2.465038832300808558e+00  2.879827624145748999e+00
65 1301 7.294524e-01 2.302908e+01  2.164612669021513724e+00  2.278260836393053435e+00  2.403093137591734596e+00  2.769842668642178207e+00
66 1321 7.327527e-01 2.303398e+01  2.164612669021513724e+00  2.310925768773510747e+00  2.492673875252381599e+00  2.919318155947488780e+00
67 1341 7.382008e-01 2.303626e+01  2.164612669021513724e+00  2.302027557996549678e+00  2.548313899676176497e+00  3.037497240080636818e+00
68 1361 7.448639e-01 2.303881e+01  2.164612669021513724e+00  2.272453831379119826e+00  2.481324129721050653e+00  2.915246420959344942e+00
69 1381 7.471767e-01 2.304044e+01  2.164612669021513724e+00  2.331677094443476150e+00  2.520745163034590952e+00  3.163847312185337213e+00
70 1401 7.476342e-01 2.305477e+01  2.164612669021513724e+00  2.257523904079675514e+00  2.489148973659371045e+00  3.060431222331493117e+00
71 1421 7.469113e-01 2.307467e+01  2.164612669021513724e+00  2.310602359193872690e+00  2.455895709708870722e+00  4.540146480872297552e+00
72 1441 7.456852e-01 2.307993e+01  2.164612669021513724e+00  2.329449792478258008e+00  2.498578186006104929e+00  2.839736390755018380e+00
73 1461 7.447558e-01 2.308473e+01  2.164612669021513724e+00  2.242246278925376757e+00  2.476545268948251888e+00  4.204090888343455568e+00
74 1481 7.396312e-01 2.309658e+01  2.164612669021513724e+00  2.308287652917451638e+00  2.407335633754087212e+00  2.834714208218128473e+00
75 1501 7.354316e-01 2.309888e+01  2.164612669021513724e+00  2.294065812352403810e+00  2.440410001156052555e+00  2.662915468571824817e+00
76 1521 7.303838e-01 2.311937e+01  2.164612669021513724e+00  2.269979913899654367e+00  2.414253818935825358e+00  2.747505022289308485e+00
77 1541 7.225156e-01 2.312211e+01  2.164612669021513724e+00  2.297813394196443149e+00  2.446198645987359921e+00  2.778159028570174716e+00
78 1561 7.124149e-01 2.314289e+01  2.164612669021513724e+00  2.285908489545009470e+00  2.505307688860576754e+00  2.880871319056330204e+00
79 1581 7.036321e-01 2.314479e+01  2.164612669021513724e+00  2.303697603547395278e+00  2.432389117448568783e+00  4.271722861199228838e+00
80 1601 6.938685e-01 2.314664e+01  2.164612669021513724e+00  2.310782340486605246e+00  2.510276034650257060e+00  4.301351222972262356e+00
81 1621 6.845561e-01 2.318350e+01  2.164612669021513724e+00  2.272917133204891194e+00  2.534494952715029115e+00  2.795986743816066156e+00
82 1641 6.794567e-01 2.319446e+01  2.164612669021513724e+00  2.298805373877219171e+00  2.408071821615378028e+00  2.704677152994892975e+00
83 1661 6.767409e-01 2.319677e+01  2.164612669021513724e+00  2.330601174149627308e+00  2.474888708711047158e+00  2.797009921265561250e+00
84 1681 6.698068e-01 2.321547e+01  2.164612669021513724e+00  2.263628112012731730e+00  2.404581220225825877e+00  2.831697695008017490e+00
85 1701 6.627685e-01 2.323493e+01  2.164612669021513724e+00  2.310972685001862370e+00  2.478839917039691088e+00  2.747108753244815293e+00
86 1721 6.552521e-01 2.324553e+01  2.164612669021513724e+00  2.243651261033333011e+00  2.452741514700991665e+00  3.032315341465175340e+00
87 1741 6.483918e-01 2.324605e+01  2.164612669021513724e+00  2.270004345985087379e+00  2.408744365532548670e+00  2.783398358680319706e+00
88 1761 6.444144e-01 2.325139e+01  2.164612669021513724e+00  2.301686425929677871e+00  2.427516067356721319e+00  2.800420858397338897e+00
89 1781 6.422949e-01 2.326803e+01  2.164612669021513724e+00  2.251358609403244504e+00  2.401179388332780551e+00  2.719009818391387778e+00
90 1801 6.386090e-01 2.327335e+01  2.164612669021513724e+00  2.271209784874661075e+00  2.398357122097145577e+00  2.691215892118919761e+00
91 1821 6.381888e-01 2.327697e+01  2.164612669021513724e+00  2.274076762734416057e+00  2.411381278010092721e+00  2.711632812456953534e+00
92 1841 6.341470e-01 2.328302e+01  2.164612669021513724e+00  2.244325744871284112e+00  2.420191707165409767e+00  4.066581194305869396e+00
93 1861 6.308553e-01 2.329007e+01  2.164612669021513724e+00  2.269398490809372504e+00  2.418037132397532041e+00  2.717007138339650130e+00
94 1881 6.273169e-01 2.330163e+01  2.164612669021513724e+00  2.272009414438008523e+00  2.375129289718851844e+00  2.714162632984166379e+00
95 1901 6.234988e-01 2.330174e+01  2.164612669021513724e+00  2.275736135098159973e+00  2.404974952520674059e+00  4.500705327213482043e+00
96 1921 6.224354e-01 2.329966e+01  2.164612669021513724e+00  2.196924458366231292e+00  2.408340980101987050e+00  2.808362913099591296e+00
97 1941 6.204561e-01 2.331122e+01  2.164612669021513724e+00  2.250919810026949630e+00  2.425474598916455005e+00  2.571179434749724546e+00
98 1961 6.165037e-01 2.331516e+01  2.164612669021513724e+00  2.219526363794786850e+00  2.389866543053144277e+00  2.695248151489954669e+00
