%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=204915, 2018/07/12 0:6:6.15)
1 22 1.732676e+00 0 0 1.733948e+00 1.781452e-02 7.063510e-02 7.835670e-02 7.572405e-02 8.898215e-02 1.528723e-01 8.708134e-02 4.794998e-02 1.036472e-01 2.051039e-01 1.880030e-01 1.419557e-01 9.278187e-02 1.922004e-01 9.721713e-01 6.810021e-02 8.196556e-02 1.700109e-01 2.313195e-01 1.593393e-01 9.781859e-02 8.278543e-02 7.586366e-02 9.768522e-02 5.207817e-02 1.121417e-01 9.054918e-02 9.516164e-02 9.773253e-02 8.186909e-02 2.506084e-02 2.142091e-01 7.811580e-02 1.191586e-01 1.456980e-02 1.975870e-01 2.611168e-01 1.684255e-01 5.790419e-02 4.079178e-01 1.160380e-01 2.845108e-01 6.255299e-01 5.203881e-01 1.094492e+00 3.644830e-01 1.213523e-01 5.050990e-01 1.167127e+00 8.829912e-01 5.055899e-01 6.008140e-02 3.405353e-02 1.226411e-01 9.768855e-02 6.467842e-02 8.754084e-02 1.816371e-01 4.104112e-02 7.481971e-02 2.921867e-02 1.041357e-01 4.825391e-02 1.939392e-01 1.599151e-01 9.931467e-02 1.036277e-01 1.473352e-01 2.718243e-02 1.039581e+00 9.383495e-01 1.328196e-01 5.335389e-02 9.505977e-02 8.692752e-02 1.212635e-01 9.519897e-02 1.315552e-01 1.555236e-01 6.370593e-02 5.736072e-02 1.554109e-01 1.144986e-01 1.148163e-01 2.692499e-01 8.172281e-02 1.965751e-01 3.560263e-01 2.446317e-01 9.589665e-01 9.590979e-01 4.793436e-02 
2 43 1.680339e+00 0 0 1.681643e+00 1.727638e-02 6.851810e-02 7.599480e-02 7.342883e-02 8.626789e-02 1.482122e-01 8.447753e-02 4.648996e-02 1.005234e-01 1.988921e-01 1.822675e-01 1.376385e-01 8.995106e-02 1.863481e-01 9.427971e-01 6.604503e-02 7.947386e-02 1.649075e-01 2.242465e-01 1.545768e-01 9.484865e-02 8.030002e-02 7.355665e-02 9.473012e-02 5.052139e-02 1.087680e-01 8.785319e-02 9.226511e-02 9.475748e-02 7.939119e-02 2.429554e-02 2.076423e-01 7.574962e-02 1.156000e-01 1.412655e-02 1.916526e-01 2.532351e-01 1.633592e-01 5.612853e-02 3.955618e-01 1.124841e-01 2.758488e-01 6.063935e-01 5.046183e-01 1.061262e+00 3.534528e-01 1.176805e-01 4.900406e-01 1.132179e+00 8.562658e-01 4.902690e-01 5.827018e-02 3.303822e-02 1.189062e-01 9.473272e-02 6.270322e-02 8.490305e-02 1.761333e-01 3.979450e-02 7.252859e-02 2.832765e-02 1.009850e-01 4.678600e-02 1.880981e-01 1.550651e-01 9.627869e-02 1.004662e-01 1.429534e-01 2.635387e-02 1.007880e+00 9.102093e-01 1.287569e-01 5.174680e-02 9.215843e-02 8.429376e-02 1.175876e-01 9.229037e-02 1.275624e-01 1.508572e-01 6.179062e-02 5.561564e-02 1.506706e-01 1.110322e-01 1.113026e-01 2.610340e-01 7.925296e-02 1.906036e-01 3.451980e-01 2.372206e-01 9.297752e-01 9.297511e-01 4.648251e-02 
3 64 1.631029e+00 0 0 1.631804e+00 1.676904e-02 6.650612e-02 7.375986e-02 7.128556e-02 8.376231e-02 1.438193e-01 8.200534e-02 4.512530e-02 9.754538e-02 1.930830e-01 1.768476e-01 1.335601e-01 8.727990e-02 1.808806e-01 9.148072e-01 6.408933e-02 7.713598e-02 1.600524e-01 2.176829e-01 1.499973e-01 9.206129e-02 7.793935e-02 7.137945e-02 9.192670e-02 4.902225e-02 1.056018e-01 8.524419e-02 8.961267e-02 9.196546e-02 7.705584e-02 2.357584e-02 2.014660e-01 7.351981e-02 1.122466e-01 1.371353e-02 1.861545e-01 2.457433e-01 1.585864e-01 5.448466e-02 3.839933e-01 1.091454e-01 2.676875e-01 5.885030e-01 4.897506e-01 1.029666e+00 3.429619e-01 1.142291e-01 4.756507e-01 1.098668e+00 8.313393e-01 4.757656e-01 5.658419e-02 3.207580e-02 1.154126e-01 9.191196e-02 6.083424e-02 8.240668e-02 1.709027e-01 3.861732e-02 7.038941e-02 2.749047e-02 9.804797e-02 4.541427e-02 1.825311e-01 1.504525e-01 9.341380e-02 9.758325e-02 1.387600e-01 2.557071e-02 9.782122e-01 8.834377e-01 1.249602e-01 5.021360e-02 8.948399e-02 8.185196e-02 1.141600e-01 8.957005e-02 1.238201e-01 1.463896e-01 5.996771e-02 5.397778e-02 1.461986e-01 1.077480e-01 1.080186e-01 2.533066e-01 7.690825e-02 1.849506e-01 3.349469e-01 2.302054e-01 9.027927e-01 9.025955e-01 4.511997e-02 
4 85 1.597694e+00 0 0 1.598173e+00 1.642157e-02 6.517425e-02 7.224091e-02 6.982345e-02 8.204342e-02 1.408791e-01 8.030471e-02 4.419669e-02 9.555687e-02 1.891292e-01 1.731829e-01 1.308023e-01 8.547780e-02 1.772181e-01 8.962757e-01 6.278394e-02 7.555285e-02 1.567426e-01 2.131552e-01 1.469107e-01 9.016165e-02 7.633172e-02 6.991145e-02 9.001629e-02 4.799963e-02 1.033937e-01 8.349555e-02 8.780833e-02 9.007272e-02 7.548579e-02 2.308767e-02 1.973089e-01 7.204480e-02 1.099875e-01 1.343569e-02 1.823299e-01 2.406477e-01 1.552949e-01 5.335567e-02 3.759909e-01 1.069110e-01 2.621858e-01 5.766877e-01 4.795879e-01 1.008418e+00 3.358738e-01 1.119104e-01 4.658264e-01 1.076422e+00 8.146063e-01 4.659165e-01 5.541307e-02 3.140934e-02 1.130227e-01 9.000155e-02 5.956866e-02 8.073544e-02 1.673776e-01 3.782358e-02 6.894319e-02 2.692450e-02 9.606727e-02 4.448590e-02 1.787858e-01 1.473247e-01 9.151637e-02 9.562146e-02 1.358979e-01 2.504474e-02 9.583415e-01 8.653765e-01 1.224044e-01 4.917749e-02 8.764538e-02 8.015757e-02 1.118148e-01 8.771812e-02 1.212447e-01 1.433510e-01 5.876148e-02 5.286363e-02 1.432034e-01 1.055426e-01 1.057711e-01 2.480859e-01 7.539084e-02 1.812132e-01 3.282038e-01 2.254635e-01 8.841601e-01 8.839336e-01 4.417751e-02 
5 106 1.569502e+00 0 0 1.570532e+00 1.612508e-02 6.401994e-02 7.096767e-02 6.856191e-02 8.058476e-02 1.384420e-01 7.890146e-02 4.341769e-02 9.383152e-02 1.858203e-01 1.701503e-01 1.284886e-01 8.395304e-02 1.740662e-01 8.807678e-01 6.165778e-02 7.423380e-02 1.539445e-01 2.093519e-01 1.443163e-01 8.854115e-02 7.496026e-02 6.868275e-02 8.841950e-02 4.716952e-02 1.015229e-01 8.201995e-02 8.621540e-02 8.846148e-02 7.413986e-02 2.268469e-02 1.937798e-01 7.074194e-02 1.081033e-01 1.319662e-02 1.791477e-01 2.363106e-01 1.525039e-01 5.241777e-02 3.694546e-01 1.050107e-01 2.574747e-01 5.662911e-01 4.710391e-01 9.903930e-01 3.299690e-01 1.099710e-01 4.574794e-01 1.057382e+00 7.999208e-01 4.576047e-01 5.443837e-02 3.085313e-02 1.110328e-01 8.841323e-02 5.851388e-02 7.929969e-02 1.643842e-01 3.718422e-02 6.773913e-02 2.644197e-02 9.439423e-02 4.369204e-02 1.756105e-01 1.446783e-01 8.989034e-02 9.391801e-02 1.334603e-01 2.461274e-02 9.412362e-01 8.500050e-01 1.202074e-01 4.830802e-02 8.607264e-02 7.872803e-02 1.098129e-01 8.613619e-02 1.191020e-01 1.407935e-01 5.772569e-02 5.192017e-02 1.406395e-01 1.036770e-01 1.038655e-01 2.436820e-01 7.404227e-02 1.779614e-01 3.223872e-01 2.214224e-01 8.686002e-01 8.687889e-01 4.337973e-02 
6 127 1.553885e+00 0 0 1.554338e+00 1.596232e-02 6.338084e-02 7.023701e-02 6.785957e-02 7.980941e-02 1.370941e-01 7.810601e-02 4.298451e-02 9.296309e-02 1.839481e-01 1.684817e-01 1.271651e-01 8.308573e-02 1.723072e-01 8.717668e-01 6.105703e-02 7.346715e-02 1.523880e-01 2.072547e-01 1.428753e-01 8.766892e-02 7.418949e-02 6.799588e-02 8.759318e-02 4.675028e-02 1.005305e-01 8.122308e-02 8.532344e-02 8.757033e-02 7.341792e-02 2.245489e-02 1.918301e-01 7.005635e-02 1.070339e-01 1.306775e-02 1.773184e-01 2.339885e-01 1.509262e-01 5.188661e-02 3.659243e-01 1.040109e-01 2.548195e-01 5.605753e-01 4.662866e-01 9.806568e-01 3.266047e-01 1.088337e-01 4.528804e-01 1.047454e+00 7.918012e-01 4.532101e-01 5.388960e-02 3.053923e-02 1.099068e-01 8.755220e-02 5.791317e-02 7.850049e-02 1.627011e-01 3.681144e-02 6.704054e-02 2.617344e-02 9.342855e-02 4.325602e-02 1.738701e-01 1.432102e-01 8.901374e-02 9.298356e-02 1.320860e-01 2.435923e-02 9.318221e-01 8.417412e-01 1.190489e-01 4.787408e-02 8.522814e-02 7.793016e-02 1.087143e-01 8.527270e-02 1.179530e-01 1.394934e-01 5.712965e-02 5.139222e-02 1.392477e-01 1.026428e-01 1.028380e-01 2.412251e-01 7.331752e-02 1.761469e-01 3.192088e-01 2.193159e-01 8.595844e-01 8.602780e-01 4.293367e-02 
7 148 1.540950e+00 0 0 1.541323e+00 1.582547e-02 6.284481e-02 6.962393e-02 6.728536e-02 7.913397e-02 1.359128e-01 7.744120e-02 4.262729e-02 9.219875e-02 1.824278e-01 1.670580e-01 1.262119e-01 8.243665e-02 1.708120e-01 8.645377e-01 6.060644e-02 7.284135e-02 1.511216e-01 2.054980e-01 1.416737e-01 8.693552e-02 7.354959e-02 6.741354e-02 8.685920e-02 4.637225e-02 9.966048e-02 8.053902e-02 8.460809e-02 8.684126e-02 7.279099e-02 2.225662e-02 1.901847e-01 6.946597e-02 1.061311e-01 1.296196e-02 1.758389e-01 2.319759e-01 1.496266e-01 5.144150e-02 3.628407e-01 1.031293e-01 2.526795e-01 5.558382e-01 4.624295e-01 9.723036e-01 3.239146e-01 1.079116e-01 4.490307e-01 1.038551e+00 7.850445e-01 4.494374e-01 5.342859e-02 3.027578e-02 1.089884e-01 8.680204e-02 5.741611e-02 7.785135e-02 1.613333e-01 3.650543e-02 6.649125e-02 2.595076e-02 9.265239e-02 4.290385e-02 1.724736e-01 1.420117e-01 8.824317e-02 9.223261e-02 1.309593e-01 2.415225e-02 9.236607e-01 8.346062e-01 1.180398e-01 4.747300e-02 8.450042e-02 7.726146e-02 1.077895e-01 8.456421e-02 1.169809e-01 1.382781e-01 5.665476e-02 5.097891e-02 1.380635e-01 1.017724e-01 1.019507e-01 2.391408e-01 7.268836e-02 1.746425e-01 3.164816e-01 2.174622e-01 8.525667e-01 8.534835e-01 4.256523e-02 
8 169 1.538014e+00 0 0 1.537880e+00 1.579876e-02 6.271578e-02 6.947873e-02 6.714231e-02 7.896950e-02 1.356026e-01 7.730026e-02 4.254627e-02 9.199352e-02 1.820577e-01 1.667360e-01 1.259833e-01 8.226463e-02 1.704887e-01 8.626635e-01 6.048177e-02 7.269749e-02 1.509392e-01 2.051587e-01 1.414611e-01 8.674743e-02 7.349624e-02 6.726580e-02 8.672768e-02 4.627574e-02 9.947285e-02 8.039273e-02 8.441331e-02 8.666035e-02 7.264885e-02 2.220744e-02 1.898229e-01 6.933712e-02 1.059423e-01 1.293727e-02 1.754597e-01 2.314577e-01 1.493327e-01 5.136587e-02 3.621597e-01 1.029523e-01 2.521326e-01 5.547576e-01 4.617189e-01 9.701285e-01 3.232651e-01 1.077001e-01 4.480987e-01 1.036602e+00 7.834675e-01 4.485856e-01 5.330906e-02 3.021092e-02 1.087492e-01 8.661760e-02 5.731052e-02 7.769007e-02 1.609579e-01 3.641912e-02 6.634780e-02 2.590215e-02 9.243587e-02 4.282274e-02 1.720972e-01 1.417630e-01 8.804575e-02 9.207051e-02 1.307186e-01 2.409994e-02 9.215359e-01 8.330832e-01 1.178483e-01 4.739389e-02 8.433712e-02 7.710233e-02 1.075867e-01 8.436916e-02 1.167540e-01 1.380078e-01 5.653926e-02 5.087300e-02 1.377798e-01 1.015767e-01 1.017524e-01 2.386605e-01 7.254103e-02 1.743104e-01 3.158732e-01 2.169891e-01 8.510443e-01 8.517437e-01 4.249565e-02 
9 190 1.534116e+00 0 0 1.533366e+00 1.575532e-02 6.254171e-02 6.931694e-02 6.696716e-02 7.877610e-02 1.352480e-01 7.710600e-02 4.244859e-02 9.176275e-02 1.815935e-01 1.662923e-01 1.256085e-01 8.201829e-02 1.700282e-01 8.602570e-01 6.035169e-02 7.251670e-02 1.505514e-01 2.046365e-01 1.410780e-01 8.653815e-02 7.332686e-02 6.708783e-02 8.651937e-02 4.615322e-02 9.922028e-02 8.017277e-02 8.421013e-02 8.645471e-02 7.245289e-02 2.214343e-02 1.893963e-01 6.914007e-02 1.056583e-01 1.291103e-02 1.750134e-01 2.307972e-01 1.488829e-01 5.122504e-02 3.611963e-01 1.027314e-01 2.514950e-01 5.532068e-01 4.604550e-01 9.683761e-01 3.225163e-01 1.074510e-01 4.470905e-01 1.033686e+00 7.816092e-01 4.473844e-01 5.315449e-02 3.012499e-02 1.084680e-01 8.639845e-02 5.715305e-02 7.747822e-02 1.605000e-01 3.632400e-02 6.616487e-02 2.583366e-02 9.223660e-02 4.271800e-02 1.716317e-01 1.413645e-01 8.781636e-02 9.190250e-02 1.303758e-01 2.402758e-02 9.188734e-01 8.312906e-01 1.175176e-01 4.725767e-02 8.411277e-02 7.691550e-02 1.072862e-01 8.412947e-02 1.164719e-01 1.376145e-01 5.638054e-02 5.074692e-02 1.374451e-01 1.012948e-01 1.014648e-01 2.380386e-01 7.233641e-02 1.738831e-01 3.150077e-01 2.164160e-01 8.485118e-01 8.493393e-01 4.237790e-02 
10 211 1.529953e+00 0 0 1.528494e+00 1.571138e-02 6.236600e-02 6.916975e-02 6.676609e-02 7.854788e-02 1.348481e-01 7.688541e-02 4.234372e-02 9.152012e-02 1.810723e-01 1.658444e-01 1.252539e-01 8.176941e-02 1.695308e-01 8.578251e-01 6.021706e-02 7.231385e-02 1.501234e-01 2.040476e-01 1.406814e-01 8.630338e-02 7.316442e-02 6.687656e-02 8.627115e-02 4.603529e-02 9.893655e-02 7.992600e-02 8.397023e-02 8.620404e-02 7.224903e-02 2.207298e-02 1.889255e-01 6.892887e-02 1.054039e-01 1.288155e-02 1.745176e-01 2.302181e-01 1.484459e-01 5.111103e-02 3.600601e-01 1.024430e-01 2.510523e-01 5.517514e-01 4.593978e-01 9.664623e-01 3.215220e-01 1.071188e-01 4.457984e-01 1.030985e+00 7.793424e-01 4.461954e-01 5.300997e-02 3.002894e-02 1.081410e-01 8.615295e-02 5.700898e-02 7.727013e-02 1.600142e-01 3.621382e-02 6.600172e-02 2.575268e-02 9.197983e-02 4.258879e-02 1.711402e-01 1.409533e-01 8.758906e-02 9.163831e-02 1.299769e-01 2.396236e-02 9.161407e-01 8.289678e-01 1.171777e-01 4.710713e-02 8.391393e-02 7.668912e-02 1.069633e-01 8.390655e-02 1.161386e-01 1.372001e-01 5.621077e-02 5.067175e-02 1.370567e-01 1.009941e-01 1.011693e-01 2.373645e-01 7.211901e-02 1.733489e-01 3.141082e-01 2.157961e-01 8.459164e-01 8.472601e-01 4.225243e-02 
