%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=204915, 2018/07/12 0:6:6.15)
1 22 1.732676e+00 1.190104e+02  3.560300313925802485e+00  3.560300313925802485e+00  1.993060991198912461e+03  1.997732298653819726e+03
2 43 1.680339e+00 1.190428e+02  3.560300313925802485e+00  1.975832221830891740e+03  1.992624603178124516e+03  1.999338553843614136e+03
3 64 1.631029e+00 1.189952e+02  3.560300313925802485e+00  1.976173320984900101e+03  1.991306256654539538e+03  1.994688842970220549e+03
4 85 1.597694e+00 1.189545e+02  3.560300313925802485e+00  4.420993935502550265e+00  1.991814541674453267e+03  1.995272700231026874e+03
5 106 1.569502e+00 1.190165e+02  3.560300313925802485e+00  3.885726310663582428e+00  1.990293226416349171e+03  2.001733231897067526e+03
6 127 1.553885e+00 1.189519e+02  3.532157672195854303e+00  3.532157672195854303e+00  1.987816461756278841e+03  1.996345127777203061e+03
7 148 1.540950e+00 1.189202e+02  3.073937792618472553e+00  3.073937792618472553e+00  1.979279903458515719e+03  2.002371030688340852e+03
8 169 1.538014e+00 1.188821e+02  3.073937792618472553e+00  3.607302438170350456e+00  1.988414575456358762e+03  1.995289418017731123e+03
9 190 1.534116e+00 1.187761e+02  3.073937792618472553e+00  4.040290869337717083e+00  1.990605599431985638e+03  1.999419908320256354e+03
10 211 1.529953e+00 1.186718e+02  3.073937792618472553e+00  3.328450908363087990e+00  1.983918501266021394e+03  1.998071263030634100e+03
11 232 1.523478e+00 1.185821e+02  3.073937792618472553e+00  4.273212647927113750e+00  1.987817339079726025e+03  1.999318787051426398e+03
12 253 1.516041e+00 1.185678e+02  3.073937792618472553e+00  3.536794600814146872e+00  1.983971211586641175e+03  1.996299257454435292e+03
13 274 1.516014e+00 1.185312e+02  3.073937792618472553e+00  3.669856954419583150e+00  1.980277408253480644e+03  1.999357839742041051e+03
14 295 1.519957e+00 1.184755e+02  3.073937792618472553e+00  4.171754002589785237e+00  1.986127978495871503e+03  1.993576590795441462e+03
15 316 1.523745e+00 1.184788e+02  3.073937792618472553e+00  3.497214948590991579e+00  1.977896762958657746e+03  1.998287748029527620e+03
16 337 1.527632e+00 1.184718e+02  2.826104334794601325e+00  2.826104334794601325e+00  1.983846776051444976e+03  1.998120969139986073e+03
17 358 1.528855e+00 1.184091e+02  2.826104334794601325e+00  2.958982677328776845e+00  1.973374508340461034e+03  1.994608003442026984e+03
18 379 1.525385e+00 1.184573e+02  2.826104334794601325e+00  3.280415912277273804e+00  1.984452530196545467e+03  2.000227794441208289e+03
19 400 1.518330e+00 1.185106e+02  2.826104334794601325e+00  3.277857247780260774e+00  1.989595311302736036e+03  1.999463683616145318e+03
20 421 1.517566e+00 1.184812e+02  2.633296487654266382e+00  2.633296487654266382e+00  4.610970438527689730e+00  1.998391110889666606e+03
21 442 1.520799e+00 1.184278e+02  2.633296487654266382e+00  2.833761768724762042e+00  9.848421747262748340e+02  1.991998111248414261e+03
