%  columns="iteration, evaluation, void, void, void, xmean" (startseed=208719, 2017/10/11 19:16:14.20)
0 1 0 0 0 -2.742781e+01 6.815810e-01 -1.118925e+00 -7.064292e-01 1.066594e-01 1.052832e+01 6.018248e+00 2.876844e+00 2.302650e+00 1.312400e+01 4.770437e+00 -1.195223e+01 -5.131126e+00 5.753847e+00 6.696721e-02 2.297183e+00 -6.489278e-01 7.755536e-01 6.395645e-01 -2.373472e+00 -3.888433e-01 -7.112855e-01 3.922520e-02 -1.303150e-01 1.711384e-01 1.870062e+00 2.540320e+00 4.323265e-01 -1.218877e+00 -7.964199e-01 -1.425076e-01 5.458140e-01 1.895852e+00 -1.359459e+00 -1.182239e+00 2.870312e-01 1.199313e+00 -4.784776e+00 -8.448747e+00 -8.257017e-01 -1.090208e+01 -4.039699e+00 -5.332376e+00 1.779044e+01 8.273872e+00 4.250996e+01 3.097608e+01 2.437141e+01 2.823169e+01 7.068519e+00 6.816092e+00 2.297355e+01 4.853667e-02 1.302490e+00 -9.337538e-01 -9.508773e-01 -6.170646e-01 2.388304e+00 3.613632e-02 2.763643e+00 7.685180e-02 3.109405e+00 1.645891e+00 -1.530100e+00 -8.619952e-01 -5.697131e-02 -4.044130e+00 9.652162e-01 -2.864267e+00 1.907019e+00 1.614910e+01 -1.121977e+01 1.327579e+00 1.381169e+00 1.331405e+00 3.574853e+00 2.821699e+00 1.709990e+00 1.303655e+00 2.027029e+00 5.449043e-01 3.839495e-01 4.593477e-01 -3.883787e-01 -4.667907e+00 1.088707e+01 7.337810e-01 6.951622e-01 -4.393436e+00 -1.393128e+01 
1 21 0 0 0 -2.673956e+01 6.757959e-01 -1.152708e+00 -7.148272e-01 1.196870e-01 1.057485e+01 6.166220e+00 2.929462e+00 2.421196e+00 1.308656e+01 4.827859e+00 -1.205616e+01 -5.107191e+00 5.873082e+00 9.943864e-02 2.307042e+00 -6.666713e-01 8.007729e-01 6.445707e-01 -2.366464e+00 -4.041648e-01 -6.779563e-01 3.567723e-02 -1.456217e-01 1.206432e-01 1.829734e+00 2.493168e+00 4.370916e-01 -1.235337e+00 -7.872383e-01 -1.372891e-01 5.474519e-01 1.936759e+00 -1.334188e+00 -1.170469e+00 2.858479e-01 1.263096e+00 -4.626504e+00 -8.405333e+00 -7.924243e-01 -1.074865e+01 -4.074836e+00 -5.268967e+00 1.823096e+01 8.298877e+00 4.237892e+01 3.137019e+01 2.418607e+01 2.941046e+01 7.251819e+00 6.907429e+00 2.275396e+01 5.089639e-02 1.308710e+00 -9.639476e-01 -9.518998e-01 -6.125430e-01 2.381973e+00 2.288809e-02 2.777978e+00 4.545380e-02 3.122681e+00 1.663431e+00 -1.527665e+00 -8.807325e-01 -4.542558e-02 -4.050572e+00 9.974287e-01 -2.827067e+00 1.914658e+00 1.630372e+01 -1.101919e+01 1.341098e+00 1.376111e+00 1.341879e+00 3.649628e+00 2.573296e+00 1.696170e+00 1.311648e+00 2.049031e+00 5.327398e-01 3.958391e-01 4.925451e-01 -3.811661e-01 -5.096744e+00 1.088899e+01 7.358731e-01 6.939757e-01 -4.447158e+00 -1.416149e+01 
2 41 0 0 0 -2.706245e+01 6.779860e-01 -1.152805e+00 -7.131645e-01 1.096751e-01 1.063602e+01 6.290116e+00 2.955390e+00 2.388417e+00 1.307155e+01 4.717031e+00 -1.201725e+01 -5.084498e+00 6.162344e+00 7.399610e-02 2.308845e+00 -6.378627e-01 8.205293e-01 6.241190e-01 -2.342739e+00 -4.002539e-01 -6.634321e-01 1.380012e-02 -1.368755e-01 1.431619e-01 1.825830e+00 2.500312e+00 4.288014e-01 -1.195618e+00 -7.869810e-01 -1.165885e-01 5.582354e-01 1.908810e+00 -1.328686e+00 -1.166714e+00 2.821604e-01 1.226484e+00 -4.602680e+00 -8.253156e+00 -8.276392e-01 -1.022888e+01 -3.884373e+00 -5.524630e+00 1.840756e+01 7.916955e+00 4.193589e+01 3.132600e+01 2.407231e+01 2.962722e+01 7.004428e+00 6.841820e+00 2.283745e+01 5.220558e-02 1.303585e+00 -9.552390e-01 -9.476300e-01 -6.174593e-01 2.384416e+00 3.088438e-02 2.775087e+00 6.146885e-02 3.138207e+00 1.662996e+00 -1.515133e+00 -8.859427e-01 -4.235992e-03 -4.057016e+00 9.791035e-01 -2.858448e+00 1.912782e+00 1.596575e+01 -1.112848e+01 1.328382e+00 1.388472e+00 1.351525e+00 3.594654e+00 2.574446e+00 1.720803e+00 1.356029e+00 2.038542e+00 5.420697e-01 3.744777e-01 4.600166e-01 -3.960597e-01 -5.893454e+00 1.174285e+01 7.438132e-01 6.568280e-01 -4.387855e+00 -1.404888e+01 
3 61 0 0 0 -2.722463e+01 6.765380e-01 -1.170322e+00 -6.894550e-01 1.440391e-01 1.066129e+01 6.451286e+00 2.925865e+00 2.208361e+00 1.314274e+01 4.571139e+00 -1.180834e+01 -5.240848e+00 6.122965e+00 7.562618e-02 2.335553e+00 -6.280912e-01 8.058705e-01 5.842861e-01 -2.344282e+00 -4.039356e-01 -6.622874e-01 1.692273e-02 -1.401014e-01 1.616329e-01 1.812270e+00 2.455007e+00 4.452970e-01 -1.215700e+00 -7.688716e-01 -1.144672e-01 5.355355e-01 1.937333e+00 -1.330284e+00 -1.167815e+00 2.597020e-01 1.066132e+00 -4.615369e+00 -8.109421e+00 -8.385574e-01 -1.031807e+01 -3.831521e+00 -5.608742e+00 1.866648e+01 8.008602e+00 4.157211e+01 3.135614e+01 2.479147e+01 2.912281e+01 6.562000e+00 6.716434e+00 2.314415e+01 5.063257e-02 1.301090e+00 -9.720148e-01 -9.334624e-01 -6.106269e-01 2.377353e+00 5.296020e-02 2.794462e+00 5.531168e-02 3.163535e+00 1.681515e+00 -1.521903e+00 -9.145010e-01 -2.610795e-02 -4.051074e+00 9.997554e-01 -2.863898e+00 1.903374e+00 1.614982e+01 -1.106883e+01 1.352091e+00 1.366515e+00 1.311310e+00 3.627834e+00 2.667558e+00 1.724060e+00 1.322581e+00 2.025318e+00 5.272177e-01 3.450929e-01 4.377328e-01 -4.156390e-01 -6.333802e+00 1.235257e+01 7.612863e-01 6.289277e-01 -4.415296e+00 -1.400235e+01 
4 81 0 0 0 -2.697718e+01 6.792311e-01 -1.159852e+00 -7.174275e-01 1.317643e-01 1.046476e+01 6.200492e+00 2.851559e+00 2.135735e+00 1.312559e+01 4.712778e+00 -1.179598e+01 -5.360484e+00 6.105488e+00 7.711389e-02 2.328546e+00 -6.319462e-01 8.150970e-01 5.844293e-01 -2.333722e+00 -4.191609e-01 -6.496092e-01 4.038132e-02 -1.066751e-01 1.587446e-01 1.808307e+00 2.491693e+00 4.554656e-01 -1.221953e+00 -7.498222e-01 -1.062829e-01 5.485588e-01 1.931089e+00 -1.333562e+00 -1.156296e+00 2.529315e-01 1.212060e+00 -4.426657e+00 -8.292349e+00 -8.292547e-01 -1.014793e+01 -4.092586e+00 -5.738510e+00 1.859052e+01 8.190823e+00 4.115695e+01 3.160546e+01 2.473661e+01 2.968859e+01 6.836022e+00 6.855493e+00 2.361682e+01 3.889043e-02 1.258746e+00 -9.866099e-01 -9.337468e-01 -5.996154e-01 2.394016e+00 4.384282e-02 2.802799e+00 6.422418e-02 3.165415e+00 1.698732e+00 -1.503700e+00 -9.252014e-01 -2.418791e-02 -4.042466e+00 1.010176e+00 -2.859207e+00 1.920451e+00 1.612343e+01 -1.117533e+01 1.363565e+00 1.342059e+00 1.312834e+00 3.739317e+00 2.691378e+00 1.724400e+00 1.301351e+00 2.053301e+00 5.330866e-01 3.208601e-01 4.013848e-01 -4.163053e-01 -6.689496e+00 1.257504e+01 7.455403e-01 6.409588e-01 -4.260438e+00 -1.377987e+01 
5 101 0 0 0 -2.688066e+01 7.028940e-01 -1.191147e+00 -7.025658e-01 1.550521e-01 1.049385e+01 6.187050e+00 2.811466e+00 2.023460e+00 1.320791e+01 4.693608e+00 -1.181155e+01 -5.289324e+00 6.287759e+00 7.440949e-02 2.350092e+00 -6.405722e-01 8.144310e-01 5.850659e-01 -2.347498e+00 -4.130445e-01 -6.502706e-01 5.848720e-02 -9.530640e-02 1.329030e-01 1.824952e+00 2.471186e+00 4.692931e-01 -1.226469e+00 -7.442955e-01 -1.112986e-01 5.466126e-01 1.951817e+00 -1.298216e+00 -1.178754e+00 2.659049e-01 1.173855e+00 -4.533207e+00 -8.245741e+00 -8.435503e-01 -9.705816e+00 -4.262731e+00 -5.501820e+00 1.949502e+01 8.051027e+00 4.115425e+01 3.151370e+01 2.452916e+01 2.950616e+01 7.009256e+00 6.548097e+00 2.394329e+01 4.279444e-02 1.263767e+00 -1.008771e+00 -9.401015e-01 -5.807788e-01 2.380232e+00 5.101452e-02 2.788788e+00 4.495594e-02 3.188911e+00 1.672297e+00 -1.491907e+00 -9.479117e-01 -2.198780e-02 -4.021156e+00 1.014171e+00 -2.848593e+00 1.919516e+00 1.618754e+01 -1.094664e+01 1.321760e+00 1.329661e+00 1.307494e+00 3.602248e+00 2.768461e+00 1.751210e+00 1.294966e+00 2.032706e+00 5.434729e-01 3.219325e-01 4.040962e-01 -4.365003e-01 -6.742020e+00 1.289265e+01 7.554534e-01 6.622825e-01 -4.052435e+00 -1.366546e+01 
6 121 0 0 0 -2.685933e+01 6.940048e-01 -1.211430e+00 -6.795338e-01 1.761965e-01 1.053030e+01 6.247541e+00 2.953005e+00 2.116672e+00 1.307506e+01 4.615930e+00 -1.187063e+01 -5.350024e+00 6.180413e+00 8.542568e-02 2.323675e+00 -6.278257e-01 8.081031e-01 5.781545e-01 -2.358540e+00 -4.326993e-01 -6.331384e-01 3.034716e-02 -1.244935e-01 1.615661e-01 1.835955e+00 2.465223e+00 4.504581e-01 -1.231981e+00 -7.425177e-01 -9.370100e-02 5.799572e-01 1.935690e+00 -1.291979e+00 -1.167922e+00 2.597200e-01 1.131834e+00 -4.495540e+00 -8.157315e+00 -8.485300e-01 -1.012653e+01 -3.667681e+00 -5.560509e+00 1.951224e+01 8.365127e+00 4.075023e+01 3.170264e+01 2.477361e+01 2.970968e+01 7.048054e+00 6.353689e+00 2.352346e+01 5.519560e-02 1.237585e+00 -1.001309e+00 -9.101261e-01 -5.537586e-01 2.387471e+00 3.049778e-02 2.812313e+00 7.455740e-02 3.184644e+00 1.689658e+00 -1.486074e+00 -9.290685e-01 -2.732820e-02 -4.035492e+00 1.015865e+00 -2.867837e+00 1.912184e+00 1.608075e+01 -1.062934e+01 1.314254e+00 1.324427e+00 1.317407e+00 3.478769e+00 2.794847e+00 1.748721e+00 1.306757e+00 2.016142e+00 5.423234e-01 3.171457e-01 4.284606e-01 -4.109687e-01 -6.898565e+00 1.229951e+01 7.889556e-01 6.352535e-01 -3.986058e+00 -1.346558e+01 
7 141 0 0 0 -2.703118e+01 6.914955e-01 -1.221589e+00 -6.899714e-01 1.635572e-01 1.052105e+01 6.282975e+00 2.970277e+00 1.942094e+00 1.295042e+01 4.686320e+00 -1.181891e+01 -5.343932e+00 6.184761e+00 8.999443e-02 2.362827e+00 -6.378336e-01 7.944332e-01 6.063588e-01 -2.354962e+00 -4.327757e-01 -6.160626e-01 3.662211e-02 -1.279280e-01 1.738382e-01 1.854742e+00 2.478492e+00 4.412832e-01 -1.260810e+00 -7.314111e-01 -1.034271e-01 5.853549e-01 1.939603e+00 -1.289373e+00 -1.186678e+00 2.515477e-01 1.007255e+00 -4.303421e+00 -7.990396e+00 -8.423007e-01 -1.031482e+01 -3.660463e+00 -5.477846e+00 1.920771e+01 7.980388e+00 4.059454e+01 3.199710e+01 2.443137e+01 3.020905e+01 6.806406e+00 6.051904e+00 2.342890e+01 8.078424e-02 1.252222e+00 -1.006890e+00 -9.204079e-01 -5.923076e-01 2.406045e+00 2.892961e-02 2.797644e+00 6.355200e-02 3.199031e+00 1.694469e+00 -1.482394e+00 -9.223846e-01 -3.281888e-02 -4.015837e+00 9.686838e-01 -2.851111e+00 1.890773e+00 1.627355e+01 -1.085091e+01 1.328874e+00 1.318419e+00 1.305810e+00 3.528093e+00 2.680484e+00 1.734476e+00 1.287100e+00 2.032422e+00 5.608196e-01 3.064507e-01 4.165980e-01 -4.347431e-01 -6.937031e+00 1.278741e+01 7.884169e-01 6.356051e-01 -3.884135e+00 -1.354728e+01 
8 161 0 0 0 -2.657645e+01 7.031776e-01 -1.224474e+00 -6.937461e-01 1.452277e-01 1.050040e+01 6.378905e+00 2.993159e+00 1.939953e+00 1.300405e+01 4.723949e+00 -1.180829e+01 -5.292223e+00 6.105922e+00 7.940072e-02 2.361723e+00 -5.945312e-01 7.653897e-01 5.851614e-01 -2.331803e+00 -4.142785e-01 -6.294794e-01 -1.502029e-03 -1.076115e-01 1.662708e-01 1.844729e+00 2.499105e+00 4.696121e-01 -1.279849e+00 -7.333003e-01 -9.459172e-02 5.827084e-01 1.942815e+00 -1.287181e+00 -1.229881e+00 2.353477e-01 1.271475e+00 -4.049604e+00 -8.049122e+00 -8.567103e-01 -1.027364e+01 -3.758756e+00 -5.235116e+00 1.882043e+01 7.913153e+00 4.076402e+01 3.173961e+01 2.467560e+01 2.969602e+01 6.433435e+00 5.812715e+00 2.369278e+01 8.668381e-02 1.266459e+00 -1.051159e+00 -9.097329e-01 -5.862598e-01 2.390345e+00 3.134204e-02 2.799649e+00 2.377279e-02 3.193979e+00 1.680339e+00 -1.471466e+00 -9.075395e-01 -3.070692e-02 -4.026975e+00 9.633711e-01 -2.864141e+00 1.875402e+00 1.657100e+01 -1.098939e+01 1.334196e+00 1.320699e+00 1.288006e+00 3.666145e+00 2.639465e+00 1.729532e+00 1.280839e+00 2.008882e+00 5.625976e-01 2.762812e-01 3.991262e-01 -4.050353e-01 -6.772240e+00 1.270173e+01 7.995441e-01 6.459802e-01 -4.002796e+00 -1.368020e+01 
9 181 0 0 0 -2.677503e+01 6.938568e-01 -1.245273e+00 -6.661443e-01 1.253636e-01 1.048842e+01 6.292234e+00 3.052069e+00 1.880640e+00 1.296403e+01 4.733932e+00 -1.182248e+01 -5.252301e+00 6.195112e+00 7.930556e-02 2.380081e+00 -6.116338e-01 7.827791e-01 5.916749e-01 -2.336949e+00 -4.316719e-01 -6.110423e-01 -1.229933e-02 -1.365004e-01 1.673729e-01 1.853269e+00 2.505276e+00 4.562582e-01 -1.267941e+00 -7.217508e-01 -7.704848e-02 5.836260e-01 1.952772e+00 -1.310041e+00 -1.218116e+00 2.325376e-01 1.291382e+00 -4.005463e+00 -8.268191e+00 -8.699761e-01 -1.007486e+01 -3.763225e+00 -5.345106e+00 1.858128e+01 7.727943e+00 4.071093e+01 3.140412e+01 2.464356e+01 2.965416e+01 6.065829e+00 5.697932e+00 2.401382e+01 9.406141e-02 1.286796e+00 -1.060992e+00 -9.209579e-01 -5.776742e-01 2.413842e+00 1.574898e-02 2.792635e+00 2.083848e-02 3.189218e+00 1.674263e+00 -1.461838e+00 -9.308384e-01 -3.728185e-02 -4.018255e+00 9.625330e-01 -2.869434e+00 1.853739e+00 1.641076e+01 -1.110171e+01 1.309833e+00 1.300901e+00 1.292530e+00 3.643151e+00 2.686220e+00 1.723153e+00 1.280810e+00 2.002182e+00 5.610036e-01 2.501200e-01 3.835436e-01 -3.878027e-01 -7.365733e+00 1.302415e+01 7.845226e-01 6.642648e-01 -3.931895e+00 -1.399144e+01 
