%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=213574, 2017/07/15 11:55:30.75)
1 21 1.062607e+00 2.240441e+01  1.241921546330966919e+01  2.011265967935950584e+03  1.999376662860828947e+04  1.999728450397215784e+04
2 41 1.023733e+00 2.241626e+01  1.241921546330966919e+01  2.007080847540320519e+03  1.999494387452871160e+04  1.999803451891022632e+04
3 61 9.935140e-01 2.242395e+01  1.241921546330966919e+01  1.097731424718585549e+04  1.999463191572029245e+04  1.999909750236832770e+04
4 81 9.739972e-01 2.242714e+01  1.241921546330966919e+01  2.051481838920655719e+03  1.999287139305606979e+04  1.999932270317555594e+04
5 101 9.604454e-01 2.243961e+01  1.241921546330966919e+01  5.030969217625903411e+01  1.999270230940102920e+04  1.999865593076127698e+04
6 121 9.566306e-01 2.245654e+01  1.241921546330966919e+01  2.010142973732926748e+03  1.999037939009439287e+04  1.999716820117576208e+04
7 141 9.512489e-01 2.247319e+01  1.241921546330966919e+01  2.006628966956573549e+03  1.999215824572271231e+04  1.999719135053522768e+04
8 161 9.491685e-01 2.248295e+01  1.241921546330966919e+01  2.045670023291748748e+03  1.999121617237043392e+04  1.999728681016217161e+04
9 181 9.498024e-01 2.249640e+01  1.241921546330966919e+01  2.011571939968353036e+03  1.999040625306595757e+04  1.999824791829911919e+04
10 201 9.459563e-01 2.249712e+01  1.241921546330966919e+01  2.019345880453827249e+03  1.999178814169002726e+04  2.000016689371601387e+04
11 221 9.369320e-01 2.249969e+01  1.241921546330966919e+01  2.049264051032540465e+03  1.998396243578352369e+04  1.999707663793162283e+04
12 241 9.305784e-01 2.252810e+01  1.241921546330966919e+01  1.998227165549747752e+01  1.998828066235230654e+04  1.999746394680119192e+04
13 261 9.212804e-01 2.252761e+01  1.241921546330966919e+01  2.011573782601300763e+03  1.998772481899533523e+04  1.999682024565849497e+04
14 281 9.164606e-01 2.253165e+01  1.241921546330966919e+01  2.017371398279181449e+03  1.998904525176447351e+04  1.999753208593892850e+04
15 301 9.095370e-01 2.255035e+01  1.241921546330966919e+01  2.008162222623282105e+03  1.999388839449928855e+04  1.999814533308801765e+04
16 321 9.072290e-01 2.255699e+01  1.241921546330966919e+01  2.020625624433220082e+03  1.999234201160348312e+04  1.999764530126133104e+04
17 341 9.033403e-01 2.256197e+01  1.241921546330966919e+01  2.015806310850447517e+03  1.999275021741368255e+04  1.999734594024846592e+04
18 361 8.965312e-01 2.256709e+01  1.241921546330966919e+01  2.009965502706592360e+03  1.999466775977467478e+04  1.999849358746462531e+04
19 381 8.914277e-01 2.258532e+01  1.241921546330966919e+01  2.009814846356945509e+03  1.998718812108659040e+04  1.999725030181262991e+04
20 401 8.890127e-01 2.258672e+01  1.241921546330966919e+01  2.007273418787144919e+03  1.549407029988708382e+04  1.999714668983547017e+04
21 421 8.878232e-01 2.260228e+01  1.241921546330966919e+01  1.096578154087762050e+04  1.999286725776626190e+04  1.999920251448657655e+04
22 441 8.818998e-01 2.260976e+01  1.241921546330966919e+01  2.019797731832559748e+03  1.998998689819405263e+04  1.999856192472510156e+04
23 461 8.743223e-01 2.261078e+01  1.241921546330966919e+01  2.008074524591347199e+03  1.099181475669332940e+04  1.999694732890496380e+04
24 481 8.656449e-01 2.261594e+01  1.241921546330966919e+01  1.974033609560216718e+01  1.998801583625348940e+04  1.999709264869374965e+04
25 501 8.521739e-01 2.262778e+01  1.241921546330966919e+01  2.008634296457978735e+03  1.998461541605812090e+04  1.999769145121511974e+04
26 521 8.409779e-01 2.263968e+01  1.241921546330966919e+01  2.050659736125862054e+01  1.996582802880681993e+04  1.999537447200295355e+04
27 541 8.328158e-01 2.264574e+01  1.241921546330966919e+01  2.008824608353491158e+03  1.096575032671029112e+04  1.999466459437676895e+04
28 561 8.254790e-01 2.266300e+01  1.241921546330966919e+01  2.010394138402206636e+03  1.997413023654685094e+04  1.999608333442771982e+04
29 581 8.207526e-01 2.266934e+01  1.241921546330966919e+01  1.707028264545626328e+01  1.998112428225113763e+04  1.999749897441811481e+04
30 601 8.175053e-01 2.266779e+01  1.241921546330966919e+01  2.908508204100116146e+01  1.997393588259134776e+04  1.999458580470648667e+04
31 621 8.118888e-01 2.267187e+01  1.241921546330966919e+01  2.006164851996751622e+03  1.996808213372855971e+04  1.999762895406484313e+04
32 641 8.066844e-01 2.267969e+01  1.241921546330966919e+01  2.935408897544064999e+01  1.994338995892517414e+04  1.999766101229135165e+04
33 661 8.033664e-01 2.268485e+01  1.241921546330966919e+01  1.909710942652864674e+01  1.995830243538568902e+04  1.999733581279248028e+04
34 681 8.034642e-01 2.269622e+01  1.241921546330966919e+01  2.010957405776220185e+03  1.097785152005955388e+04  1.999718488189634081e+04
35 701 8.049526e-01 2.271472e+01  1.241921546330966919e+01  2.014193338348189172e+03  1.099255969881566853e+04  1.999715118112128039e+04
