%  columns="iteration, evaluation, void, void, void, xmean" (startseed=207704, 2018/05/16 11:10:17.05)
0 1 0 0 0 3.925847e-01 9.394777e-01 -7.939907e-02 -5.271262e-02 9.568191e-01 1.171055e-01 1.197564e+00 -6.773628e-01 1.936908e-01 1.904208e-01 6.833022e-01 1.034842e+00 1.299428e+00 4.784475e-02 6.645355e-01 2.472782e+00 9.902162e-01 2.664822e-01 1.481484e+00 4.585824e-02 1.120696e+00 4.019434e-01 1.146005e+00 9.704893e-02 7.023135e-01 9.868400e-01 1.317272e+00 1.128014e+00 3.209658e-01 5.952447e-02 2.658189e-01 1.468349e-01 1.897737e-01 -2.088781e-01 1.671049e+00 1.000000e+01 0.000000e+00 0.000000e+00 0.000000e+00 -1.000000e+01 0.000000e+00 0.000000e+00 0.000000e+00 -2.814081e-01 6.442398e+00 3.430818e+00 -1.307639e+00 -1.092465e+00 3.960479e+00 2.232038e+00 -3.701007e-01 -3.353918e-02 9.387596e-02 2.956023e-01 3.795831e-01 -5.285345e-01 1.057725e+00 4.692067e-01 3.466406e-01 1.156423e+00 3.127836e-01 5.063340e-01 1.965907e+00 -1.576118e-01 3.686066e-01 1.861188e-01 -3.973392e+00 2.960668e-01 1.522798e-01 9.248273e-01 1.465318e+01 5.952613e-01 4.981385e-01 1.307593e+00 1.988259e+00 1.410914e-01 2.810887e-01 8.834798e-01 1.572580e+00 1.803179e+00 8.104889e-01 1.408244e-01 1.498007e+00 7.097705e-02 1.381007e+00 4.069555e+00 1.290223e-01 5.709110e-01 3.577857e+00 1.230718e+00 4.000000e+00 5.000000e-02 1.500000e+00 
1 21 0 0 0 2.769412e-01 9.193047e-01 -8.048783e-02 -5.090468e-02 9.956199e-01 3.746984e-01 1.100503e+00 -4.619126e-01 2.580120e-01 1.553442e-01 7.649063e-01 9.976360e-01 1.180177e+00 -5.698691e-02 6.494187e-01 2.445747e+00 1.016793e+00 2.831016e-01 1.490164e+00 3.010527e-02 1.110076e+00 3.991047e-01 1.127555e+00 1.049973e-01 6.994332e-01 9.789604e-01 1.338811e+00 1.119566e+00 3.390576e-01 5.082502e-02 2.588874e-01 1.384503e-01 1.813462e-01 -2.154902e-01 1.673224e+00 9.991980e+00 -1.907988e-01 4.087592e-01 -9.619200e-02 -1.002512e+01 4.040925e-02 7.698929e-02 -3.784159e-03 -2.827687e-02 6.332746e+00 3.485730e+00 -1.424112e+00 -6.204825e-01 4.350963e+00 1.760532e+00 -5.807315e-01 8.263519e-02 1.074399e-01 2.901713e-01 3.575347e-01 -5.398279e-01 1.049721e+00 4.676783e-01 3.398958e-01 1.187235e+00 2.682243e-01 5.117704e-01 1.958439e+00 -1.334133e-01 3.298835e-01 1.687683e-01 -3.991713e+00 2.955178e-01 1.435874e-01 9.514020e-01 1.443778e+01 4.016978e-01 4.840174e-01 1.300432e+00 1.976796e+00 1.609976e-01 2.911194e-01 9.030870e-01 1.609476e+00 1.802042e+00 8.095095e-01 1.435661e-01 1.476448e+00 1.008510e-01 1.386783e+00 4.284732e+00 1.424525e-01 5.381064e-01 3.583420e+00 1.277021e+00 4.340178e+00 2.271428e-02 1.437799e+00 
2 41 0 0 0 4.610344e-01 9.454909e-01 -6.274864e-02 -1.039126e-01 9.575547e-01 3.023981e-01 9.482923e-01 -3.968022e-01 2.746242e-01 1.421747e-01 7.967254e-01 9.534870e-01 1.150764e+00 -7.015994e-02 6.634446e-01 2.428536e+00 1.013714e+00 2.903109e-01 1.461741e+00 3.848763e-02 1.084211e+00 4.045062e-01 1.112779e+00 9.173161e-02 7.158848e-01 9.713879e-01 1.341489e+00 1.108771e+00 3.310135e-01 7.413635e-02 2.738074e-01 1.277936e-01 2.032179e-01 -1.708762e-01 1.678766e+00 9.971309e+00 9.849568e-02 4.863342e-01 -2.458786e-01 -9.983417e+00 -1.670415e-01 7.429460e-02 -4.816603e-01 -8.031863e-02 5.997756e+00 3.525137e+00 -1.200008e+00 -7.667919e-01 4.510017e+00 1.671999e+00 -6.022439e-01 6.488388e-01 1.425147e-01 2.785381e-01 3.243084e-01 -5.271409e-01 1.041976e+00 4.689536e-01 3.178048e-01 1.227122e+00 2.489951e-01 4.988233e-01 1.955885e+00 -1.113641e-01 3.155859e-01 1.923928e-01 -3.957343e+00 2.865850e-01 1.434128e-01 9.445794e-01 1.432852e+01 4.669805e-01 4.597874e-01 1.272716e+00 1.994381e+00 2.561393e-01 6.011942e-01 9.455871e-01 1.624611e+00 1.819781e+00 8.186858e-01 1.444633e-01 1.461929e+00 9.898132e-02 1.170664e+00 4.486299e+00 1.589012e-01 4.976296e-01 3.608635e+00 1.383708e+00 4.340428e+00 2.371833e-02 1.548091e+00 
3 61 0 0 0 6.564474e-02 9.438028e-01 -9.279537e-02 -1.323595e-01 9.450795e-01 2.910026e-01 9.812137e-01 -5.452969e-01 5.457860e-02 2.470831e-01 8.000047e-01 8.923836e-01 1.046027e+00 -8.708061e-02 6.275403e-01 2.384443e+00 9.918668e-01 3.157404e-01 1.460786e+00 7.709365e-02 1.069551e+00 3.978356e-01 1.100179e+00 7.930260e-02 7.348561e-01 9.702163e-01 1.304715e+00 1.126652e+00 3.353319e-01 9.865874e-02 3.025941e-01 1.152165e-01 1.857024e-01 -1.393694e-01 1.708338e+00 9.956957e+00 1.914566e-02 4.627192e-01 -2.456800e-01 -1.001843e+01 -1.183046e-01 6.445829e-02 -6.119121e-01 -2.828713e-01 6.019719e+00 3.309793e+00 -9.071820e-01 -7.199483e-01 4.717897e+00 1.771817e+00 -1.310625e+00 5.378394e-01 1.299550e-01 2.953158e-01 3.304639e-01 -5.432398e-01 1.043957e+00 5.050340e-01 3.119946e-01 1.210940e+00 2.471882e-01 4.880643e-01 1.933096e+00 -9.089569e-02 3.349385e-01 1.945182e-01 -3.966618e+00 2.590261e-01 1.658292e-01 9.271559e-01 1.429614e+01 6.083250e-01 4.531783e-01 1.245638e+00 1.996528e+00 2.849794e-01 6.697363e-01 9.361338e-01 1.590395e+00 1.818303e+00 8.271912e-01 1.609170e-01 1.470033e+00 1.023881e-01 1.340598e+00 4.583057e+00 1.760835e-01 5.092929e-01 3.269542e+00 1.365782e+00 4.659429e+00 -1.950020e-02 2.040276e+00 
4 81 0 0 0 -8.809106e-02 9.541000e-01 -1.010472e-01 -1.057239e-01 9.284030e-01 2.190433e-01 9.106365e-01 -4.338035e-01 -1.383015e-01 2.437739e-01 6.749131e-01 9.941837e-01 9.423753e-01 1.613900e-02 6.273907e-01 2.354758e+00 9.729181e-01 3.556844e-01 1.477177e+00 8.829042e-02 1.066944e+00 4.113770e-01 1.118908e+00 8.796387e-02 7.349600e-01 9.333639e-01 1.304774e+00 1.130676e+00 3.140246e-01 7.526533e-02 3.119601e-01 1.127962e-01 2.253764e-01 -1.201238e-01 1.714690e+00 9.953955e+00 5.548587e-02 4.589761e-01 -3.625539e-01 -9.984517e+00 -8.994869e-02 1.251819e-01 -4.688993e-01 -7.184500e-01 5.862008e+00 3.597890e+00 -5.581392e-01 -7.634468e-01 4.471771e+00 1.495109e+00 -1.691163e+00 8.107121e-01 1.350258e-01 2.995899e-01 3.138971e-01 -5.362391e-01 1.057912e+00 5.114777e-01 3.115277e-01 1.214168e+00 2.602897e-01 5.086625e-01 1.913765e+00 -6.242658e-02 3.271161e-01 2.039326e-01 -3.958874e+00 2.966156e-01 1.851726e-01 9.096961e-01 1.433940e+01 6.410161e-01 4.518870e-01 1.256334e+00 2.000640e+00 3.501067e-01 6.637514e-01 9.442709e-01 1.555514e+00 1.837558e+00 8.162098e-01 1.403308e-01 1.456171e+00 7.806462e-02 6.908333e-01 4.898795e+00 1.862523e-01 5.117958e-01 3.095740e+00 1.522572e+00 4.734902e+00 -4.586426e-02 2.105235e+00 
5 101 0 0 0 -6.693889e-01 9.558671e-01 -1.050333e-01 -1.192416e-01 9.015353e-01 3.318886e-01 9.950841e-01 -3.318058e-01 -1.798392e-01 4.410084e-01 6.453279e-01 9.375532e-01 9.170925e-01 4.295749e-02 6.223929e-01 2.360327e+00 9.455559e-01 3.523517e-01 1.465363e+00 1.084210e-01 1.095002e+00 4.461926e-01 1.092098e+00 9.399898e-02 7.401166e-01 9.381463e-01 1.274970e+00 1.134756e+00 3.206958e-01 8.009089e-02 3.090765e-01 1.347176e-01 1.986615e-01 -1.015949e-01 1.724390e+00 9.931565e+00 1.366411e-01 4.373341e-01 -6.340527e-03 -9.984606e+00 -7.531673e-02 3.598985e-01 -8.061711e-01 -9.607422e-01 5.011743e+00 3.692218e+00 -6.728773e-02 -8.069956e-01 4.206077e+00 1.662560e+00 -1.148991e+00 5.897117e-01 1.281206e-01 3.479394e-01 3.087006e-01 -5.476434e-01 1.091418e+00 5.093905e-01 3.034495e-01 1.243090e+00 2.917448e-01 5.294813e-01 1.925053e+00 -5.082345e-02 3.389566e-01 2.292431e-01 -3.965806e+00 3.141824e-01 1.875948e-01 8.913380e-01 1.425734e+01 6.947536e-01 4.089791e-01 1.256137e+00 2.002897e+00 2.542814e-01 6.677642e-01 9.350210e-01 1.564259e+00 1.814347e+00 8.207154e-01 1.594612e-01 1.451829e+00 1.190587e-01 6.127297e-01 4.485106e+00 1.907993e-01 4.975598e-01 3.238824e+00 1.546126e+00 5.044081e+00 -5.305999e-02 1.954356e+00 
6 121 0 0 0 -7.230103e-04 9.619065e-01 -1.149810e-01 -1.144873e-01 9.128447e-01 5.624135e-01 8.032468e-01 -3.008221e-01 -3.037572e-01 5.469538e-01 5.322507e-01 1.056616e+00 8.180126e-01 -1.996986e-01 6.376281e-01 2.382827e+00 9.411235e-01 3.687263e-01 1.477581e+00 1.388300e-01 1.094657e+00 4.523419e-01 1.116269e+00 9.791932e-02 7.056826e-01 9.664885e-01 1.256072e+00 1.144656e+00 3.101083e-01 8.080556e-02 3.336713e-01 1.181579e-01 1.823835e-01 -1.055235e-01 1.744671e+00 9.929768e+00 3.460611e-01 4.548975e-01 -3.882677e-01 -1.000271e+01 -4.739893e-02 1.545100e-01 -7.906660e-01 -1.079150e+00 5.184740e+00 4.059588e+00 -4.275394e-03 -7.290191e-01 4.204795e+00 1.154710e+00 -1.201679e+00 6.215291e-01 1.363982e-01 3.433603e-01 2.890307e-01 -5.476432e-01 1.061115e+00 5.059739e-01 2.824425e-01 1.223934e+00 2.901169e-01 5.107501e-01 1.932881e+00 -5.808495e-02 3.736289e-01 2.401136e-01 -3.952289e+00 2.870227e-01 1.991810e-01 8.992750e-01 1.431260e+01 6.948804e-01 4.026275e-01 1.255383e+00 1.997876e+00 1.111966e-01 6.833763e-01 9.333932e-01 1.546745e+00 1.788110e+00 8.364814e-01 1.421374e-01 1.446271e+00 1.281796e-01 8.583947e-01 4.574546e+00 1.919160e-01 4.968008e-01 3.450142e+00 1.613272e+00 4.906325e+00 -1.607123e-02 2.267776e+00 
7 141 0 0 0 3.235566e-01 9.668338e-01 -8.120474e-02 -1.431889e-01 9.314273e-01 5.867978e-01 8.642820e-01 -2.945472e-01 -2.642106e-01 6.940399e-01 4.425772e-01 1.000010e+00 9.598650e-01 -2.105123e-01 6.482277e-01 2.366238e+00 9.577508e-01 3.792851e-01 1.471312e+00 1.346312e-01 1.091723e+00 4.556417e-01 1.139184e+00 1.106765e-01 7.247960e-01 9.824650e-01 1.257337e+00 1.120784e+00 3.376592e-01 1.035414e-01 3.506920e-01 8.495300e-02 1.531355e-01 -1.094747e-01 1.741466e+00 9.935945e+00 5.455230e-01 4.896068e-01 -2.222627e-01 -9.989492e+00 -1.491030e-01 2.304689e-02 -5.752387e-01 -1.605218e+00 5.225996e+00 3.853500e+00 -2.599315e-01 -9.405231e-01 4.343928e+00 8.722272e-01 -1.522723e+00 4.297702e-01 1.321290e-01 3.327773e-01 2.797138e-01 -5.205851e-01 1.063075e+00 4.900867e-01 3.110741e-01 1.251568e+00 2.658074e-01 5.194252e-01 1.933587e+00 -4.048745e-02 3.801230e-01 2.652469e-01 -3.952432e+00 3.120968e-01 1.843637e-01 8.921517e-01 1.427992e+01 9.108631e-01 3.721642e-01 1.253722e+00 1.985483e+00 1.192013e-01 4.404206e-01 9.103459e-01 1.557259e+00 1.769467e+00 8.791696e-01 1.401808e-01 1.452933e+00 1.135808e-01 4.626092e-01 4.097673e+00 2.012226e-01 5.104697e-01 3.422306e+00 1.464552e+00 5.094422e+00 -2.469588e-03 2.284221e+00 
8 161 0 0 0 3.423357e-01 9.369825e-01 -1.196374e-01 -1.621685e-01 9.401868e-01 6.342665e-01 9.901605e-01 -3.209938e-01 -3.654603e-01 5.646045e-01 4.044815e-01 9.709196e-01 9.584911e-01 -2.916038e-01 6.484044e-01 2.382808e+00 9.742549e-01 3.660381e-01 1.455648e+00 1.253747e-01 1.101505e+00 4.481807e-01 1.124323e+00 9.927487e-02 6.913223e-01 9.857144e-01 1.268055e+00 1.124816e+00 3.354174e-01 7.269835e-02 3.683804e-01 1.035905e-01 1.716889e-01 -1.207416e-01 1.765976e+00 9.904619e+00 6.216457e-01 4.106672e-01 -1.875062e-01 -9.989712e+00 -7.641580e-02 -4.407911e-01 -8.174470e-01 -1.884145e+00 5.683708e+00 3.917644e+00 -1.112110e+00 -4.493241e-01 4.716705e+00 1.116642e+00 -1.043291e+00 3.902631e-01 1.130976e-01 3.342378e-01 3.198436e-01 -5.361000e-01 1.091046e+00 4.845599e-01 3.183646e-01 1.263577e+00 2.832196e-01 5.120713e-01 1.950793e+00 -4.644328e-02 3.939662e-01 2.568956e-01 -3.962354e+00 3.183639e-01 2.337178e-01 8.826631e-01 1.445592e+01 1.082002e+00 3.689283e-01 1.264027e+00 1.957921e+00 -1.009230e-01 5.241415e-01 9.185569e-01 1.565265e+00 1.801654e+00 8.856127e-01 1.346570e-01 1.421459e+00 1.167266e-01 2.118690e-01 4.298131e+00 2.062426e-01 5.207703e-01 3.303885e+00 1.581103e+00 4.748670e+00 1.023424e-02 2.535235e+00 
9 181 0 0 0 2.094643e-01 9.480490e-01 -1.496536e-01 -1.800459e-01 9.244219e-01 5.731657e-01 1.019352e+00 -1.715113e-01 -4.134873e-01 5.183251e-01 1.935203e-01 9.308589e-01 1.028082e+00 -3.204989e-01 6.544147e-01 2.379191e+00 9.594861e-01 3.599710e-01 1.479703e+00 1.490607e-01 1.129066e+00 4.218373e-01 1.107289e+00 5.888951e-02 6.959765e-01 9.680867e-01 1.264330e+00 1.107046e+00 3.443441e-01 7.216046e-02 3.837657e-01 1.062914e-01 1.671772e-01 -1.246712e-01 1.806109e+00 9.893633e+00 4.918108e-01 4.587656e-01 -1.727985e-01 -9.977350e+00 -3.033003e-01 -6.103443e-01 -7.608913e-01 -2.500490e+00 6.012638e+00 4.243917e+00 -6.962690e-01 3.211743e-01 5.028691e+00 1.329763e+00 -1.888196e-01 9.728344e-01 1.622850e-01 3.228472e-01 3.366778e-01 -5.128649e-01 1.089909e+00 4.877476e-01 3.188010e-01 1.273994e+00 2.803938e-01 5.171478e-01 1.950261e+00 -3.874310e-02 3.650844e-01 2.093675e-01 -3.978073e+00 2.962003e-01 2.467097e-01 8.778315e-01 1.455243e+01 1.104980e+00 3.587481e-01 1.243661e+00 1.956782e+00 4.471921e-02 3.959865e-01 9.108521e-01 1.571461e+00 1.832562e+00 9.012301e-01 1.390515e-01 1.435298e+00 1.215369e-01 5.859885e-01 4.752910e+00 2.423848e-01 5.142309e-01 3.285095e+00 1.624576e+00 4.543790e+00 1.624151e-02 2.316234e+00 
