%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=208929, 2017/10/9 7:1:45.30)
1 21  9.936362929063520824e+02 0 0 2.239585e+01 1.219326e+00 -2.728173e-01 2.037966e+00 -5.697125e-02 3.473812e+00 6.492908e+00 -3.923326e-01 4.173631e+00 1.289655e+00 1.090303e+01 1.024139e+00 -2.862117e+00 6.348935e+00 2.001815e-01 1.882269e+00 2.736259e-01 -1.606288e+00 1.273187e+00 -6.594371e-01 -9.874397e-01 4.290666e-02 1.479733e+00 6.166310e-01 2.033175e-01 2.851503e+00 5.614699e-01 1.651528e+00 2.183172e-01 -3.920483e-01 -8.969125e-01 1.753242e+00 1.666050e+00 -1.278214e-01 2.302013e+00 1.411199e+00 8.361657e+00 3.042503e+00 -4.021826e+00 -6.742017e-01 1.382939e+01 -1.242851e+01 1.825330e+01 -1.933363e+00 2.455788e+01 -2.108732e+00 2.520291e+01 7.807550e+00 1.759500e+01 8.970493e+00 2.160678e-01 3.236820e+01 1.687170e-01 5.077821e-01 1.935266e+00 -1.132770e+00 1.452295e+00 2.063436e+00 4.821817e-01 1.437470e+00 -4.336276e-01 1.095736e+00 1.431689e+00 -1.642888e+00 -9.188131e-01 -1.817885e+00 -4.711685e+00 4.602800e-01 -1.676274e-02 -6.608713e-01 2.094100e+01 6.861159e-01 1.625517e+00 4.077810e+00 9.687692e-01 -2.141385e+00 3.138489e+00 9.402405e-01 1.738294e+00 1.947823e+00 -1.044589e-01 1.433646e+00 1.736004e+00 9.977096e-01 -1.000705e+00 7.646812e+00 2.855582e+00 3.004744e+00 2.506197e+00 3.325492e+00 
2 41  9.938588456496199797e+02 0 0 2.115709e+01 1.212859e+00 -2.808454e-01 1.972407e+00 2.678700e-02 3.237918e+00 6.464548e+00 -7.403136e-01 4.252738e+00 1.488811e+00 1.079987e+01 8.669792e-01 -2.484690e+00 6.567566e+00 2.169465e-01 1.860283e+00 3.839192e-01 -1.577360e+00 1.392895e+00 -6.159044e-01 -9.635677e-01 -7.951420e-02 1.547421e+00 5.413962e-01 1.772662e-01 2.875930e+00 5.524064e-01 1.692109e+00 2.784521e-01 -4.306112e-01 -8.925279e-01 1.694045e+00 1.681333e+00 -1.451204e-01 2.270515e+00 1.352725e+00 8.560837e+00 2.706745e+00 -5.262787e+00 -6.249169e-01 1.434594e+01 -1.283655e+01 1.722018e+01 -2.731930e+00 2.554410e+01 -2.903645e+00 2.559270e+01 8.233466e+00 1.704163e+01 7.501032e+00 -4.345514e-01 3.447415e+01 1.698680e-01 5.121321e-01 2.056908e+00 -1.091359e+00 1.521668e+00 1.995190e+00 4.268031e-01 1.430529e+00 -3.671285e-01 1.023409e+00 1.434231e+00 -1.622010e+00 -8.236679e-01 -1.860980e+00 -4.788329e+00 4.339211e-01 -4.324786e-02 -6.907893e-01 2.057037e+01 1.033210e+00 1.630164e+00 4.106360e+00 8.895375e-01 -2.255593e+00 3.516573e+00 9.906037e-01 1.784235e+00 1.935238e+00 -4.519421e-02 1.477275e+00 1.596801e+00 8.902196e-01 -1.624730e+00 7.159160e+00 2.845244e+00 2.936977e+00 3.170318e+00 3.739990e+00 
3 61  2.149951114968509103e+01 0 0 2.087042e+01 1.156162e+00 -2.359113e-01 2.029068e+00 -4.309039e-02 3.622155e+00 6.574541e+00 1.237671e-01 3.977050e+00 7.682759e-01 1.098494e+01 7.706243e-01 -2.491327e+00 6.195780e+00 2.093029e-01 1.904765e+00 4.020439e-01 -1.604814e+00 1.357970e+00 -6.952166e-01 -9.625229e-01 -1.030615e-01 1.509597e+00 6.261558e-01 2.622491e-01 2.819533e+00 5.796471e-01 1.694581e+00 2.982145e-01 -4.802067e-01 -7.708526e-01 1.745631e+00 1.734051e+00 -2.056036e-01 2.289846e+00 1.486970e+00 8.847312e+00 3.023089e+00 -4.331119e+00 -6.578984e-01 1.483746e+01 -1.233596e+01 1.812099e+01 -4.359662e+00 2.322780e+01 -3.055927e+00 2.485489e+01 9.770955e+00 1.837770e+01 9.035552e+00 -1.672571e+00 3.467094e+01 2.455856e-01 5.269351e-01 1.962626e+00 -1.111577e+00 1.493177e+00 2.021258e+00 5.637693e-01 1.427255e+00 -3.651009e-01 9.189211e-01 1.391320e+00 -1.662974e+00 -8.417808e-01 -1.831515e+00 -4.861021e+00 4.279726e-01 -5.902782e-02 -6.238456e-01 2.072924e+01 5.192637e-01 1.599592e+00 4.148331e+00 9.819730e-01 -2.169057e+00 3.061409e+00 9.524020e-01 1.823350e+00 1.921725e+00 -1.092549e-01 1.505604e+00 1.565185e+00 8.659630e-01 6.105645e-01 7.872880e+00 2.764632e+00 3.056275e+00 2.485010e+00 3.331331e+00 
4 81  2.052227022928650513e+01 0 0 2.008284e+01 1.202885e+00 -3.640513e-01 2.089678e+00 4.313011e-02 3.936103e+00 6.559673e+00 -1.414462e-01 3.973291e+00 1.447563e+00 1.107178e+01 8.175643e-01 -2.486202e+00 6.207482e+00 2.368468e-01 1.805697e+00 3.670546e-01 -1.666237e+00 1.293669e+00 -5.981609e-01 -9.221947e-01 -7.753116e-02 1.523605e+00 6.069468e-01 1.853713e-01 2.832954e+00 5.922612e-01 1.682869e+00 2.349661e-01 -4.539929e-01 -7.266629e-01 1.732398e+00 1.678472e+00 -1.439966e-01 2.261298e+00 1.502233e+00 8.975515e+00 2.253038e+00 -3.590531e+00 -7.159084e-01 1.503011e+01 -1.265592e+01 1.741720e+01 -3.467481e+00 2.426360e+01 -2.498932e+00 2.532985e+01 8.097771e+00 1.705839e+01 8.242705e+00 -7.416432e-01 3.396247e+01 2.330432e-01 5.563662e-01 2.055430e+00 -1.181874e+00 1.543109e+00 2.090076e+00 5.143498e-01 1.461175e+00 -3.581865e-01 9.517338e-01 1.428991e+00 -1.643032e+00 -7.737511e-01 -1.829214e+00 -4.792933e+00 4.783446e-01 -4.442728e-02 -6.790719e-01 2.027507e+01 2.623548e-01 1.648625e+00 4.170416e+00 8.863645e-01 -2.206826e+00 3.404000e+00 1.009617e+00 1.865784e+00 1.916601e+00 -1.198100e-01 1.507644e+00 1.649141e+00 8.465794e-01 4.019591e-01 9.117198e+00 2.853964e+00 2.981599e+00 2.129437e+00 3.865926e+00 
5 101  9.871959831775387784e+02 0 0 2.150615e+01 1.186878e+00 -3.464072e-01 2.123106e+00 7.731810e-03 3.215765e+00 6.758558e+00 -6.146762e-01 4.131535e+00 1.319087e+00 1.065413e+01 7.236176e-01 -2.472229e+00 5.818032e+00 1.564277e-01 1.846991e+00 2.916435e-01 -1.539977e+00 1.364613e+00 -5.853018e-01 -1.041409e+00 -1.293175e-01 1.542869e+00 6.320278e-01 2.037810e-01 2.855176e+00 6.002424e-01 1.658244e+00 3.204127e-01 -4.705957e-01 -7.728074e-01 1.721954e+00 1.712851e+00 -1.236899e-01 2.259260e+00 1.451068e+00 8.866097e+00 2.104107e+00 -5.159805e+00 -6.909390e-01 1.464378e+01 -1.201689e+01 1.763301e+01 -2.125836e+00 2.483069e+01 -2.562653e+00 2.525198e+01 8.410195e+00 1.845582e+01 8.028812e+00 -1.449462e+00 3.609065e+01 1.641025e-01 5.147933e-01 1.994904e+00 -1.205423e+00 1.507796e+00 2.022059e+00 4.918939e-01 1.396184e+00 -4.188999e-01 1.068323e+00 1.391943e+00 -1.549012e+00 -9.309151e-01 -1.812070e+00 -4.806275e+00 4.425141e-01 -1.621055e-02 -6.680613e-01 2.098616e+01 6.870932e-01 1.612368e+00 4.107992e+00 9.156703e-01 -2.487166e+00 3.126729e+00 9.455490e-01 1.839457e+00 1.916321e+00 -1.232715e-01 1.470178e+00 1.605172e+00 8.338259e-01 -2.369460e+00 9.452237e+00 2.812068e+00 2.960134e+00 2.035894e+00 3.766214e+00 
6 121  9.859052957390615575e+02 0 0 1.981906e+01 1.224957e+00 -2.741459e-01 2.097111e+00 -2.842033e-02 3.849046e+00 6.704292e+00 -4.632468e-01 4.451828e+00 1.708210e+00 1.025942e+01 8.328068e-01 -2.485279e+00 6.624684e+00 2.183514e-01 1.849577e+00 3.284397e-01 -1.653178e+00 1.297942e+00 -6.030395e-01 -1.052228e+00 -4.597118e-02 1.577751e+00 6.318602e-01 1.537777e-01 2.905444e+00 5.841695e-01 1.651308e+00 2.252584e-01 -5.075242e-01 -9.225669e-01 1.777888e+00 1.695530e+00 -1.088788e-01 2.273668e+00 1.398689e+00 7.850087e+00 2.664856e+00 -4.393934e+00 -6.913084e-01 1.362187e+01 -1.281223e+01 1.760572e+01 -2.695440e+00 2.561544e+01 -1.860872e+00 2.538524e+01 7.257964e+00 1.775398e+01 8.097196e+00 -2.170021e+00 3.478571e+01 2.950153e-01 5.148545e-01 2.101797e+00 -1.167394e+00 1.567753e+00 2.111583e+00 5.169800e-01 1.424238e+00 -4.132380e-01 9.712919e-01 1.376489e+00 -1.651806e+00 -8.392105e-01 -1.750202e+00 -4.798942e+00 4.593085e-01 -3.912173e-02 -6.636322e-01 2.135512e+01 5.428533e-01 1.562095e+00 4.132564e+00 9.580679e-01 -1.914026e+00 3.528822e+00 1.004145e+00 1.803838e+00 1.864004e+00 -1.218527e-01 1.474006e+00 1.635233e+00 8.317610e-01 -3.329432e-01 9.474904e+00 2.844576e+00 3.023093e+00 1.909153e+00 4.100582e+00 
7 141  1.975399087933843845e+01 0 0 2.084913e+01 1.216226e+00 -3.132935e-01 2.066831e+00 4.557476e-02 3.109553e+00 6.790904e+00 -4.098646e-01 4.211890e+00 1.545289e+00 1.023664e+01 1.124511e+00 -2.585058e+00 5.863117e+00 2.411785e-01 1.920755e+00 3.436456e-01 -1.584906e+00 1.285632e+00 -6.184356e-01 -1.058119e+00 -9.384074e-02 1.489421e+00 6.118109e-01 1.550540e-01 2.919145e+00 6.267560e-01 1.561140e+00 2.386390e-01 -4.305588e-01 -8.402136e-01 1.794794e+00 1.708233e+00 -1.500358e-01 2.267608e+00 1.391793e+00 9.075251e+00 2.654455e+00 -4.037128e+00 -6.607713e-01 1.413113e+01 -1.263263e+01 1.735178e+01 -2.805466e+00 2.396265e+01 -3.217231e+00 2.639243e+01 7.721285e+00 1.679876e+01 7.008776e+00 -2.479945e+00 3.565749e+01 2.115169e-01 5.040556e-01 2.135208e+00 -1.098238e+00 1.493703e+00 2.094130e+00 5.521908e-01 1.404960e+00 -4.394048e-01 9.869728e-01 1.412088e+00 -1.700036e+00 -8.267283e-01 -1.879449e+00 -4.790059e+00 4.667078e-01 -4.134525e-02 -7.842693e-01 2.148111e+01 6.400950e-01 1.649313e+00 4.208133e+00 9.896795e-01 -2.372392e+00 2.938254e+00 1.026749e+00 1.796977e+00 1.891667e+00 -1.097195e-01 1.542999e+00 1.629105e+00 8.653611e-01 -4.482197e-01 8.130150e+00 2.849525e+00 3.077413e+00 1.956727e+00 3.737914e+00 
8 161  1.991397262019629366e+01 0 0 2.069769e+01 1.192960e+00 -2.743649e-01 2.158055e+00 1.672621e-01 3.558567e+00 6.566933e+00 2.124742e-01 4.266713e+00 1.422853e+00 1.052936e+01 5.913800e-01 -2.892154e+00 6.413474e+00 2.158567e-01 1.890290e+00 3.040891e-01 -1.551801e+00 1.308695e+00 -6.119826e-01 -1.025932e+00 -7.004629e-02 1.491484e+00 5.327239e-01 1.335657e-01 2.907046e+00 6.067651e-01 1.686202e+00 3.042915e-01 -4.684046e-01 -8.553069e-01 1.693782e+00 1.705595e+00 -1.095789e-01 2.253297e+00 1.443077e+00 8.563485e+00 2.528359e+00 -5.207573e+00 -6.609251e-01 1.567819e+01 -1.284847e+01 1.808824e+01 -2.747763e+00 2.447597e+01 -1.705882e+00 2.342521e+01 8.787375e+00 1.807006e+01 8.224257e+00 -2.681309e+00 3.558046e+01 2.335618e-01 5.042608e-01 2.066834e+00 -1.112344e+00 1.460981e+00 2.107681e+00 5.096455e-01 1.314961e+00 -4.007427e-01 9.688279e-01 1.290674e+00 -1.604283e+00 -7.704179e-01 -1.881633e+00 -4.800710e+00 4.829269e-01 5.076477e-02 -7.288937e-01 2.117754e+01 1.086529e+00 1.593378e+00 4.099710e+00 9.548593e-01 -2.464700e+00 3.335254e+00 9.069571e-01 1.781891e+00 1.928135e+00 -1.809784e-01 1.405348e+00 1.601850e+00 7.826204e-01 -5.889554e-01 9.211723e+00 2.857298e+00 3.088798e+00 2.130328e+00 3.299347e+00 
9 181  9.932400000000000091e+02 0 0 1.909299e+01 1.184861e+00 -3.269705e-01 2.052417e+00 1.352797e-01 3.484445e+00 6.351526e+00 -2.445157e-01 4.398155e+00 1.396182e+00 1.034010e+01 6.583615e-01 -2.612328e+00 5.981838e+00 1.726325e-01 1.830775e+00 4.061226e-01 -1.687802e+00 1.285767e+00 -5.971235e-01 -1.038780e+00 -9.530805e-02 1.517730e+00 5.924483e-01 1.967931e-01 2.938248e+00 6.541208e-01 1.672460e+00 2.335023e-01 -4.772026e-01 -8.207740e-01 1.796131e+00 1.735588e+00 -9.835345e-02 2.257441e+00 1.420231e+00 7.747258e+00 2.744661e+00 -4.524574e+00 -7.341827e-01 1.510157e+01 -1.273461e+01 1.729056e+01 -3.456806e+00 2.531485e+01 -1.705110e+00 2.551055e+01 8.934786e+00 1.688352e+01 7.985159e+00 -1.302330e+00 3.370414e+01 2.219301e-01 4.822739e-01 2.074651e+00 -1.183596e+00 1.511623e+00 2.090609e+00 5.147826e-01 1.380128e+00 -4.008300e-01 9.937980e-01 1.407495e+00 -1.659405e+00 -7.375115e-01 -1.840120e+00 -4.828115e+00 3.967472e-01 -7.367241e-02 -6.592720e-01 2.118853e+01 1.442331e+00 1.651080e+00 4.120415e+00 9.400835e-01 -2.825445e+00 3.204525e+00 9.194877e-01 1.776473e+00 1.859653e+00 -1.248272e-01 1.404080e+00 1.637080e+00 7.920730e-01 -9.998006e-01 1.054755e+01 2.825794e+00 3.053148e+00 2.059337e+00 3.470517e+00 
10 201  9.866200000000000045e+02 0 0 2.028213e+01 1.171852e+00 -3.761324e-01 2.058749e+00 1.336642e-01 3.480663e+00 6.559126e+00 -1.201192e-01 4.432340e+00 1.387281e+00 1.006019e+01 6.782362e-01 -2.789258e+00 6.389493e+00 2.596899e-01 1.857747e+00 3.723774e-01 -1.572965e+00 1.313283e+00 -5.740340e-01 -9.933136e-01 -1.679161e-01 1.495974e+00 6.179903e-01 1.685758e-01 2.939114e+00 5.672837e-01 1.650036e+00 2.686384e-01 -4.340994e-01 -8.241805e-01 1.755764e+00 1.701981e+00 -1.179298e-01 2.257021e+00 1.407293e+00 7.865422e+00 2.569608e+00 -4.595876e+00 -7.029226e-01 1.470136e+01 -1.279768e+01 1.775058e+01 -3.199768e+00 2.378397e+01 -1.484914e+00 2.496115e+01 8.031466e+00 1.734821e+01 8.084599e+00 -3.096221e+00 3.473467e+01 2.477481e-01 4.268691e-01 2.006555e+00 -1.098526e+00 1.582743e+00 2.076543e+00 4.460606e-01 1.394075e+00 -4.691291e-01 1.074880e+00 1.405045e+00 -1.679598e+00 -8.570480e-01 -1.819881e+00 -4.778023e+00 3.761916e-01 -2.873059e-02 -7.152688e-01 2.092716e+01 8.000868e-01 1.638727e+00 4.121403e+00 9.616464e-01 -2.871520e+00 3.242730e+00 9.472817e-01 1.821927e+00 1.929854e+00 -2.266609e-01 1.458975e+00 1.641654e+00 7.096431e-01 -5.727181e-01 9.701186e+00 2.794101e+00 3.058689e+00 1.458080e+00 3.838495e+00 
