%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=208065, 2017/10/7 11:3:32.66)
1 21 1.074732e+00 0 0 1.074605e+00 4.799217e-02 4.795649e-02 4.795480e-02 5.755336e-02 2.878178e-01 2.879887e-01 2.877309e-01 2.878541e-01 2.878376e-01 2.877816e-01 2.878384e-01 2.877475e-01 2.878391e-01 4.797814e-02 4.796655e-02 4.797415e-02 4.795713e-02 4.796153e-02 4.796682e-02 4.796472e-02 4.800235e-02 4.796966e-02 4.797153e-02 4.796409e-02 4.798300e-02 4.797591e-02 4.798835e-02 4.797560e-02 4.797246e-02 4.796542e-02 4.796806e-02 4.795824e-02 4.795666e-02 4.796239e-02 4.797555e-02 4.797461e-01 4.795970e-01 4.797889e-01 4.796795e-02 4.797471e-01 4.799606e-01 4.796907e-01 9.018052e-01 9.018119e-01 9.024022e-01 9.017248e-01 9.020542e-01 9.022489e-01 9.017025e-01 9.017977e-01 9.026338e-01 4.797663e-02 4.796527e-02 4.795628e-02 4.796634e-02 4.799424e-02 4.795539e-02 4.795826e-02 4.797736e-02 4.795655e-02 4.795811e-02 4.799186e-02 4.798041e-02 4.798346e-02 4.797412e-02 4.796752e-02 4.798307e-02 4.796443e-02 4.797139e-02 4.221157e-01 4.224283e-01 4.798339e-02 4.796975e-02 4.798683e-02 2.878059e-01 2.877740e-01 4.795637e-02 4.796807e-02 4.796603e-02 4.796311e-02 4.797120e-02 4.796301e-02 4.795859e-02 9.018243e-01 9.019639e-01 4.796869e-02 4.796820e-02 4.220807e-01 4.222404e-01 
2 41 1.036863e+00 0 0 1.036533e+00 4.629430e-02 4.624508e-02 4.625190e-02 5.550381e-02 2.776210e-01 2.778868e-01 2.776401e-01 2.776438e-01 2.776565e-01 2.775149e-01 2.776949e-01 2.776018e-01 2.776519e-01 4.629880e-02 4.626106e-02 4.630610e-02 4.627850e-02 4.625326e-02 4.630499e-02 4.625802e-02 4.629374e-02 4.628118e-02 4.628122e-02 4.628381e-02 4.628665e-02 4.627618e-02 4.628923e-02 4.628304e-02 4.628567e-02 4.627274e-02 4.626229e-02 4.624358e-02 4.625086e-02 4.626626e-02 4.629934e-02 4.630035e-01 4.626750e-01 4.630479e-01 4.626909e-02 4.626265e-01 4.629063e-01 4.626261e-01 8.695618e-01 8.698572e-01 8.707365e-01 8.697272e-01 8.701555e-01 8.705056e-01 8.700714e-01 8.703748e-01 8.707908e-01 4.627582e-02 4.628756e-02 4.625163e-02 4.627164e-02 4.630126e-02 4.624721e-02 4.626252e-02 4.627463e-02 4.624745e-02 4.626231e-02 4.631829e-02 4.630447e-02 4.628696e-02 4.628369e-02 4.628480e-02 4.627857e-02 4.626550e-02 4.627634e-02 4.071973e-01 4.074372e-01 4.628094e-02 4.628377e-02 4.629429e-02 2.776120e-01 2.776071e-01 4.625296e-02 4.627026e-02 4.627867e-02 4.627272e-02 4.629480e-02 4.631039e-02 4.625038e-02 8.702471e-01 8.698775e-01 4.630330e-02 4.627194e-02 4.070729e-01 4.072103e-01 
3 61 1.006511e+00 0 0 1.006385e+00 4.496279e-02 4.488006e-02 4.489997e-02 5.387109e-02 2.694261e-01 2.696853e-01 2.694556e-01 2.694143e-01 2.694611e-01 2.692935e-01 2.698330e-01 2.693941e-01 2.694219e-01 4.493761e-02 4.490903e-02 4.494656e-02 4.492219e-02 4.488656e-02 4.495540e-02 4.492086e-02 4.492037e-02 4.491346e-02 4.491438e-02 4.493222e-02 4.496914e-02 4.491845e-02 4.491914e-02 4.492784e-02 4.491804e-02 4.490237e-02 4.491310e-02 4.486864e-02 4.488556e-02 4.489245e-02 4.494147e-02 4.495224e-01 4.490753e-01 4.493575e-01 4.490718e-02 4.491298e-01 4.492787e-01 4.490195e-01 8.438739e-01 8.444082e-01 8.452871e-01 8.440829e-01 8.445884e-01 8.448321e-01 8.445653e-01 8.447474e-01 8.448837e-01 4.491232e-02 4.492734e-02 4.487873e-02 4.490655e-02 4.495319e-02 4.488732e-02 4.489217e-02 4.491227e-02 4.490106e-02 4.491199e-02 4.495644e-02 4.493045e-02 4.492261e-02 4.491078e-02 4.492345e-02 4.493563e-02 4.493102e-02 4.491785e-02 3.952014e-01 3.955898e-01 4.493241e-02 4.490943e-02 4.493287e-02 2.694497e-01 2.694982e-01 4.488015e-02 4.489354e-02 4.493186e-02 4.492050e-02 4.498486e-02 4.493864e-02 4.491690e-02 8.444995e-01 8.440482e-01 4.494868e-02 4.491897e-02 3.950479e-01 3.951632e-01 
4 81 9.806856e-01 0 0 9.807781e-01 4.380778e-02 4.370947e-02 4.374588e-02 5.247872e-02 2.625154e-01 2.627604e-01 2.624599e-01 2.626705e-01 2.624663e-01 2.623028e-01 2.629947e-01 2.625498e-01 2.624479e-01 4.380060e-02 4.374505e-02 4.378174e-02 4.376483e-02 4.372935e-02 4.379641e-02 4.377704e-02 4.375713e-02 4.374557e-02 4.376000e-02 4.376598e-02 4.381000e-02 4.375673e-02 4.376352e-02 4.376560e-02 4.376099e-02 4.373842e-02 4.374577e-02 4.369723e-02 4.372719e-02 4.372365e-02 4.377926e-02 4.378750e-01 4.375037e-01 4.377424e-01 4.374862e-02 4.374600e-01 4.376844e-01 4.373174e-01 8.220118e-01 8.227255e-01 8.232332e-01 8.224330e-01 8.229082e-01 8.228455e-01 8.225756e-01 8.228481e-01 8.229795e-01 4.375089e-02 4.377320e-02 4.371877e-02 4.374621e-02 4.378460e-02 4.373771e-02 4.372792e-02 4.374085e-02 4.375589e-02 4.378683e-02 4.378535e-02 4.377171e-02 4.374884e-02 4.375563e-02 4.376441e-02 4.378548e-02 4.376991e-02 4.375717e-02 3.849848e-01 3.855101e-01 4.377363e-02 4.373526e-02 4.377936e-02 2.624484e-01 2.626121e-01 4.372779e-02 4.372917e-02 4.376964e-02 4.375934e-02 4.383841e-02 4.378397e-02 4.376068e-02 8.224889e-01 8.225051e-01 4.381324e-02 4.375477e-02 3.848051e-01 3.851138e-01 
5 101 9.588789e-01 0 0 9.586714e-01 4.283362e-02 4.273147e-02 4.276817e-02 5.132390e-02 2.567461e-01 2.568615e-01 2.565672e-01 2.568231e-01 2.565905e-01 2.563505e-01 2.571327e-01 2.567337e-01 2.565605e-01 4.283107e-02 4.277514e-02 4.279118e-02 4.279739e-02 4.274962e-02 4.283587e-02 4.279513e-02 4.278712e-02 4.275743e-02 4.277946e-02 4.279137e-02 4.283200e-02 4.277438e-02 4.281865e-02 4.279300e-02 4.279569e-02 4.274825e-02 4.275981e-02 4.270372e-02 4.275239e-02 4.273695e-02 4.278633e-02 4.281743e-01 4.277157e-01 4.278827e-01 4.278641e-02 4.276096e-01 4.279453e-01 4.274625e-01 8.036721e-01 8.042449e-01 8.047241e-01 8.039716e-01 8.043221e-01 8.044897e-01 8.040225e-01 8.044318e-01 8.045056e-01 4.278050e-02 4.278508e-02 4.273397e-02 4.276119e-02 4.279231e-02 4.275682e-02 4.275306e-02 4.277277e-02 4.278031e-02 4.280712e-02 4.280047e-02 4.280602e-02 4.278377e-02 4.281584e-02 4.277531e-02 4.279521e-02 4.278191e-02 4.277365e-02 3.762274e-01 3.770002e-01 4.278499e-02 4.275905e-02 4.282391e-02 2.566488e-01 2.567178e-01 4.274579e-02 4.275052e-02 4.278671e-02 4.279431e-02 4.286481e-02 4.282350e-02 4.277415e-02 8.040106e-01 8.038863e-01 4.284667e-02 4.276338e-02 3.763029e-01 3.765277e-01 
6 121 9.417754e-01 0 0 9.416841e-01 4.204761e-02 4.195370e-02 4.199209e-02 5.044729e-02 2.521523e-01 2.522327e-01 2.519119e-01 2.521798e-01 2.520694e-01 2.518143e-01 2.524658e-01 2.520897e-01 2.518613e-01 4.206429e-02 4.201095e-02 4.201276e-02 4.201797e-02 4.198233e-02 4.205785e-02 4.205704e-02 4.203981e-02 4.200288e-02 4.200986e-02 4.202227e-02 4.207944e-02 4.200557e-02 4.206808e-02 4.204297e-02 4.202376e-02 4.197153e-02 4.198248e-02 4.192361e-02 4.198007e-02 4.197428e-02 4.200463e-02 4.203938e-01 4.200424e-01 4.201380e-01 4.200924e-02 4.198048e-01 4.202038e-01 4.198726e-01 7.892796e-01 7.905943e-01 7.901986e-01 7.895970e-01 7.898221e-01 7.898546e-01 7.895094e-01 7.899417e-01 7.904189e-01 4.202890e-02 4.202144e-02 4.197504e-02 4.198667e-02 4.202084e-02 4.198553e-02 4.198933e-02 4.200303e-02 4.201763e-02 4.203743e-02 4.201927e-02 4.202169e-02 4.205636e-02 4.204947e-02 4.200944e-02 4.202592e-02 4.200762e-02 4.200070e-02 3.695857e-01 3.703373e-01 4.200944e-02 4.199812e-02 4.207228e-02 2.520525e-01 2.523440e-01 4.196432e-02 4.199635e-02 4.201364e-02 4.202908e-02 4.208941e-02 4.204441e-02 4.200850e-02 7.894759e-01 7.892623e-01 4.207153e-02 4.200962e-02 3.694192e-01 3.697091e-01 
7 141 9.297020e-01 0 0 9.293944e-01 4.149879e-02 4.140483e-02 4.146456e-02 4.979475e-02 2.488844e-01 2.490397e-01 2.486130e-01 2.488340e-01 2.488662e-01 2.486384e-01 2.492946e-01 2.487623e-01 2.486886e-01 4.151109e-02 4.145847e-02 4.145597e-02 4.147700e-02 4.144036e-02 4.153981e-02 4.150898e-02 4.150451e-02 4.144494e-02 4.145404e-02 4.150586e-02 4.153372e-02 4.145219e-02 4.153392e-02 4.149560e-02 4.152531e-02 4.143692e-02 4.144686e-02 4.136726e-02 4.143305e-02 4.142236e-02 4.145518e-02 4.149314e-01 4.144649e-01 4.146766e-01 4.145425e-02 4.143542e-01 4.149022e-01 4.145256e-01 7.789997e-01 7.805351e-01 7.797870e-01 7.794721e-01 7.793760e-01 7.796021e-01 7.793069e-01 7.797215e-01 7.800614e-01 4.151282e-02 4.146636e-02 4.143150e-02 4.143667e-02 4.146913e-02 4.143156e-02 4.143933e-02 4.146282e-02 4.146381e-02 4.149500e-02 4.150913e-02 4.146828e-02 4.149922e-02 4.150084e-02 4.146009e-02 4.148632e-02 4.147457e-02 4.144889e-02 3.647069e-01 3.654808e-01 4.145925e-02 4.145989e-02 4.154103e-02 2.487128e-01 2.490470e-01 4.141955e-02 4.145873e-02 4.146297e-02 4.147965e-02 4.154682e-02 4.149736e-02 4.147189e-02 7.794307e-01 7.790723e-01 4.153115e-02 4.148030e-02 3.646420e-01 3.650613e-01 
8 161 9.213085e-01 0 0 9.206159e-01 4.112783e-02 4.102573e-02 4.107650e-02 4.933877e-02 2.465683e-01 2.467337e-01 2.462867e-01 2.465571e-01 2.465566e-01 2.463820e-01 2.470537e-01 2.464347e-01 2.464354e-01 4.115181e-02 4.109355e-02 4.108382e-02 4.108919e-02 4.106930e-02 4.116720e-02 4.112938e-02 4.111703e-02 4.107760e-02 4.106977e-02 4.112658e-02 4.114430e-02 4.106692e-02 4.114993e-02 4.114708e-02 4.116526e-02 4.107444e-02 4.105835e-02 4.098350e-02 4.105038e-02 4.106962e-02 4.106682e-02 4.110661e-01 4.106167e-01 4.107766e-01 4.107200e-02 4.107279e-01 4.110936e-01 4.110076e-01 7.725040e-01 7.733432e-01 7.729521e-01 7.737097e-01 7.720001e-01 7.722238e-01 7.720889e-01 7.724002e-01 7.728805e-01 4.114072e-02 4.110536e-02 4.104756e-02 4.104698e-02 4.111544e-02 4.104417e-02 4.104698e-02 4.107429e-02 4.110406e-02 4.110772e-02 4.113146e-02 4.111327e-02 4.111333e-02 4.111363e-02 4.109089e-02 4.110480e-02 4.108627e-02 4.106427e-02 3.612883e-01 3.623458e-01 4.107168e-02 4.108017e-02 4.115408e-02 2.464565e-01 2.467191e-01 4.104202e-02 4.108733e-02 4.107667e-02 4.112330e-02 4.117537e-02 4.113057e-02 4.109793e-02 7.721744e-01 7.719141e-01 4.115746e-02 4.109777e-02 3.612437e-01 3.617058e-01 
9 181 9.139477e-01 0 0 9.130520e-01 4.079145e-02 4.071830e-02 4.073252e-02 4.893781e-02 2.445595e-01 2.447692e-01 2.442895e-01 2.446930e-01 2.446601e-01 2.445027e-01 2.449992e-01 2.444074e-01 2.444456e-01 4.083323e-02 4.076049e-02 4.074308e-02 4.076957e-02 4.074327e-02 4.083207e-02 4.084848e-02 4.078864e-02 4.073707e-02 4.073751e-02 4.079350e-02 4.080566e-02 4.073846e-02 4.082541e-02 4.080989e-02 4.083943e-02 4.075545e-02 4.072092e-02 4.063717e-02 4.070163e-02 4.073654e-02 4.072414e-02 4.076373e-01 4.073108e-01 4.074551e-01 4.074365e-02 4.073520e-01 4.078267e-01 4.079717e-01 7.664038e-01 7.667992e-01 7.666721e-01 7.674212e-01 7.656366e-01 7.659334e-01 7.657120e-01 7.659525e-01 7.666278e-01 4.080609e-02 4.078179e-02 4.070398e-02 4.070353e-02 4.077609e-02 4.070882e-02 4.072553e-02 4.078279e-02 4.077468e-02 4.076671e-02 4.079534e-02 4.078688e-02 4.077288e-02 4.077452e-02 4.076481e-02 4.077143e-02 4.074522e-02 4.072793e-02 3.584940e-01 3.594822e-01 4.074771e-02 4.074750e-02 4.082083e-02 2.444537e-01 2.446869e-01 4.071276e-02 4.076009e-02 4.073139e-02 4.079467e-02 4.084322e-02 4.078920e-02 4.075665e-02 7.662120e-01 7.656065e-01 4.083486e-02 4.079649e-02 3.582457e-01 3.587355e-01 
10 201 9.074363e-01 0 0 9.078980e-01 4.051085e-02 4.040863e-02 4.043210e-02 4.859645e-02 2.427832e-01 2.430940e-01 2.424960e-01 2.428761e-01 2.429652e-01 2.427526e-01 2.431692e-01 2.426131e-01 2.426700e-01 4.054004e-02 4.046786e-02 4.044001e-02 4.047119e-02 4.045622e-02 4.056463e-02 4.059083e-02 4.049793e-02 4.045302e-02 4.044797e-02 4.052103e-02 4.051980e-02 4.044354e-02 4.051788e-02 4.051311e-02 4.054930e-02 4.047987e-02 4.041713e-02 4.032795e-02 4.040699e-02 4.045550e-02 4.041342e-02 4.045305e-01 4.043218e-01 4.044468e-01 4.045405e-02 4.043955e-01 4.048271e-01 4.051794e-01 7.611274e-01 7.613532e-01 7.608652e-01 7.617101e-01 7.602174e-01 7.604414e-01 7.600614e-01 7.604484e-01 7.615911e-01 4.054015e-02 4.047553e-02 4.042945e-02 4.039924e-02 4.048090e-02 4.040836e-02 4.044084e-02 4.049654e-02 4.047427e-02 4.046509e-02 4.052044e-02 4.049380e-02 4.047730e-02 4.051988e-02 4.048011e-02 4.046952e-02 4.045463e-02 4.043242e-02 3.559425e-01 3.568352e-01 4.046706e-02 4.044421e-02 4.051523e-02 2.426365e-01 2.429201e-01 4.041336e-02 4.044923e-02 4.046432e-02 4.049185e-02 4.054612e-02 4.052262e-02 4.045749e-02 7.607382e-01 7.599752e-01 4.053195e-02 4.050243e-02 3.556419e-01 3.560194e-01 
