%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=210720, 2017/10/3 15:51:11.21)
1 21 1.905074e-01 0 0 1.900107e-01 1.902539e-01 1.897700e-01 1.902328e-01 1.898364e-01 1.896338e-01 1.913598e-01 1.898474e-01 1.902167e-01 1.900780e-01 1.902167e-01 1.898023e-01 1.894723e-01 1.905465e-01 1.902861e-01 1.908953e-01 1.903588e-01 1.907104e-01 1.906009e-01 1.903152e-01 1.901027e-01 1.903730e-01 1.915545e-01 1.917242e-01 1.899378e-01 1.926007e-01 1.902376e-01 
2 41 1.851022e-01 0 0 1.849486e-01 1.849925e-01 1.841191e-01 1.852122e-01 1.836541e-01 1.835486e-01 1.856239e-01 1.847837e-01 1.842789e-01 1.840143e-01 1.838178e-01 1.836776e-01 1.831441e-01 1.858589e-01 1.843018e-01 1.847176e-01 1.839509e-01 1.846376e-01 1.852824e-01 1.858267e-01 1.840537e-01 1.844443e-01 1.858216e-01 1.859333e-01 1.840570e-01 1.870590e-01 1.851552e-01 
3 61 1.859335e-01 0 0 1.857840e-01 1.862326e-01 1.848204e-01 1.864587e-01 1.839039e-01 1.838158e-01 1.858177e-01 1.855935e-01 1.846915e-01 1.854160e-01 1.842184e-01 1.842166e-01 1.833338e-01 1.863028e-01 1.858976e-01 1.853368e-01 1.841806e-01 1.867313e-01 1.852699e-01 1.874010e-01 1.840434e-01 1.853203e-01 1.866530e-01 1.869991e-01 1.843441e-01 1.881043e-01 1.866729e-01 
4 81 1.856908e-01 0 0 1.852422e-01 1.861772e-01 1.846830e-01 1.864182e-01 1.833850e-01 1.833553e-01 1.855117e-01 1.851930e-01 1.834864e-01 1.851983e-01 1.840841e-01 1.833386e-01 1.823190e-01 1.854915e-01 1.853638e-01 1.856879e-01 1.835327e-01 1.861634e-01 1.843081e-01 1.871680e-01 1.830215e-01 1.848718e-01 1.865912e-01 1.863175e-01 1.840704e-01 1.874355e-01 1.858931e-01 
5 101 1.764864e-01 0 0 1.756511e-01 1.767311e-01 1.759661e-01 1.774875e-01 1.745589e-01 1.742159e-01 1.760768e-01 1.756790e-01 1.736790e-01 1.754761e-01 1.755644e-01 1.742213e-01 1.729108e-01 1.760790e-01 1.761309e-01 1.765466e-01 1.737614e-01 1.763689e-01 1.759161e-01 1.777877e-01 1.732458e-01 1.751400e-01 1.769805e-01 1.767926e-01 1.742091e-01 1.778440e-01 1.762897e-01 
6 121 1.732556e-01 0 0 1.717289e-01 1.728843e-01 1.737022e-01 1.743126e-01 1.721977e-01 1.701782e-01 1.735957e-01 1.727764e-01 1.700252e-01 1.721283e-01 1.725638e-01 1.713186e-01 1.696775e-01 1.726467e-01 1.727443e-01 1.724519e-01 1.699382e-01 1.725975e-01 1.719184e-01 1.739636e-01 1.706127e-01 1.717847e-01 1.736271e-01 1.735500e-01 1.705541e-01 1.745140e-01 1.723664e-01 
7 141 1.650800e-01 0 0 1.633513e-01 1.649255e-01 1.650233e-01 1.662415e-01 1.641678e-01 1.620083e-01 1.647247e-01 1.643168e-01 1.612504e-01 1.635992e-01 1.649446e-01 1.628574e-01 1.616021e-01 1.642784e-01 1.659219e-01 1.641164e-01 1.618358e-01 1.638797e-01 1.633787e-01 1.651643e-01 1.630941e-01 1.642100e-01 1.650253e-01 1.650698e-01 1.625348e-01 1.657245e-01 1.634462e-01 
8 161 1.581611e-01 0 0 1.564993e-01 1.572754e-01 1.576618e-01 1.588149e-01 1.573180e-01 1.546300e-01 1.575153e-01 1.576217e-01 1.536770e-01 1.572328e-01 1.582311e-01 1.559684e-01 1.543517e-01 1.580164e-01 1.587101e-01 1.573686e-01 1.545640e-01 1.562830e-01 1.560218e-01 1.577616e-01 1.569767e-01 1.570626e-01 1.582267e-01 1.578574e-01 1.552865e-01 1.579287e-01 1.565625e-01 
9 181 1.539487e-01 0 0 1.525797e-01 1.529523e-01 1.532118e-01 1.544664e-01 1.527811e-01 1.497942e-01 1.529921e-01 1.542276e-01 1.490349e-01 1.526330e-01 1.543467e-01 1.513378e-01 1.499763e-01 1.539814e-01 1.544452e-01 1.527340e-01 1.521479e-01 1.513604e-01 1.517359e-01 1.530265e-01 1.531742e-01 1.525514e-01 1.537744e-01 1.534447e-01 1.511946e-01 1.537805e-01 1.523208e-01 
10 201 1.521193e-01 0 0 1.513021e-01 1.515008e-01 1.516454e-01 1.526210e-01 1.509037e-01 1.477619e-01 1.507413e-01 1.517187e-01 1.464818e-01 1.506587e-01 1.526015e-01 1.496354e-01 1.486809e-01 1.524505e-01 1.524494e-01 1.506272e-01 1.504504e-01 1.491000e-01 1.499084e-01 1.505117e-01 1.511244e-01 1.504994e-01 1.516048e-01 1.520954e-01 1.492807e-01 1.515366e-01 1.511795e-01 
