%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=213135, 2017/09/30 15:16:44.36)
1 11 1.858958e-01 1.015059e+00 9.969950e-01 9.969950e-01 9.969950e-01 9.969950e-01 9.969950e-01 9.969950e-01 9.969950e-01 9.969950e-01 9.969950e-01 9.969950e-01 9.969950e-01 9.969950e-01 9.969950e-01 9.969950e-01 9.969950e-01 9.969950e-01 9.969950e-01 9.969950e-01 9.969950e-01 9.969950e-01 9.969950e-01 9.969950e-01 9.969950e-01 9.977615e-01 1.001043e+00 1.004014e+00 1.010125e+00 1.015059e+00 
2 21 1.751802e-01 1.018039e+00 9.939990e-01 9.939990e-01 9.939990e-01 9.939990e-01 9.939990e-01 9.939990e-01 9.939990e-01 9.939990e-01 9.939990e-01 9.939990e-01 9.939990e-01 9.939990e-01 9.939990e-01 9.939990e-01 9.939990e-01 9.939990e-01 9.939990e-01 9.939990e-01 9.945347e-01 9.948959e-01 9.965330e-01 9.980112e-01 1.000638e+00 1.001501e+00 1.004682e+00 1.012362e+00 1.014508e+00 1.018039e+00 
3 31 1.699231e-01 1.045267e+00 9.910121e-01 9.910121e-01 9.910121e-01 9.910121e-01 9.910121e-01 9.910121e-01 9.910121e-01 9.910121e-01 9.910121e-01 9.910121e-01 9.910121e-01 9.910121e-01 9.910121e-01 9.913359e-01 9.914646e-01 9.917061e-01 9.926106e-01 9.935579e-01 9.953306e-01 9.956997e-01 9.977800e-01 9.980261e-01 9.997917e-01 1.002631e+00 1.008354e+00 1.012183e+00 1.015041e+00 1.045267e+00 
4 41 1.653228e-01 1.054772e+00 9.880341e-01 9.880341e-01 9.880341e-01 9.880341e-01 9.880341e-01 9.880341e-01 9.880341e-01 9.880341e-01 9.881657e-01 9.882454e-01 9.883072e-01 9.885977e-01 9.892660e-01 9.894697e-01 9.906262e-01 9.915072e-01 9.924223e-01 9.940897e-01 9.950111e-01 9.952166e-01 9.963239e-01 9.981619e-01 1.000673e+00 1.005336e+00 1.006877e+00 1.012682e+00 1.019007e+00 1.054772e+00 
5 51 1.598176e-01 1.059487e+00 9.850650e-01 9.850650e-01 9.850650e-01 9.850745e-01 9.851426e-01 9.851683e-01 9.852344e-01 9.856212e-01 9.857860e-01 9.861497e-01 9.865682e-01 9.870965e-01 9.874554e-01 9.879328e-01 9.888000e-01 9.901002e-01 9.913666e-01 9.922826e-01 9.930557e-01 9.940708e-01 9.958866e-01 1.000294e+00 1.003282e+00 1.006828e+00 1.010596e+00 1.016775e+00 1.027914e+00 1.059487e+00 
6 61 1.530342e-01 1.064509e+00 9.821252e-01 9.821252e-01 9.821588e-01 9.823191e-01 9.824170e-01 9.826243e-01 9.827870e-01 9.831946e-01 9.837322e-01 9.840616e-01 9.845144e-01 9.852703e-01 9.858156e-01 9.866728e-01 9.882841e-01 9.894377e-01 9.899523e-01 9.921270e-01 9.929827e-01 9.939247e-01 9.983856e-01 1.001392e+00 1.005599e+00 1.007917e+00 1.014385e+00 1.016507e+00 1.034754e+00 1.064509e+00 
7 71 1.466788e-01 1.069470e+00 9.793352e-01 9.793352e-01 9.794029e-01 9.796372e-01 9.798462e-01 9.801848e-01 9.806772e-01 9.810408e-01 9.819852e-01 9.823125e-01 9.827939e-01 9.842083e-01 9.844853e-01 9.855270e-01 9.869053e-01 9.886274e-01 9.893960e-01 9.907513e-01 9.912935e-01 9.929065e-01 9.969834e-01 1.002691e+00 1.004212e+00 1.007436e+00 1.013777e+00 1.021231e+00 1.035568e+00 1.069470e+00 
8 81 1.421597e-01 1.071462e+00 9.765793e-01 9.765793e-01 9.766677e-01 9.771540e-01 9.778305e-01 9.787135e-01 9.789846e-01 9.791069e-01 9.794359e-01 9.802855e-01 9.816553e-01 9.825223e-01 9.841357e-01 9.849912e-01 9.856665e-01 9.872417e-01 9.880701e-01 9.885715e-01 9.905639e-01 9.926327e-01 9.996249e-01 1.001804e+00 1.002549e+00 1.013523e+00 1.014749e+00 1.026446e+00 1.036491e+00 1.071462e+00 
9 91 1.386206e-01 1.072928e+00 9.740073e-01 9.740073e-01 9.743064e-01 9.745693e-01 9.759600e-01 9.761394e-01 9.765312e-01 9.773106e-01 9.779171e-01 9.790316e-01 9.801000e-01 9.811101e-01 9.825299e-01 9.830598e-01 9.846875e-01 9.850300e-01 9.860683e-01 9.878841e-01 9.911574e-01 9.917147e-01 9.971657e-01 9.998112e-01 1.004497e+00 1.012954e+00 1.022226e+00 1.028911e+00 1.037564e+00 1.072928e+00 
10 101 1.370681e-01 1.078598e+00 9.712953e-01 9.712953e-01 9.714092e-01 9.723625e-01 9.732702e-01 9.735980e-01 9.737939e-01 9.759526e-01 9.764578e-01 9.781604e-01 9.788570e-01 9.791859e-01 9.804059e-01 9.813954e-01 9.822066e-01 9.835452e-01 9.861818e-01 9.869413e-01 9.913795e-01 9.925599e-01 9.950011e-01 9.973135e-01 1.009122e+00 1.012245e+00 1.022038e+00 1.031893e+00 1.045481e+00 1.078598e+00 
