%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=217818, 2017/08/24 23:53:53.19)
1 21 1.596349e+00 9.996949e-01 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461045e-02 4.461809e-02 4.462547e-02 4.465210e-02 4.466183e-02 4.469310e-02 4.472295e-02 4.476188e-02 4.481100e-02 4.492053e-02 4.498686e-02 5.355252e-02 2.676627e-01 2.676632e-01 2.676750e-01 2.676793e-01 2.676892e-01 2.677229e-01 2.677456e-01 2.678059e-01 2.679364e-01 2.680387e-01 2.680916e-01 3.926325e-01 3.926796e-01 3.928356e-01 3.929479e-01 8.386765e-01 8.386771e-01 8.386891e-01 8.386995e-01 8.387841e-01 8.388898e-01 8.390717e-01 8.391399e-01 8.396008e-01 8.397063e-01 8.406646e-01 9.996949e-01 
2 41 1.537640e+00 9.990466e-01 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.457807e-02 4.458273e-02 4.458522e-02 4.458994e-02 4.459611e-02 4.460207e-02 4.460882e-02 4.462084e-02 4.462885e-02 4.463817e-02 4.465084e-02 4.467814e-02 4.469177e-02 4.471737e-02 4.474603e-02 4.478227e-02 4.480272e-02 4.481548e-02 4.487427e-02 4.499874e-02 4.511392e-02 5.354743e-02 2.674900e-01 2.674978e-01 2.675154e-01 2.675206e-01 2.675938e-01 2.676176e-01 2.676963e-01 2.677420e-01 2.678614e-01 2.681094e-01 2.682427e-01 3.924346e-01 3.926831e-01 3.928301e-01 3.928780e-01 8.381487e-01 8.381741e-01 8.382817e-01 8.384219e-01 8.385614e-01 8.388173e-01 8.390311e-01 8.391633e-01 8.396118e-01 8.398403e-01 8.407824e-01 9.990466e-01 
3 61 1.497928e+00 9.984258e-01 4.454572e-02 4.454572e-02 4.454572e-02 4.454572e-02 4.454572e-02 4.454572e-02 4.454572e-02 4.454572e-02 4.454572e-02 4.454572e-02 4.454572e-02 4.454572e-02 4.454572e-02 4.454572e-02 4.454572e-02 4.454572e-02 4.454572e-02 4.454572e-02 4.454572e-02 4.454572e-02 4.454572e-02 4.454572e-02 4.454572e-02 4.454572e-02 4.454572e-02 4.454788e-02 4.454942e-02 4.455046e-02 4.455385e-02 4.455614e-02 4.455824e-02 4.456402e-02 4.456446e-02 4.456986e-02 4.457426e-02 4.457954e-02 4.459544e-02 4.460316e-02 4.461005e-02 4.461445e-02 4.462552e-02 4.465026e-02 4.465181e-02 4.466345e-02 4.468622e-02 4.469631e-02 4.471263e-02 4.476268e-02 4.477700e-02 4.481284e-02 4.485174e-02 4.486752e-02 4.495233e-02 4.499512e-02 4.522793e-02 5.353849e-02 2.673121e-01 2.673454e-01 2.673693e-01 2.673877e-01 2.675226e-01 2.675598e-01 2.676337e-01 2.677321e-01 2.678012e-01 2.680071e-01 2.684584e-01 3.923782e-01 3.926232e-01 3.928632e-01 3.931185e-01 8.376018e-01 8.379206e-01 8.379519e-01 8.381371e-01 8.383420e-01 8.386986e-01 8.389311e-01 8.390760e-01 8.398187e-01 8.401438e-01 8.420615e-01 9.984258e-01 
4 81 1.461555e+00 9.982830e-01 4.451338e-02 4.451338e-02 4.451338e-02 4.451338e-02 4.451338e-02 4.451338e-02 4.451338e-02 4.451338e-02 4.451338e-02 4.451338e-02 4.451338e-02 4.451338e-02 4.451338e-02 4.451338e-02 4.451338e-02 4.451409e-02 4.451455e-02 4.451620e-02 4.451682e-02 4.451726e-02 4.451943e-02 4.451976e-02 4.452129e-02 4.452395e-02 4.452805e-02 4.453309e-02 4.453613e-02 4.454058e-02 4.454136e-02 4.454683e-02 4.454928e-02 4.456270e-02 4.456713e-02 4.457082e-02 4.458142e-02 4.459300e-02 4.459422e-02 4.460625e-02 4.461329e-02 4.462236e-02 4.463310e-02 4.465867e-02 4.468486e-02 4.469723e-02 4.470811e-02 4.472107e-02 4.474983e-02 4.475325e-02 4.483340e-02 4.485954e-02 4.487355e-02 4.490017e-02 4.495809e-02 4.502350e-02 4.529298e-02 5.352052e-02 2.671639e-01 2.671835e-01 2.672609e-01 2.673526e-01 2.673930e-01 2.674958e-01 2.676531e-01 2.678058e-01 2.678292e-01 2.682445e-01 2.686558e-01 3.922812e-01 3.924815e-01 3.926784e-01 3.929964e-01 8.370772e-01 8.375965e-01 8.376934e-01 8.378205e-01 8.380701e-01 8.383233e-01 8.385918e-01 8.392292e-01 8.397068e-01 8.399170e-01 8.418660e-01 9.982830e-01 
5 101 1.431857e+00 9.984070e-01 4.448107e-02 4.448107e-02 4.448107e-02 4.448107e-02 4.448107e-02 4.448116e-02 4.448148e-02 4.448158e-02 4.448225e-02 4.448232e-02 4.448269e-02 4.448304e-02 4.448440e-02 4.448462e-02 4.448634e-02 4.448727e-02 4.448886e-02 4.448981e-02 4.449271e-02 4.449790e-02 4.450123e-02 4.450229e-02 4.450796e-02 4.450909e-02 4.451397e-02 4.452022e-02 4.452500e-02 4.452836e-02 4.452966e-02 4.454311e-02 4.454875e-02 4.455186e-02 4.456406e-02 4.456957e-02 4.457790e-02 4.458362e-02 4.459700e-02 4.460659e-02 4.461505e-02 4.463504e-02 4.466935e-02 4.467137e-02 4.468717e-02 4.471628e-02 4.472390e-02 4.474369e-02 4.478240e-02 4.481316e-02 4.484468e-02 4.486746e-02 4.489694e-02 4.496083e-02 4.500227e-02 4.509802e-02 4.535516e-02 5.353314e-02 2.669957e-01 2.670555e-01 2.671569e-01 2.671923e-01 2.672815e-01 2.674048e-01 2.675837e-01 2.677049e-01 2.678785e-01 2.683251e-01 2.688314e-01 3.921223e-01 3.924701e-01 3.925613e-01 3.930230e-01 8.369015e-01 8.372240e-01 8.373172e-01 8.377184e-01 8.379186e-01 8.381373e-01 8.388271e-01 8.395382e-01 8.396425e-01 8.400598e-01 8.423300e-01 9.984070e-01 
6 121 1.409167e+00 9.981091e-01 4.444891e-02 4.444891e-02 4.444910e-02 4.444943e-02 4.444983e-02 4.445028e-02 4.445088e-02 4.445255e-02 4.445348e-02 4.445440e-02 4.445531e-02 4.445688e-02 4.445869e-02 4.445964e-02 4.446177e-02 4.446452e-02 4.446785e-02 4.447235e-02 4.447592e-02 4.447830e-02 4.448068e-02 4.448173e-02 4.448638e-02 4.448997e-02 4.449890e-02 4.450630e-02 4.450846e-02 4.451635e-02 4.452344e-02 4.453464e-02 4.453918e-02 4.455000e-02 4.456361e-02 4.457191e-02 4.457526e-02 4.458701e-02 4.459232e-02 4.461836e-02 4.461903e-02 4.464163e-02 4.466022e-02 4.467278e-02 4.470436e-02 4.473397e-02 4.474371e-02 4.475434e-02 4.478565e-02 4.481738e-02 4.486710e-02 4.490153e-02 4.493999e-02 4.496710e-02 4.506470e-02 4.512348e-02 4.545776e-02 5.351732e-02 2.668160e-01 2.669726e-01 2.670131e-01 2.670488e-01 2.672861e-01 2.673238e-01 2.676922e-01 2.677956e-01 2.678956e-01 2.682537e-01 2.691555e-01 3.919229e-01 3.923486e-01 3.925837e-01 3.929850e-01 8.365455e-01 8.368128e-01 8.370715e-01 8.373621e-01 8.377690e-01 8.380943e-01 8.391995e-01 8.394046e-01 8.396140e-01 8.402408e-01 8.420002e-01 9.981091e-01 
7 141 1.385158e+00 9.975890e-01 4.441743e-02 4.441743e-02 4.441819e-02 4.441920e-02 4.442041e-02 4.442106e-02 4.442324e-02 4.442427e-02 4.442610e-02 4.442798e-02 4.443020e-02 4.443339e-02 4.443596e-02 4.443850e-02 4.444121e-02 4.444649e-02 4.444731e-02 4.445374e-02 4.445997e-02 4.446227e-02 4.446832e-02 4.446942e-02 4.448040e-02 4.448623e-02 4.449189e-02 4.449643e-02 4.449847e-02 4.451109e-02 4.451421e-02 4.452687e-02 4.453411e-02 4.453788e-02 4.455986e-02 4.456675e-02 4.457704e-02 4.458902e-02 4.460926e-02 4.461547e-02 4.463102e-02 4.464457e-02 4.466893e-02 4.468442e-02 4.470358e-02 4.471881e-02 4.475173e-02 4.477735e-02 4.482212e-02 4.485475e-02 4.489389e-02 4.493644e-02 4.496671e-02 4.499834e-02 4.505762e-02 4.511588e-02 4.554293e-02 5.349979e-02 2.666864e-01 2.668292e-01 2.669036e-01 2.669921e-01 2.671344e-01 2.672122e-01 2.676809e-01 2.678819e-01 2.680480e-01 2.682066e-01 2.691081e-01 3.916706e-01 3.921377e-01 3.923390e-01 3.929963e-01 8.362910e-01 8.365395e-01 8.369489e-01 8.372422e-01 8.378395e-01 8.380267e-01 8.391400e-01 8.393843e-01 8.394780e-01 8.411406e-01 8.422577e-01 9.975890e-01 
8 161 1.368873e+00 9.969603e-01 4.438637e-02 4.438637e-02 4.438902e-02 4.438988e-02 4.439119e-02 4.439410e-02 4.439699e-02 4.440024e-02 4.440335e-02 4.440361e-02 4.441039e-02 4.441295e-02 4.441534e-02 4.441787e-02 4.442633e-02 4.443402e-02 4.443574e-02 4.443766e-02 4.444030e-02 4.444561e-02 4.445095e-02 4.445327e-02 4.446020e-02 4.447074e-02 4.447436e-02 4.448518e-02 4.449587e-02 4.450860e-02 4.451174e-02 4.451605e-02 4.452435e-02 4.454047e-02 4.455469e-02 4.456303e-02 4.457037e-02 4.459497e-02 4.460071e-02 4.462207e-02 4.462887e-02 4.465856e-02 4.467288e-02 4.468982e-02 4.473349e-02 4.473680e-02 4.479817e-02 4.482719e-02 4.485532e-02 4.487892e-02 4.491975e-02 4.493719e-02 4.496954e-02 4.500832e-02 4.505904e-02 4.516357e-02 4.564465e-02 5.351726e-02 2.665517e-01 2.667390e-01 2.668240e-01 2.669877e-01 2.670251e-01 2.672768e-01 2.676350e-01 2.679675e-01 2.682295e-01 2.683207e-01 2.694339e-01 3.916368e-01 3.921207e-01 3.923517e-01 3.929188e-01 8.359000e-01 8.362806e-01 8.365974e-01 8.368648e-01 8.374778e-01 8.375740e-01 8.389263e-01 8.390195e-01 8.400934e-01 8.412389e-01 8.424412e-01 9.969603e-01 
9 181 1.363456e+00 9.965349e-01 4.435798e-02 4.435798e-02 4.435972e-02 4.436250e-02 4.436532e-02 4.437043e-02 4.437162e-02 4.437350e-02 4.437752e-02 4.438408e-02 4.438746e-02 4.439213e-02 4.439576e-02 4.440116e-02 4.440367e-02 4.441008e-02 4.441482e-02 4.441823e-02 4.441976e-02 4.443166e-02 4.443679e-02 4.443859e-02 4.444755e-02 4.445152e-02 4.446555e-02 4.447821e-02 4.448737e-02 4.448918e-02 4.450503e-02 4.451424e-02 4.452141e-02 4.453529e-02 4.454992e-02 4.455140e-02 4.456768e-02 4.459815e-02 4.461784e-02 4.463713e-02 4.465647e-02 4.467711e-02 4.469972e-02 4.470619e-02 4.475305e-02 4.476736e-02 4.480702e-02 4.482170e-02 4.486351e-02 4.489169e-02 4.493591e-02 4.497917e-02 4.500090e-02 4.502202e-02 4.511001e-02 4.522265e-02 4.577502e-02 5.349640e-02 2.664392e-01 2.666056e-01 2.666882e-01 2.669773e-01 2.670472e-01 2.674571e-01 2.675698e-01 2.679886e-01 2.682035e-01 2.684583e-01 2.696124e-01 3.915755e-01 3.919592e-01 3.923928e-01 3.929696e-01 8.354721e-01 8.360312e-01 8.362012e-01 8.366514e-01 8.371254e-01 8.374473e-01 8.386682e-01 8.391171e-01 8.399034e-01 8.412017e-01 8.431166e-01 9.965349e-01 
10 201 1.365820e+00 9.965100e-01 4.433122e-02 4.433122e-02 4.433273e-02 4.433784e-02 4.434332e-02 4.434392e-02 4.434953e-02 4.434979e-02 4.435705e-02 4.436012e-02 4.436882e-02 4.437456e-02 4.438043e-02 4.438321e-02 4.438878e-02 4.439154e-02 4.439402e-02 4.440020e-02 4.440381e-02 4.440995e-02 4.441330e-02 4.442393e-02 4.443930e-02 4.444479e-02 4.445351e-02 4.446529e-02 4.448338e-02 4.448701e-02 4.449513e-02 4.450997e-02 4.451638e-02 4.453953e-02 4.454921e-02 4.455535e-02 4.457370e-02 4.459125e-02 4.461365e-02 4.462990e-02 4.464138e-02 4.467367e-02 4.472537e-02 4.473876e-02 4.476873e-02 4.477701e-02 4.479160e-02 4.485074e-02 4.486440e-02 4.489584e-02 4.493477e-02 4.496458e-02 4.502211e-02 4.506597e-02 4.509412e-02 4.526022e-02 4.596164e-02 5.353029e-02 2.662918e-01 2.665278e-01 2.665384e-01 2.669369e-01 2.669718e-01 2.673602e-01 2.675106e-01 2.679687e-01 2.681419e-01 2.684003e-01 2.698289e-01 3.916223e-01 3.919262e-01 3.921848e-01 3.930012e-01 8.350369e-01 8.357090e-01 8.359662e-01 8.362790e-01 8.368981e-01 8.374461e-01 8.385568e-01 8.388505e-01 8.409139e-01 8.413932e-01 8.430279e-01 9.965100e-01 
