%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=204772, 2017/10/4 13:2:1.73)
1 21 1.871275e-01 1.033878e+00  2.096895391915617246e+00  2.233246801342966048e+00  2.609336666658528259e+00  4.269679174644413600e+00
2 41 1.829144e-01 1.062189e+00  2.096895391915617246e+00  2.345914539385493214e+00  2.654690325367360160e+00  3.771010302280569437e+00
3 61 1.768063e-01 1.077211e+00  2.096895391915617246e+00  2.316193995873818245e+00  2.476360116392636534e+00  3.358114327194476445e+00
4 81 1.727504e-01 1.100894e+00  2.096895391915617246e+00  2.185385592588479309e+00  2.515025911146908655e+00  3.378549531593263655e+00
5 101 1.634287e-01 1.112257e+00  2.096895391915617246e+00  2.214867378263892128e+00  2.444196643521976409e+00  3.333458648060075191e+00
6 121 1.585739e-01 1.128318e+00  2.096895391915617246e+00  2.171011372216643309e+00  2.451950183317686438e+00  2.987395357504617710e+00
7 141 1.539838e-01 1.140008e+00  2.096895391915617246e+00  2.152829170673867143e+00  2.527338830542924519e+00  3.212988361334620180e+00
8 161 1.543616e-01 1.162302e+00  2.096895391915617246e+00  2.161102593144580197e+00  2.362106803567278313e+00  3.169402073800156039e+00
9 181 1.603997e-01 1.197520e+00  2.096895391915617246e+00  2.195891289604544383e+00  2.376628355111077617e+00  3.445287910677945487e+00
10 201 1.647383e-01 1.229071e+00  2.096895391915617246e+00  2.184817902503486398e+00  2.449617107267947347e+00  3.161919042898613696e+00
11 221 1.738868e-01 1.254619e+00  2.096895391915617246e+00  2.190833849675386968e+00  2.560479451134726858e+00  2.974669319087765995e+00
12 241 1.793736e-01 1.280057e+00  2.096895391915617246e+00  2.190081281398457147e+00  2.408560043958326791e+00  3.124894790807193790e+00
13 261 1.813319e-01 1.309064e+00  2.096895391915617246e+00  2.264972790349778720e+00  2.518209272945888699e+00  3.427160609197047236e+00
14 281 1.875700e-01 1.365363e+00  2.096895391915617246e+00  2.243326878708926220e+00  2.482668557159470879e+00  3.824349524365412645e+00
15 301 1.893951e-01 1.392282e+00  2.096895391915617246e+00  2.209431145490029280e+00  2.551057346514244095e+00  3.163846731455559169e+00
16 321 1.831254e-01 1.410302e+00  2.096895391915617246e+00  2.137138847906122852e+00  2.516193701049405984e+00  3.947337542925947407e+00
17 341 1.741749e-01 1.433267e+00  2.096895391915617246e+00  2.150812759231035987e+00  2.500256840960841664e+00  3.180057442138168877e+00
18 361 1.666570e-01 1.450853e+00  2.096895391915617246e+00  2.163682993995111659e+00  2.472690617533517266e+00  3.794713379679597764e+00
19 381 1.614894e-01 1.467088e+00  2.096895391915617246e+00  2.244945152978030656e+00  2.442311637563967963e+00  3.122765635676642226e+00
20 401 1.590471e-01 1.485110e+00  2.096895391915617246e+00  2.201504714250651418e+00  2.542477364859824895e+00  3.566569640694115861e+00
21 421 1.574045e-01 1.499787e+00  2.096895391915617246e+00  2.183505454958852177e+00  2.361010610575466906e+00  3.165225775114896223e+00
22 441 1.593232e-01 1.523471e+00  2.096895391915617246e+00  2.160777109156950537e+00  2.372438286458195655e+00  2.864564165887334646e+00
23 461 1.602237e-01 1.533534e+00  2.096895391915617246e+00  2.120531905673689987e+00  2.343849956575622784e+00  3.247231383349114431e+00
24 481 1.588715e-01 1.543041e+00  2.096895391915617246e+00  2.116720567825620236e+00  2.442637237223100666e+00  3.080179145152019515e+00
25 501 1.609498e-01 1.559340e+00  2.096895391915617246e+00  2.158412077278251573e+00  2.299205918225455392e+00  3.443959315173208413e+00
26 521 1.599607e-01 1.570429e+00  2.096895391915617246e+00  2.166982528452697565e+00  2.374437410224478739e+00  3.020355697224216929e+00
27 541 1.604304e-01 1.573924e+00  2.096895391915617246e+00  2.193107797904738199e+00  2.422945656932636638e+00  3.256172287879476990e+00
28 561 1.616679e-01 1.592217e+00  2.096895391915617246e+00  2.147255544118178427e+00  2.321842679012237731e+00  3.151077892180598639e+00
