%  columns="iteration, evaluation, void, void, void, xmean" (startseed=206428, 2017/10/2 21:0:14.28)
0 1 0 0 0 1.067218e+00 8.909627e-01 7.616464e-01 2.917346e+00 6.897701e-01 2.035129e+00 1.817634e+00 4.404040e+00 1.141351e+00 -4.765134e-01 2.559097e+00 1.894154e+00 -6.268825e-01 5.713588e-02 1.602091e+00 -5.160432e-01 5.695245e-01 8.328952e-01 7.518653e-01 8.314347e-01 3.088411e+00 8.905597e-01 2.659238e-01 3.596773e-01 1.863115e-01 -7.434958e-01 2.303113e+00 
1 21 0 0 0 9.307851e-01 1.043816e+00 6.652171e-01 2.968552e+00 6.362739e-01 2.142423e+00 1.973959e+00 4.315389e+00 1.148866e+00 -6.189273e-01 2.482382e+00 1.944863e+00 -5.396524e-01 8.055520e-02 1.676091e+00 -6.177585e-01 6.074932e-01 8.336571e-01 7.687690e-01 7.483733e-01 3.165816e+00 7.569758e-01 2.902662e-01 3.313244e-01 1.779709e-01 -7.168555e-01 2.327333e+00 
2 41 0 0 0 7.804631e-01 9.095711e-01 7.940427e-01 3.071475e+00 6.424788e-01 2.001935e+00 1.899163e+00 4.264169e+00 1.165037e+00 -5.778859e-01 2.490112e+00 1.976788e+00 -6.469076e-01 -1.111541e-02 1.712531e+00 -7.312370e-01 5.721910e-01 7.432422e-01 7.672415e-01 8.280055e-01 3.008495e+00 7.339956e-01 2.258868e-01 1.856315e-01 2.788927e-01 -7.932092e-01 2.216329e+00 
3 61 0 0 0 6.836665e-01 9.921402e-01 8.450445e-01 3.004457e+00 6.211897e-01 2.020463e+00 1.828003e+00 4.168483e+00 1.152314e+00 -6.671824e-01 2.402648e+00 2.025660e+00 -8.018864e-01 9.502852e-02 1.836671e+00 -8.971727e-01 6.100030e-01 6.729993e-01 8.910657e-01 7.539997e-01 2.949730e+00 8.344734e-01 2.581842e-01 8.475538e-02 1.649315e-01 -8.026205e-01 2.182816e+00 
4 81 0 0 0 6.908029e-01 9.368716e-01 7.967978e-01 3.106165e+00 5.664142e-01 1.895633e+00 1.842119e+00 4.123042e+00 1.151818e+00 -7.053569e-01 2.361158e+00 2.087964e+00 -9.053948e-01 8.533796e-02 1.800402e+00 -8.248651e-01 5.759238e-01 6.763243e-01 7.855315e-01 7.862293e-01 2.914804e+00 8.733631e-01 3.065818e-01 7.951322e-02 1.637576e-01 -7.287100e-01 2.177441e+00 
5 101 0 0 0 5.516052e-01 1.000239e+00 8.085949e-01 3.117518e+00 6.419337e-01 1.768662e+00 1.780318e+00 4.120732e+00 1.165579e+00 -7.048247e-01 2.347253e+00 2.184642e+00 -9.338595e-01 1.550723e-01 1.769042e+00 -9.174270e-01 5.686226e-01 6.699160e-01 8.394430e-01 9.086257e-01 2.865477e+00 9.831103e-01 2.367981e-01 1.414108e-01 1.843757e-01 -7.118057e-01 2.187183e+00 
6 121 0 0 0 5.285866e-01 9.468445e-01 8.375136e-01 3.104731e+00 5.877746e-01 1.905572e+00 1.694337e+00 4.056002e+00 1.223500e+00 -7.125784e-01 2.354604e+00 2.217075e+00 -8.002932e-01 6.006549e-02 1.903349e+00 -8.978619e-01 5.900564e-01 6.837853e-01 7.799861e-01 1.007363e+00 3.067652e+00 9.948897e-01 3.233828e-01 1.680440e-01 2.480004e-01 -6.821000e-01 2.193916e+00 
7 141 0 0 0 4.899515e-01 9.243954e-01 8.308615e-01 3.244143e+00 5.062879e-01 1.928044e+00 1.710432e+00 4.104043e+00 1.226072e+00 -7.388327e-01 2.341424e+00 2.224957e+00 -7.802431e-01 1.196040e-01 1.820272e+00 -9.713280e-01 4.925096e-01 7.082582e-01 8.387309e-01 1.001856e+00 3.059887e+00 1.034685e+00 2.046724e-01 1.820493e-01 1.904069e-01 -7.193687e-01 2.350355e+00 
8 161 0 0 0 5.552806e-01 7.874535e-01 8.880558e-01 3.324241e+00 4.787942e-01 1.885452e+00 1.655227e+00 4.202322e+00 1.231132e+00 -7.667912e-01 2.396763e+00 2.252113e+00 -7.497264e-01 1.378225e-01 1.794148e+00 -9.759412e-01 5.139601e-01 5.854194e-01 8.194267e-01 1.004374e+00 3.141465e+00 1.027666e+00 1.561733e-02 8.146224e-02 1.475876e-01 -7.740112e-01 2.394484e+00 
9 181 0 0 0 4.938634e-01 7.163491e-01 8.755718e-01 3.304379e+00 6.183666e-01 1.909529e+00 1.649445e+00 4.146051e+00 1.188881e+00 -7.663705e-01 2.322939e+00 2.202099e+00 -7.321070e-01 8.883531e-02 1.764653e+00 -8.243917e-01 4.114882e-01 5.069462e-01 9.219036e-01 1.037363e+00 3.015307e+00 9.459497e-01 -1.577219e-02 1.054160e-01 2.905889e-01 -7.713990e-01 2.249177e+00 
10 201 0 0 0 4.504014e-01 6.927343e-01 8.346139e-01 3.323715e+00 6.266859e-01 1.828276e+00 1.484328e+00 4.074960e+00 1.120269e+00 -7.964578e-01 2.284148e+00 2.216336e+00 -7.455635e-01 1.342771e-01 1.729212e+00 -8.406718e-01 4.861707e-01 5.060510e-01 9.648265e-01 9.450429e-01 2.955911e+00 9.262976e-01 1.029685e-01 7.405767e-02 2.974890e-01 -7.180702e-01 2.230937e+00 
11 221 0 0 0 4.927330e-01 6.803275e-01 8.902576e-01 3.310284e+00 5.460257e-01 1.849969e+00 1.542428e+00 4.109124e+00 1.159056e+00 -8.946413e-01 2.227282e+00 2.146722e+00 -8.180278e-01 3.060789e-01 1.710404e+00 -9.496550e-01 5.537580e-01 4.459774e-01 9.821985e-01 8.623183e-01 2.990673e+00 9.094373e-01 1.985874e-01 8.764589e-03 1.512003e-01 -7.287130e-01 2.214613e+00 
12 241 0 0 0 5.042549e-01 7.174658e-01 9.018873e-01 3.292399e+00 5.720959e-01 1.849284e+00 1.473099e+00 4.069230e+00 1.192436e+00 -8.619167e-01 2.183326e+00 1.999471e+00 -8.435241e-01 3.569831e-01 1.815795e+00 -9.266071e-01 4.743569e-01 4.751428e-01 9.762645e-01 9.587780e-01 2.933568e+00 8.934865e-01 2.618982e-01 5.412265e-02 1.219341e-01 -7.475763e-01 2.341049e+00 
13 261 0 0 0 4.750581e-01 5.948118e-01 8.801220e-01 3.299217e+00 5.920857e-01 1.840058e+00 1.363117e+00 4.065222e+00 1.219336e+00 -8.889647e-01 2.077564e+00 2.038345e+00 -8.211381e-01 3.701477e-01 1.742257e+00 -8.527464e-01 3.206158e-01 4.519164e-01 1.092205e+00 9.690137e-01 2.985207e+00 9.599930e-01 2.974819e-01 6.168428e-02 9.623137e-02 -7.621999e-01 2.336057e+00 
14 281 0 0 0 4.744303e-01 5.488772e-01 8.492113e-01 3.394602e+00 4.823703e-01 1.781120e+00 1.337713e+00 4.032319e+00 1.169023e+00 -8.368583e-01 1.963298e+00 2.004843e+00 -8.029368e-01 2.783065e-01 1.650774e+00 -8.101883e-01 2.829586e-01 4.461631e-01 1.174647e+00 9.768150e-01 2.989820e+00 1.000658e+00 2.617857e-01 1.397579e-01 2.359803e-01 -7.879781e-01 2.379784e+00 
15 301 0 0 0 4.852069e-01 5.688965e-01 7.890152e-01 3.354120e+00 5.597243e-01 1.860799e+00 1.301584e+00 4.110951e+00 1.211657e+00 -9.016240e-01 1.922860e+00 2.116057e+00 -7.417408e-01 4.243038e-01 1.657552e+00 -7.350667e-01 1.852950e-01 4.378805e-01 1.055098e+00 1.150147e+00 2.829492e+00 9.463717e-01 2.996255e-01 2.745439e-01 1.958359e-01 -7.774245e-01 2.317960e+00 
16 321 0 0 0 4.700377e-01 5.684493e-01 9.047782e-01 3.414499e+00 5.645573e-01 1.987737e+00 1.328545e+00 4.246943e+00 1.170421e+00 -9.056182e-01 1.949715e+00 2.160437e+00 -7.166767e-01 4.666643e-01 1.706021e+00 -7.343829e-01 2.124821e-01 4.320043e-01 1.056106e+00 1.219497e+00 2.778578e+00 1.005581e+00 4.426718e-01 2.181239e-01 1.900544e-01 -8.116601e-01 2.294657e+00 
