%  columns="iteration, evaluation, void, void, void, xmean" (startseed=211879, 2017/07/28 18:21:27.80)
0 1 0 0 0 5.718502e-01 4.884105e-01 -6.132064e-01 -4.337748e-01 1.648879e+00 -8.786640e-01 4.971363e+00 -1.113054e+00 6.004429e+00 5.537663e-01 -1.383705e+00 -2.771196e-01 1.427396e+00 -6.006306e-02 6.761338e-01 1.188898e+00 6.473594e-01 5.431590e-01 1.920564e+00 5.726022e-01 1.023092e+00 3.424036e-01 1.117768e+00 -6.274107e-01 -1.074794e-01 1.357215e+00 2.359533e+00 6.518754e-01 1.136869e+00 8.834090e-01 -8.379302e-01 3.009949e-01 1.352251e+00 -1.625243e-01 1.883071e+00 -1.132170e+01 3.445627e+01 8.093240e+00 -1.109089e+01 2.861509e+00 3.456103e+00 -3.446720e+00 -1.211683e+01 3.599783e+00 3.546493e-01 2.973462e-01 -5.013323e-02 -2.277731e-01 -1.338107e-01 9.493189e-02 3.236572e-01 6.743745e-01 2.093995e-01 2.922188e-01 1.118083e+00 -6.343499e-01 1.410621e+00 -1.133477e+00 -3.018625e+00 -2.560976e-01 -7.083674e-01 1.381655e+00 2.019335e+01 3.449847e+00 -3.680413e-01 1.822385e+00 2.042398e+00 3.058717e+00 -3.663428e+00 1.195786e+00 9.083189e-01 1.048177e+00 1.467022e+00 -9.037215e-01 1.247860e+00 -2.291518e-01 1.596984e+00 -1.420284e+01 -1.065123e+00 5.437464e-01 6.634724e+00 5.965210e+00 
1 21 0 0 0 1.001436e+00 5.018898e-01 -6.166253e-01 -4.272384e-01 1.684394e+00 -7.397967e-01 5.140138e+00 -9.557106e-01 5.725683e+00 5.304845e-01 -1.466309e+00 -3.290972e-01 1.534900e+00 -1.136112e-01 6.827621e-01 1.193433e+00 6.320897e-01 5.620817e-01 1.921794e+00 5.917710e-01 1.000119e+00 3.236255e-01 1.147470e+00 -6.456580e-01 -1.263737e-01 1.347160e+00 2.347121e+00 6.372377e-01 1.142394e+00 8.903089e-01 -8.420743e-01 3.025395e-01 1.398297e+00 -1.515657e-01 1.856094e+00 -1.101392e+01 3.491944e+01 8.214387e+00 -1.127550e+01 3.155906e+00 4.155300e+00 -4.052819e+00 -1.195211e+01 3.904912e+00 3.488540e-01 2.985958e-01 -4.935860e-02 -2.266237e-01 -1.071155e-01 9.253195e-02 3.042739e-01 6.877338e-01 2.318655e-01 2.992794e-01 1.106412e+00 -6.185482e-01 1.426930e+00 -1.149961e+00 -3.027827e+00 -2.319481e-01 -7.204922e-01 1.395119e+00 2.034657e+01 3.549735e+00 -3.991023e-01 1.807290e+00 2.029954e+00 3.182599e+00 -3.606334e+00 1.207518e+00 9.114346e-01 1.028042e+00 1.488074e+00 -9.098399e-01 1.259222e+00 -2.501016e-01 1.539802e+00 -1.514538e+01 -1.058352e+00 5.492952e-01 6.702672e+00 6.065593e+00 
2 41 0 0 0 9.241260e-01 5.033464e-01 -6.300422e-01 -4.612987e-01 1.683136e+00 -8.348470e-01 5.096925e+00 -8.804878e-01 5.770077e+00 5.149308e-01 -1.351385e+00 -4.235707e-01 1.609521e+00 -1.378659e-02 6.942511e-01 1.189093e+00 6.337104e-01 5.764295e-01 1.940331e+00 5.867126e-01 9.886361e-01 3.213210e-01 1.173452e+00 -6.708455e-01 -1.453016e-01 1.357070e+00 2.328027e+00 6.371090e-01 1.105305e+00 8.957546e-01 -8.674088e-01 3.047435e-01 1.394720e+00 -1.084554e-01 1.848123e+00 -1.143723e+01 3.507330e+01 8.189594e+00 -1.115277e+01 2.644465e+00 4.565168e+00 -4.627812e+00 -1.165811e+01 3.741613e+00 3.577485e-01 2.914358e-01 -5.983965e-02 -2.541928e-01 -7.097994e-02 1.195859e-01 3.131970e-01 7.087028e-01 2.222690e-01 2.924714e-01 1.094672e+00 -6.168868e-01 1.444260e+00 -1.176821e+00 -3.036989e+00 -2.320516e-01 -7.329841e-01 1.418034e+00 2.049503e+01 3.433861e+00 -3.505650e-01 1.801535e+00 2.043563e+00 3.139202e+00 -3.630622e+00 1.238424e+00 9.206602e-01 1.037906e+00 1.466262e+00 -9.058810e-01 1.295670e+00 -2.379760e-01 1.478545e+00 -1.579311e+01 -1.063888e+00 5.672158e-01 6.966908e+00 5.909458e+00 
3 61 0 0 0 1.009878e+00 4.742575e-01 -6.262714e-01 -4.709281e-01 1.677231e+00 -8.167533e-01 4.996640e+00 -7.792581e-01 5.682940e+00 5.423507e-01 -1.477079e+00 -4.755082e-01 1.432071e+00 -1.236173e-01 6.945449e-01 1.212455e+00 6.342137e-01 5.952416e-01 1.905293e+00 5.935975e-01 1.009262e+00 3.182407e-01 1.220913e+00 -6.817234e-01 -1.586286e-01 1.357735e+00 2.324818e+00 6.559103e-01 1.093485e+00 8.924942e-01 -8.604293e-01 3.035395e-01 1.406027e+00 -1.354839e-01 1.823978e+00 -1.122859e+01 3.496629e+01 8.349544e+00 -1.110582e+01 2.972705e+00 4.488226e+00 -4.448347e+00 -1.226048e+01 3.723075e+00 3.765709e-01 2.998042e-01 -3.136014e-02 -2.560119e-01 -8.316455e-02 1.109354e-01 2.911356e-01 7.243069e-01 2.383058e-01 2.959050e-01 1.102632e+00 -6.284226e-01 1.409624e+00 -1.165281e+00 -3.041031e+00 -2.375358e-01 -7.076311e-01 1.395400e+00 2.068337e+01 3.312392e+00 -3.470040e-01 1.817499e+00 2.016013e+00 3.110704e+00 -3.421702e+00 1.234256e+00 9.529412e-01 9.954016e-01 1.449450e+00 -8.947920e-01 1.297500e+00 -2.246370e-01 1.687650e+00 -1.502756e+01 -1.015353e+00 5.195858e-01 6.991599e+00 6.020750e+00 
4 81 0 0 0 1.104091e+00 5.114490e-01 -6.161540e-01 -4.740638e-01 1.669142e+00 -8.620183e-01 4.990307e+00 -8.131293e-01 5.683152e+00 5.472839e-01 -1.304537e+00 -3.869927e-01 1.540062e+00 -1.020368e-01 6.851139e-01 1.238800e+00 6.212453e-01 5.713367e-01 1.891096e+00 5.835706e-01 1.008440e+00 3.265838e-01 1.185615e+00 -6.842798e-01 -1.780967e-01 1.359337e+00 2.336588e+00 6.578587e-01 1.087517e+00 9.140605e-01 -9.013091e-01 3.123295e-01 1.397835e+00 -1.185492e-01 1.806726e+00 -1.118898e+01 3.459335e+01 8.108706e+00 -1.137620e+01 3.095438e+00 4.463352e+00 -4.257574e+00 -1.222646e+01 4.045139e+00 3.503086e-01 3.138354e-01 -1.940502e-02 -2.722698e-01 -8.362129e-02 1.410425e-01 2.733319e-01 7.310621e-01 2.308122e-01 3.296458e-01 1.101861e+00 -6.345523e-01 1.412847e+00 -1.182622e+00 -3.035436e+00 -2.350380e-01 -7.110935e-01 1.422680e+00 2.081204e+01 3.218659e+00 -3.737627e-01 1.842641e+00 2.032743e+00 2.990498e+00 -3.446962e+00 1.256444e+00 9.536975e-01 9.802448e-01 1.458597e+00 -8.729074e-01 1.268121e+00 -2.602491e-01 1.346910e+00 -1.507979e+01 -1.051348e+00 5.136928e-01 7.049260e+00 5.838479e+00 
5 101 0 0 0 1.152686e+00 5.303353e-01 -6.656056e-01 -4.892585e-01 1.706332e+00 -8.275943e-01 5.014255e+00 -7.589391e-01 5.783062e+00 5.600868e-01 -1.343706e+00 -3.129619e-01 1.516312e+00 6.313836e-02 6.875086e-01 1.235762e+00 6.168470e-01 5.825799e-01 1.892230e+00 5.930585e-01 1.024203e+00 3.282562e-01 1.180198e+00 -6.580928e-01 -1.597234e-01 1.375072e+00 2.314333e+00 6.328067e-01 1.065500e+00 9.214042e-01 -8.808314e-01 3.010531e-01 1.417880e+00 -1.036075e-01 1.787411e+00 -1.097837e+01 3.440226e+01 7.609722e+00 -1.126265e+01 3.305413e+00 4.850350e+00 -3.977922e+00 -1.248889e+01 3.916308e+00 3.604918e-01 3.152157e-01 -1.154322e-02 -2.951146e-01 -1.368830e-01 1.399959e-01 3.011599e-01 7.598171e-01 2.229599e-01 3.367848e-01 1.132547e+00 -6.289690e-01 1.404636e+00 -1.177624e+00 -3.043344e+00 -2.075053e-01 -7.200244e-01 1.431262e+00 2.080940e+01 3.166723e+00 -3.485124e-01 1.846764e+00 2.019540e+00 2.927919e+00 -3.399470e+00 1.262011e+00 9.843509e-01 9.686839e-01 1.447263e+00 -8.870915e-01 1.256517e+00 -2.425214e-01 1.317294e+00 -1.495766e+01 -1.058086e+00 5.171780e-01 6.843696e+00 5.811861e+00 
6 121 0 0 0 1.078923e+00 5.600893e-01 -6.596381e-01 -4.745797e-01 1.712904e+00 -6.741643e-01 4.812034e+00 -7.655004e-01 5.805063e+00 5.740261e-01 -1.365069e+00 -2.557219e-01 1.623151e+00 1.926509e-01 7.040814e-01 1.285804e+00 6.107163e-01 5.933529e-01 1.915872e+00 6.067643e-01 1.049576e+00 3.043968e-01 1.185506e+00 -6.860058e-01 -1.382212e-01 1.388043e+00 2.313710e+00 6.331597e-01 1.088372e+00 8.966580e-01 -8.980596e-01 3.460383e-01 1.431688e+00 -1.025963e-01 1.780484e+00 -1.116407e+01 3.395511e+01 7.665460e+00 -1.058047e+01 3.389270e+00 5.017651e+00 -3.765056e+00 -1.233578e+01 3.691032e+00 3.602173e-01 3.230192e-01 -1.574623e-02 -2.999997e-01 -1.454580e-01 1.778252e-01 2.775443e-01 7.593118e-01 2.108544e-01 3.570124e-01 1.154929e+00 -6.556256e-01 1.370628e+00 -1.179873e+00 -3.034630e+00 -1.915869e-01 -7.246270e-01 1.419480e+00 2.121154e+01 3.505170e+00 -3.614475e-01 1.846194e+00 2.013809e+00 2.927493e+00 -3.667903e+00 1.273431e+00 9.800291e-01 9.822211e-01 1.436607e+00 -8.589177e-01 1.232910e+00 -2.169936e-01 1.490721e+00 -1.458757e+01 -1.071432e+00 5.064680e-01 6.974399e+00 5.752634e+00 
7 141 0 0 0 1.005841e+00 5.651782e-01 -6.454636e-01 -4.703679e-01 1.717590e+00 -5.758296e-01 4.816865e+00 -8.038310e-01 5.716915e+00 5.362141e-01 -1.274680e+00 -1.943092e-01 1.686648e+00 1.687524e-01 6.972323e-01 1.262825e+00 5.815683e-01 5.810386e-01 1.907217e+00 6.158233e-01 1.063636e+00 3.295342e-01 1.187433e+00 -6.868918e-01 -1.343156e-01 1.400329e+00 2.290929e+00 6.125418e-01 1.089110e+00 9.069034e-01 -8.970662e-01 3.405535e-01 1.438807e+00 -1.184835e-01 1.802273e+00 -1.109083e+01 3.422873e+01 7.737961e+00 -1.038989e+01 3.754562e+00 4.429061e+00 -3.914121e+00 -1.268417e+01 3.922336e+00 3.788024e-01 3.278412e-01 -1.994380e-02 -2.857532e-01 -1.185732e-01 1.827519e-01 2.888533e-01 7.754150e-01 2.171117e-01 3.345463e-01 1.126606e+00 -6.610775e-01 1.380471e+00 -1.165632e+00 -3.039559e+00 -1.667907e-01 -7.252727e-01 1.435418e+00 2.134790e+01 3.368081e+00 -3.966570e-01 1.857823e+00 2.007615e+00 2.925613e+00 -3.712947e+00 1.245807e+00 1.017297e+00 9.724647e-01 1.455167e+00 -8.563389e-01 1.245719e+00 -2.349473e-01 1.334652e+00 -1.486682e+01 -1.062026e+00 5.097941e-01 7.017970e+00 5.677357e+00 
8 161 0 0 0 1.003644e+00 5.691351e-01 -6.132806e-01 -4.840462e-01 1.709809e+00 -7.361958e-01 4.923310e+00 -6.141999e-01 5.646985e+00 4.816051e-01 -1.192424e+00 -1.811043e-01 1.677792e+00 2.268065e-01 7.257881e-01 1.296173e+00 5.845686e-01 5.918454e-01 1.907547e+00 5.951613e-01 1.047041e+00 3.205799e-01 1.203336e+00 -6.594529e-01 -1.585832e-01 1.372468e+00 2.277945e+00 5.940453e-01 1.116629e+00 8.954159e-01 -9.085042e-01 3.331112e-01 1.425579e+00 -1.268823e-01 1.788513e+00 -1.147461e+01 3.417344e+01 8.115224e+00 -1.009415e+01 3.165695e+00 4.239684e+00 -4.234620e+00 -1.290105e+01 3.727155e+00 3.779138e-01 3.330317e-01 -7.845438e-03 -2.865295e-01 -9.781093e-02 1.856134e-01 3.190397e-01 7.818815e-01 2.157462e-01 3.358197e-01 1.116502e+00 -6.756515e-01 1.388446e+00 -1.175278e+00 -3.059279e+00 -1.949804e-01 -7.242374e-01 1.434740e+00 2.151152e+01 3.495159e+00 -4.098811e-01 1.839065e+00 2.005035e+00 2.729021e+00 -3.674170e+00 1.273610e+00 9.922419e-01 9.758741e-01 1.452957e+00 -8.491155e-01 1.229134e+00 -2.391390e-01 1.276313e+00 -1.436576e+01 -1.027979e+00 4.702541e-01 7.319295e+00 5.668688e+00 
9 181 0 0 0 1.225462e+00 5.517356e-01 -6.331843e-01 -5.102873e-01 1.728721e+00 -6.814754e-01 4.973709e+00 -5.877848e-01 5.701114e+00 5.006105e-01 -1.329960e+00 -1.008163e-01 1.532377e+00 3.202670e-01 7.111243e-01 1.283989e+00 5.997596e-01 5.700221e-01 1.905732e+00 6.177933e-01 1.054792e+00 2.925176e-01 1.196258e+00 -6.344835e-01 -1.295109e-01 1.359531e+00 2.293501e+00 6.069286e-01 1.110990e+00 8.902688e-01 -9.239013e-01 3.461379e-01 1.425231e+00 -1.342805e-01 1.742195e+00 -1.139742e+01 3.421389e+01 8.180739e+00 -9.703016e+00 2.924345e+00 4.271937e+00 -3.838153e+00 -1.323658e+01 3.796646e+00 3.800107e-01 3.189909e-01 -1.084093e-02 -3.182251e-01 -9.551068e-02 2.114350e-01 3.418559e-01 7.581931e-01 2.086269e-01 3.383674e-01 1.121495e+00 -6.796967e-01 1.404895e+00 -1.160632e+00 -3.077509e+00 -2.069257e-01 -7.231016e-01 1.457733e+00 2.142536e+01 3.482661e+00 -4.235531e-01 1.805333e+00 1.985512e+00 2.657252e+00 -3.610717e+00 1.283363e+00 9.879254e-01 9.480383e-01 1.436952e+00 -8.328098e-01 1.232136e+00 -2.695783e-01 1.200451e+00 -1.419683e+01 -1.004096e+00 4.830342e-01 7.275534e+00 5.657322e+00 
