%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=213634, 2017/10/4 13:50:42.35)
1 21 1.876621e-01 1.032684e+00 9.938925e-01 9.938925e-01 9.938925e-01 9.938925e-01 9.938925e-01 9.938925e-01 9.938925e-01 9.938925e-01 9.938925e-01 9.938925e-01 9.938925e-01 9.938925e-01 9.938925e-01 9.938925e-01 9.938925e-01 9.938925e-01 9.938925e-01 9.938925e-01 9.947207e-01 9.956911e-01 9.966612e-01 9.983673e-01 9.997549e-01 1.003267e+00 1.005457e+00 1.007900e+00 1.015417e+00 1.032684e+00 
2 41 1.788659e-01 1.042329e+00 9.878223e-01 9.878223e-01 9.878223e-01 9.878223e-01 9.878223e-01 9.878223e-01 9.878223e-01 9.878223e-01 9.878794e-01 9.882767e-01 9.884540e-01 9.886637e-01 9.891743e-01 9.899708e-01 9.901082e-01 9.909411e-01 9.921838e-01 9.939098e-01 9.955629e-01 9.966110e-01 9.978531e-01 1.001743e+00 1.005865e+00 1.009127e+00 1.016264e+00 1.022244e+00 1.030572e+00 1.042329e+00 
3 61 1.721653e-01 1.050332e+00 9.818011e-01 9.818011e-01 9.819173e-01 9.820235e-01 9.823157e-01 9.823416e-01 9.827161e-01 9.832683e-01 9.836350e-01 9.841182e-01 9.848838e-01 9.852781e-01 9.862936e-01 9.875155e-01 9.887255e-01 9.900318e-01 9.927212e-01 9.940574e-01 9.978548e-01 9.996054e-01 1.001313e+00 1.005694e+00 1.006109e+00 1.016912e+00 1.020236e+00 1.027096e+00 1.038029e+00 1.050332e+00 
4 81 1.674331e-01 1.054746e+00 9.760571e-01 9.760571e-01 9.765546e-01 9.766392e-01 9.775375e-01 9.782650e-01 9.784024e-01 9.788151e-01 9.789991e-01 9.798480e-01 9.809036e-01 9.819555e-01 9.849407e-01 9.853914e-01 9.883126e-01 9.897341e-01 9.920697e-01 9.940491e-01 9.964005e-01 9.987908e-01 1.001768e+00 1.004497e+00 1.007761e+00 1.019608e+00 1.024567e+00 1.036403e+00 1.039838e+00 1.054746e+00 
5 101 1.646743e-01 1.063117e+00 9.704458e-01 9.704458e-01 9.710743e-01 9.717747e-01 9.731046e-01 9.734222e-01 9.741713e-01 9.745497e-01 9.749689e-01 9.754101e-01 9.775799e-01 9.804069e-01 9.814917e-01 9.849200e-01 9.858497e-01 9.860466e-01 9.901387e-01 9.914105e-01 9.959707e-01 1.000081e+00 1.003465e+00 1.007921e+00 1.015368e+00 1.022240e+00 1.026111e+00 1.034121e+00 1.052864e+00 1.063117e+00 
6 121 1.721646e-01 1.104963e+00 9.649108e-01 9.649108e-01 9.669353e-01 9.674205e-01 9.686671e-01 9.690192e-01 9.701301e-01 9.707507e-01 9.720067e-01 9.735311e-01 9.742933e-01 9.785417e-01 9.800745e-01 9.812041e-01 9.847659e-01 9.856419e-01 9.908442e-01 9.913847e-01 9.960243e-01 1.000503e+00 1.006664e+00 1.012645e+00 1.014817e+00 1.018398e+00 1.023608e+00 1.035874e+00 1.049957e+00 1.104963e+00 
7 141 1.738429e-01 1.126023e+00 9.596300e-01 9.596300e-01 9.617871e-01 9.637381e-01 9.647408e-01 9.650820e-01 9.660945e-01 9.670019e-01 9.693107e-01 9.703593e-01 9.708409e-01 9.746970e-01 9.773447e-01 9.815128e-01 9.836693e-01 9.857795e-01 9.870117e-01 9.958868e-01 9.987885e-01 1.000610e+00 1.004164e+00 1.009262e+00 1.009859e+00 1.020531e+00 1.023420e+00 1.039781e+00 1.051978e+00 1.126023e+00 
8 161 1.703597e-01 1.139144e+00 9.542371e-01 9.542371e-01 9.572236e-01 9.593592e-01 9.608470e-01 9.619081e-01 9.643333e-01 9.652368e-01 9.667210e-01 9.675937e-01 9.698096e-01 9.728539e-01 9.766621e-01 9.782967e-01 9.833572e-01 9.849953e-01 9.869458e-01 9.936508e-01 9.987137e-01 9.997742e-01 1.005113e+00 1.009010e+00 1.013182e+00 1.019060e+00 1.032186e+00 1.038225e+00 1.053257e+00 1.139144e+00 
9 181 1.702062e-01 1.155758e+00 9.487025e-01 9.487025e-01 9.524326e-01 9.545540e-01 9.568765e-01 9.580314e-01 9.605506e-01 9.619722e-01 9.626347e-01 9.661407e-01 9.667633e-01 9.709291e-01 9.737430e-01 9.791077e-01 9.831369e-01 9.869669e-01 9.906945e-01 9.916728e-01 9.945489e-01 9.961921e-01 1.000568e+00 1.008667e+00 1.013226e+00 1.019584e+00 1.033363e+00 1.042166e+00 1.056189e+00 1.155758e+00 
10 201 1.710305e-01 1.186687e+00 9.438620e-01 9.438620e-01 9.485620e-01 9.499363e-01 9.519015e-01 9.543278e-01 9.573015e-01 9.584156e-01 9.602695e-01 9.642896e-01 9.687904e-01 9.699432e-01 9.710557e-01 9.763592e-01 9.822099e-01 9.851456e-01 9.871049e-01 9.890542e-01 9.933225e-01 9.987426e-01 1.000140e+00 1.006931e+00 1.009968e+00 1.020698e+00 1.030937e+00 1.043624e+00 1.056994e+00 1.186687e+00 
11 221 1.710175e-01 1.201142e+00 9.386548e-01 9.386548e-01 9.438530e-01 9.465659e-01 9.504601e-01 9.518501e-01 9.543877e-01 9.565780e-01 9.566761e-01 9.627891e-01 9.650784e-01 9.676773e-01 9.693035e-01 9.764307e-01 9.797117e-01 9.818193e-01 9.862245e-01 9.879492e-01 9.926861e-01 9.969839e-01 1.004934e+00 1.006226e+00 1.014198e+00 1.017238e+00 1.034130e+00 1.059290e+00 1.062158e+00 1.201142e+00 
12 241 1.710609e-01 1.228311e+00 9.333460e-01 9.333460e-01 9.413105e-01 9.437148e-01 9.477534e-01 9.494340e-01 9.502956e-01 9.544628e-01 9.571014e-01 9.601033e-01 9.614984e-01 9.638718e-01 9.687481e-01 9.711716e-01 9.778991e-01 9.803172e-01 9.846113e-01 9.862707e-01 9.905496e-01 9.931744e-01 1.000166e+00 1.005673e+00 1.013653e+00 1.021894e+00 1.033831e+00 1.061556e+00 1.062951e+00 1.228311e+00 
13 261 1.754341e-01 1.260344e+00 9.286534e-01 9.286534e-01 9.375397e-01 9.400307e-01 9.430851e-01 9.455424e-01 9.480505e-01 9.509904e-01 9.548285e-01 9.595761e-01 9.615763e-01 9.625830e-01 9.667214e-01 9.682718e-01 9.753895e-01 9.785124e-01 9.826627e-01 9.859402e-01 9.923888e-01 9.949423e-01 1.002479e+00 1.009485e+00 1.011520e+00 1.028162e+00 1.033083e+00 1.059260e+00 1.075469e+00 1.260344e+00 
14 281 1.695531e-01 1.279813e+00 9.231137e-01 9.231137e-01 9.351433e-01 9.386545e-01 9.395012e-01 9.415207e-01 9.440537e-01 9.489090e-01 9.521336e-01 9.559882e-01 9.585817e-01 9.617572e-01 9.632890e-01 9.667847e-01 9.707579e-01 9.749473e-01 9.857353e-01 9.872674e-01 9.896815e-01 9.939482e-01 9.999376e-01 1.005878e+00 1.021679e+00 1.026458e+00 1.032734e+00 1.060953e+00 1.075757e+00 1.279813e+00 
15 301 1.679459e-01 1.286920e+00 9.186192e-01 9.186192e-01 9.299793e-01 9.342611e-01 9.377665e-01 9.393184e-01 9.447767e-01 9.497049e-01 9.504550e-01 9.508359e-01 9.566608e-01 9.598899e-01 9.646546e-01 9.679568e-01 9.704992e-01 9.726840e-01 9.824157e-01 9.845292e-01 9.929356e-01 9.954104e-01 1.001096e+00 1.003311e+00 1.019838e+00 1.027588e+00 1.032423e+00 1.062511e+00 1.080445e+00 1.286920e+00 
