%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=209851, 2017/06/16 9:48:2.52)
1 21 2.133258e+00 2.240880e+01  1.776685608033343300e+01  1.776685608033343300e+01  1.999334181993737366e+04  2.000014448558876757e+04
2 41 2.048832e+00 2.242174e+01  1.776685608033343300e+01  2.976029053177972017e+01  1.999571311525217607e+04  2.000041946835972340e+04
3 61 1.983887e+00 2.242810e+01  1.776685608033343300e+01  2.200579496441856918e+03  1.999340479778561712e+04  2.000015035715822160e+04
4 81 1.931325e+00 2.244612e+01  1.776685608033343300e+01  2.010776742041482294e+03  1.999392830731796857e+04  2.000014788157077055e+04
5 101 1.899031e+00 2.248060e+01  1.776685608033343300e+01  1.110133013612699870e+04  1.999349870078675303e+04  2.000013092641358162e+04
6 121 1.866149e+00 2.251476e+01  1.776685608033343300e+01  2.956245951853557941e+01  1.999403249329159735e+04  2.000015487665495675e+04
7 141 1.827980e+00 2.252791e+01  1.776685608033343300e+01  1.098485994230592041e+04  1.999369019367610963e+04  2.000014503284798047e+04
8 161 1.795615e+00 2.254179e+01  1.776685608033343300e+01  2.045712247803012815e+03  1.999211676147665275e+04  2.000014554077764478e+04
9 181 1.768306e+00 2.256012e+01  1.776685608033343300e+01  3.102376792162110064e+01  1.999098662113831961e+04  1.999918344580517441e+04
10 201 1.745461e+00 2.256767e+01  1.776685608033343300e+01  2.012323218512352469e+03  1.999186077767014649e+04  2.000013110014621270e+04
11 221 1.730793e+00 2.257298e+01  1.776685608033343300e+01  2.012442955907387159e+03  1.999155269273019076e+04  1.999809383499604519e+04
12 241 1.717996e+00 2.258738e+01  1.776685608033343300e+01  2.008478934132130235e+03  1.996344895720942441e+04  1.999615192502104401e+04
13 261 1.715246e+00 2.259556e+01  1.776685608033343300e+01  8.869532090001055735e+01  1.998911394964813371e+04  1.999680141682937028e+04
14 281 1.712826e+00 2.259741e+01  1.776685608033343300e+01  2.702198714584178774e+01  1.998353512643752038e+04  1.999612085651879897e+04
15 301 1.702417e+00 2.264487e+01  1.776685608033343300e+01  2.005636246167698573e+03  1.998934006280972972e+04  1.999572534353113588e+04
16 321 1.694944e+00 2.265960e+01  1.776685608033343300e+01  9.989126050684282745e+03  1.998598616639300235e+04  1.999688923279211667e+04
17 341 1.691977e+00 2.268563e+01  1.776685608033343300e+01  1.994849632570014728e+04  1.999034377419743396e+04  1.999521754357039026e+04
18 361 1.687257e+00 2.271229e+01  1.776685608033343300e+01  2.355099085450285656e+03  1.998749237286496646e+04  1.999681567110234027e+04
19 381 1.682604e+00 2.272295e+01  1.776685608033343300e+01  3.604395904107137483e+01  1.995757042895023187e+04  1.999431626169904848e+04
20 401 1.679310e+00 2.271933e+01  1.776685608033343300e+01  2.248563827206080035e+01  1.998398738760223932e+04  1.999297198810922418e+04
21 421 1.673493e+00 2.273110e+01  1.776685608033343300e+01  3.725454767805575074e+01  1.998596725877396966e+04  1.999615666356764268e+04
22 441 1.669740e+00 2.273522e+01  1.776685608033343300e+01  2.006907956294942096e+03  1.997307793276687880e+04  2.000015596781208296e+04
23 461 1.659271e+00 2.274690e+01  1.776685608033343300e+01  2.009374388060094816e+03  1.998650819417812818e+04  1.999726527835100205e+04
24 481 1.652294e+00 2.275886e+01  1.776685608033343300e+01  2.006381834726800435e+03  1.998628503333492336e+04  1.999613459334414802e+04
25 501 1.638161e+00 2.275373e+01  1.776685608033343300e+01  2.006453031415043142e+03  1.998619314252241020e+04  1.999866564508201191e+04
26 521 1.625923e+00 2.275180e+01  1.776685608033343300e+01  2.005014932503819182e+03  1.998997122000648233e+04  1.999760011359546115e+04
27 541 1.607067e+00 2.275626e+01  1.776685608033343300e+01  2.007074949194862256e+03  1.998086692319996655e+04  1.999662073195935227e+04
28 561 1.587765e+00 2.276362e+01  1.776685608033343300e+01  2.005981361628888180e+03  1.997908847334630264e+04  2.000013942832689281e+04
29 581 1.566678e+00 2.276424e+01  1.776685608033343300e+01  3.171424416566748761e+01  1.999047726632250487e+04  1.999623458885541186e+04
30 601 1.556043e+00 2.277404e+01  1.776685608033343300e+01  1.097441137022812472e+04  1.999038067120645428e+04  1.999615688697879887e+04
31 621 1.549770e+00 2.278194e+01  1.776685608033343300e+01  5.686616151742951786e+01  1.998403978187694884e+04  1.999593833278569218e+04
32 641 1.549242e+00 2.278426e+01  1.776685608033343300e+01  2.015784553013050527e+03  1.999248192699950596e+04  1.999710819471468858e+04
33 661 1.556522e+00 2.279049e+01  1.776685608033343300e+01  2.022651288789856835e+03  1.999367916901130957e+04  2.000015131115656186e+04
34 681 1.553417e+00 2.279368e+01  1.776685608033343300e+01  4.553705331248572463e+01  1.998021938946230512e+04  1.999636048390814176e+04
35 701 1.549465e+00 2.279440e+01  1.776685608033343300e+01  4.072462647950622738e+01  1.998611299613849769e+04  1.999686940559759751e+04
