%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=209325, 2017/10/3 4:29:30.26)
1 21 1.850526e-01 1.031322e+00  1.988854303327986372e+03  1.997815625325841665e+03  1.000269038054639714e+04  1.000548228648330769e+04
2 41 1.766339e-01 1.056598e+00  1.988854303327986372e+03  1.995648869129964396e+03  1.000258574380125538e+04  1.000456981839141736e+04
3 61 1.731953e-01 1.074581e+00  1.988854303327986372e+03  1.995592111789063210e+03  1.000259872003648161e+04  1.000323068761195282e+04
4 81 1.717564e-01 1.100908e+00  1.988854303327986372e+03  1.997261884799327390e+03  1.000255604732879874e+04  1.000305622831842265e+04
5 101 1.653439e-01 1.113039e+00  1.988854303327986372e+03  1.995530434924049132e+03  1.000254954203833586e+04  1.000380997229619788e+04
6 121 1.601913e-01 1.128991e+00  1.988854303327986372e+03  1.995167070713874864e+03  1.000250945124975988e+04  1.000298841742145669e+04
7 141 1.582013e-01 1.140507e+00  1.988854303327986372e+03  1.995293474125602643e+03  1.000252632618969255e+04  1.000360979012688585e+04
8 161 1.584017e-01 1.153387e+00  1.988854303327986372e+03  1.995668234676348220e+03  1.000255073394781357e+04  1.000282263035741198e+04
9 181 1.557842e-01 1.174277e+00  1.988854303327986372e+03  1.995335312363608864e+03  6.000296662301994729e+03  1.000270359393233048e+04
10 201 1.524286e-01 1.186610e+00  1.988854303327986372e+03  1.995714042137855358e+03  1.000252112415773081e+04  1.000421217291756693e+04
11 221 1.569560e-01 1.209943e+00  1.988854303327986372e+03  1.995482656978779687e+03  1.000251818099654338e+04  1.000268246423748860e+04
12 241 1.592171e-01 1.233234e+00  1.988854303327986372e+03  1.995592270930795394e+03  1.000250317315467328e+04  1.000419896863050417e+04
13 261 1.552944e-01 1.250434e+00  1.988854303327986372e+03  1.995587262570265693e+03  6.000355344312120906e+03  1.000294510002223797e+04
14 281 1.472118e-01 1.261617e+00  1.988854303327986372e+03  1.995626337534572031e+03  1.997207823356462995e+03  1.000270987907804556e+04
15 301 1.437463e-01 1.273402e+00  1.988854303327986372e+03  1.995462682741640947e+03  1.000253559305645831e+04  1.000280151718899469e+04
16 321 1.442070e-01 1.286210e+00  1.988854303327986372e+03  1.995427662665798380e+03  1.000250366886374832e+04  1.000326508383144755e+04
17 341 1.423120e-01 1.306342e+00  1.988854303327986372e+03  1.995431441392982151e+03  1.000256701012938174e+04  1.000480716476434463e+04
18 361 1.434398e-01 1.321850e+00  1.988854303327986372e+03  1.995268880218084178e+03  1.996062156189866300e+03  1.000380115169183773e+04
19 381 1.426460e-01 1.334147e+00  1.988854303327986372e+03  1.995458614895700293e+03  1.998021162212660784e+03  1.000267087781883856e+04
20 401 1.426786e-01 1.351767e+00  1.988854303327986372e+03  1.995394138033094578e+03  6.000261787138083491e+03  1.000308839664680636e+04
21 421 1.394586e-01 1.366052e+00  1.988854303327986372e+03  1.995433196664637535e+03  1.997862454376574533e+03  1.000414007710560509e+04
22 441 1.344339e-01 1.374983e+00  1.988854303327986372e+03  1.995444419007430724e+03  1.997342197277167315e+03  1.000373857297426548e+04
23 461 1.336892e-01 1.380086e+00  1.988854303327986372e+03  1.995256950761364351e+03  5.999120685730145851e+03  1.000303852735488363e+04
24 481 1.289502e-01 1.381892e+00  1.988854303327986372e+03  1.995236971869477884e+03  6.000303532906640612e+03  1.000379873709424282e+04
25 501 1.253720e-01 1.383881e+00  1.988854303327986372e+03  1.995471179411104686e+03  1.998185270475504240e+03  1.000416393996897204e+04
26 521 1.195292e-01 1.384515e+00  1.988854303327986372e+03  1.995397834722542484e+03  1.997399398941986419e+03  1.000285173806298553e+04
27 541 1.160558e-01 1.382326e+00  1.988854303327986372e+03  1.995432661182833954e+03  1.995873529116660393e+03  1.000372301444573895e+04
28 561 1.112984e-01 1.382287e+00  1.988854303327986372e+03  1.995254807600440927e+03  1.995903854491160928e+03  1.000378121012721203e+04
29 581 1.081517e-01 1.390084e+00  1.988854303327986372e+03  1.995362292140941690e+03  1.997088913734299013e+03  1.000393347184156846e+04
30 601 1.032727e-01 1.393060e+00  1.988854303327986372e+03  1.995356094098722451e+03  1.000258596185610259e+04  1.000445751080600894e+04
31 621 9.782736e-02 1.394721e+00  1.988854303327986372e+03  1.995287072655476322e+03  1.996756853084084014e+03  1.000265257393285174e+04
32 641 9.481229e-02 1.398093e+00  1.988854303327986372e+03  1.995386104693618108e+03  1.000252531878916488e+04  1.000369629572623853e+04
