%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=211705, 2017/09/28 17:7:39.85)
1 11 1.853741e-01 0 0 1.850914e-01 1.850165e-01 1.850853e-01 1.849586e-01 1.851311e-01 1.855683e-01 1.849668e-01 1.853759e-01 1.848543e-01 1.849187e-01 1.850048e-01 1.849368e-01 1.859196e-01 1.856150e-01 1.851577e-01 1.849312e-01 1.853866e-01 1.852992e-01 1.849158e-01 1.855979e-01 1.848626e-01 1.851256e-01 1.849030e-01 1.852906e-01 1.850776e-01 1.848922e-01 1.848704e-01 
2 21 1.777530e-01 0 0 1.770591e-01 1.772840e-01 1.771638e-01 1.771340e-01 1.772440e-01 1.777209e-01 1.770166e-01 1.774744e-01 1.772170e-01 1.768831e-01 1.774920e-01 1.773398e-01 1.783921e-01 1.776134e-01 1.773569e-01 1.769371e-01 1.776500e-01 1.775094e-01 1.770413e-01 1.775307e-01 1.771212e-01 1.775356e-01 1.768900e-01 1.772932e-01 1.770177e-01 1.773690e-01 1.768040e-01 
3 31 1.715414e-01 0 0 1.706142e-01 1.708447e-01 1.714381e-01 1.705677e-01 1.707338e-01 1.713026e-01 1.705978e-01 1.708057e-01 1.712669e-01 1.704272e-01 1.713043e-01 1.710646e-01 1.721954e-01 1.710357e-01 1.713248e-01 1.706622e-01 1.711636e-01 1.710246e-01 1.707610e-01 1.709746e-01 1.707470e-01 1.709149e-01 1.702750e-01 1.716610e-01 1.705867e-01 1.708311e-01 1.705781e-01 
4 41 1.676216e-01 0 0 1.666411e-01 1.665861e-01 1.670905e-01 1.680002e-01 1.666259e-01 1.670929e-01 1.666093e-01 1.667152e-01 1.670233e-01 1.661357e-01 1.673973e-01 1.670915e-01 1.679758e-01 1.677288e-01 1.671315e-01 1.667150e-01 1.669086e-01 1.669048e-01 1.671415e-01 1.666456e-01 1.667164e-01 1.668868e-01 1.661277e-01 1.679129e-01 1.678852e-01 1.669939e-01 1.665673e-01 
5 51 1.611283e-01 0 0 1.599401e-01 1.598846e-01 1.603937e-01 1.615711e-01 1.597882e-01 1.607259e-01 1.598993e-01 1.598722e-01 1.603489e-01 1.592939e-01 1.605206e-01 1.603506e-01 1.612441e-01 1.607832e-01 1.606386e-01 1.598719e-01 1.602425e-01 1.602368e-01 1.605376e-01 1.597535e-01 1.600790e-01 1.602173e-01 1.596180e-01 1.618200e-01 1.619139e-01 1.604288e-01 1.599306e-01 
6 61 1.561074e-01 0 0 1.545593e-01 1.545058e-01 1.550150e-01 1.563817e-01 1.544951e-01 1.555046e-01 1.548349e-01 1.549700e-01 1.551773e-01 1.540318e-01 1.556377e-01 1.551031e-01 1.558754e-01 1.556763e-01 1.552897e-01 1.546281e-01 1.549320e-01 1.549328e-01 1.556012e-01 1.546161e-01 1.548945e-01 1.548857e-01 1.545012e-01 1.567520e-01 1.569656e-01 1.551846e-01 1.550294e-01 
7 71 1.536160e-01 0 0 1.519784e-01 1.517207e-01 1.522763e-01 1.543616e-01 1.517451e-01 1.526919e-01 1.522985e-01 1.525929e-01 1.524873e-01 1.512345e-01 1.529100e-01 1.523105e-01 1.529602e-01 1.530373e-01 1.525144e-01 1.518928e-01 1.522800e-01 1.520789e-01 1.530651e-01 1.518688e-01 1.522635e-01 1.523996e-01 1.535516e-01 1.545228e-01 1.546224e-01 1.524438e-01 1.530976e-01 
8 81 1.517637e-01 0 0 1.499523e-01 1.506031e-01 1.504780e-01 1.526287e-01 1.508513e-01 1.506175e-01 1.506457e-01 1.505100e-01 1.504849e-01 1.490768e-01 1.509048e-01 1.503418e-01 1.508365e-01 1.508957e-01 1.510133e-01 1.497246e-01 1.501321e-01 1.499908e-01 1.508807e-01 1.498813e-01 1.504662e-01 1.503808e-01 1.515176e-01 1.530131e-01 1.528364e-01 1.504931e-01 1.513866e-01 
9 91 1.485282e-01 0 0 1.467283e-01 1.473134e-01 1.472286e-01 1.498360e-01 1.475724e-01 1.471901e-01 1.471725e-01 1.470825e-01 1.471701e-01 1.456478e-01 1.479222e-01 1.468939e-01 1.475910e-01 1.483974e-01 1.478499e-01 1.462639e-01 1.466286e-01 1.466172e-01 1.475049e-01 1.464585e-01 1.470507e-01 1.468557e-01 1.483247e-01 1.499376e-01 1.492031e-01 1.471773e-01 1.482032e-01 
10 101 1.459836e-01 0 0 1.443224e-01 1.445406e-01 1.444367e-01 1.473733e-01 1.458658e-01 1.445508e-01 1.444116e-01 1.443249e-01 1.443453e-01 1.428271e-01 1.451272e-01 1.441466e-01 1.448625e-01 1.457239e-01 1.454632e-01 1.433663e-01 1.437549e-01 1.439446e-01 1.450387e-01 1.435490e-01 1.442603e-01 1.439936e-01 1.455311e-01 1.480416e-01 1.462404e-01 1.442956e-01 1.454844e-01 
11 111 1.448822e-01 0 0 1.431967e-01 1.433397e-01 1.429913e-01 1.460820e-01 1.449167e-01 1.432580e-01 1.430775e-01 1.435494e-01 1.432597e-01 1.413898e-01 1.438304e-01 1.426718e-01 1.435179e-01 1.447130e-01 1.441802e-01 1.426948e-01 1.424861e-01 1.428174e-01 1.442133e-01 1.421943e-01 1.430785e-01 1.429686e-01 1.445538e-01 1.473599e-01 1.455739e-01 1.430879e-01 1.443813e-01 
12 121 1.411248e-01 0 0 1.394283e-01 1.393704e-01 1.390241e-01 1.422176e-01 1.411223e-01 1.393254e-01 1.391989e-01 1.397224e-01 1.395597e-01 1.375612e-01 1.398119e-01 1.391704e-01 1.402992e-01 1.405826e-01 1.408123e-01 1.393161e-01 1.389322e-01 1.389952e-01 1.406400e-01 1.382845e-01 1.391790e-01 1.397662e-01 1.405663e-01 1.436271e-01 1.417927e-01 1.396856e-01 1.408800e-01 
13 132 1.365272e-01 0 0 1.347724e-01 1.345367e-01 1.342385e-01 1.376630e-01 1.361676e-01 1.344841e-01 1.345081e-01 1.349056e-01 1.351206e-01 1.329587e-01 1.351521e-01 1.344804e-01 1.354998e-01 1.356275e-01 1.360889e-01 1.346145e-01 1.343905e-01 1.343811e-01 1.362632e-01 1.334431e-01 1.347119e-01 1.354406e-01 1.356871e-01 1.388203e-01 1.369571e-01 1.350150e-01 1.360075e-01 
14 142 1.336169e-01 0 0 1.317151e-01 1.316181e-01 1.310958e-01 1.348133e-01 1.329615e-01 1.315535e-01 1.313991e-01 1.318927e-01 1.320110e-01 1.302345e-01 1.319561e-01 1.314504e-01 1.322798e-01 1.326342e-01 1.332140e-01 1.316710e-01 1.316273e-01 1.314222e-01 1.334653e-01 1.302536e-01 1.317526e-01 1.326525e-01 1.327334e-01 1.357352e-01 1.338929e-01 1.324924e-01 1.329978e-01 
