%  columns="iteration, evaluation, void, void, void, xmean" (startseed=211705, 2017/09/28 17:7:39.85)
0 1 0 0 0 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 
1 11 0 0 0 1.056967e+00 1.104449e+00 1.100213e+00 1.013571e+00 1.136114e+00 8.933111e-01 1.052544e+00 9.067190e-01 9.888246e-01 9.337850e-01 1.109360e+00 9.844341e-01 7.873628e-01 1.072726e+00 8.703455e-01 1.054325e+00 8.663020e-01 1.139965e+00 9.694010e-01 8.663966e-01 9.599632e-01 9.531418e-01 9.527853e-01 9.359082e-01 9.791362e-01 9.690030e-01 9.601660e-01 
2 21 0 0 0 1.019463e+00 1.204806e+00 1.098537e+00 1.142372e+00 1.121850e+00 8.006420e-01 1.134564e+00 1.000561e+00 1.117885e+00 9.051987e-01 1.241260e+00 1.166007e+00 6.615181e-01 1.122861e+00 8.259130e-01 1.111238e+00 7.537856e-01 1.226359e+00 9.706105e-01 9.081937e-01 8.699492e-01 9.191788e-01 9.008667e-01 9.039012e-01 9.724373e-01 1.100334e+00 9.393416e-01 
3 31 0 0 0 9.073034e-01 1.207152e+00 9.088105e-01 1.117013e+00 1.111696e+00 7.382381e-01 1.155056e+00 9.656330e-01 1.242594e+00 1.002398e+00 1.333848e+00 1.231177e+00 7.353464e-01 1.060349e+00 9.867626e-01 1.079771e+00 7.686482e-01 1.149747e+00 8.832054e-01 8.645343e-01 8.213982e-01 9.363893e-01 8.917392e-01 1.182485e+00 8.648364e-01 1.102560e+00 8.015902e-01 
4 41 0 0 0 7.947905e-01 1.151887e+00 9.903098e-01 1.356960e+00 1.008394e+00 7.845255e-01 1.208966e+00 1.087784e+00 1.149530e+00 1.023756e+00 1.196247e+00 1.135737e+00 7.365128e-01 9.605637e-01 1.032268e+00 1.031228e+00 8.066990e-01 1.101835e+00 1.103992e+00 8.915705e-01 8.003704e-01 8.138614e-01 1.024951e+00 1.300087e+00 5.974508e-01 9.407653e-01 7.835899e-01 
5 51 0 0 0 8.957603e-01 1.083268e+00 9.240821e-01 1.318502e+00 9.983378e-01 9.155862e-01 1.196970e+00 1.060426e+00 1.104291e+00 1.053403e+00 1.168699e+00 1.166403e+00 7.932104e-01 9.830766e-01 8.590820e-01 1.046322e+00 9.060499e-01 1.035884e+00 1.132677e+00 8.894165e-01 7.836097e-01 9.008931e-01 8.990500e-01 1.280490e+00 5.607987e-01 8.162691e-01 7.329340e-01 
6 61 0 0 0 9.109039e-01 1.103004e+00 9.779539e-01 1.305295e+00 9.821840e-01 9.471584e-01 1.216362e+00 1.216505e+00 1.202459e+00 1.009946e+00 1.287091e+00 1.123366e+00 8.419137e-01 1.091508e+00 8.858290e-01 1.080799e+00 8.928045e-01 1.013941e+00 1.232769e+00 7.747553e-01 7.396375e-01 9.790558e-01 9.158877e-01 1.333265e+00 5.600692e-01 8.814923e-01 6.438840e-01 
7 71 0 0 0 7.957739e-01 1.044084e+00 1.030788e+00 1.422088e+00 1.081744e+00 9.448114e-01 1.261473e+00 1.005971e+00 1.164700e+00 9.327243e-01 1.304393e+00 1.142707e+00 8.403079e-01 1.172812e+00 9.387989e-01 1.048125e+00 8.621648e-01 9.856600e-01 1.197739e+00 7.560212e-01 7.004716e-01 9.007851e-01 1.148352e+00 1.429456e+00 5.073446e-01 8.595285e-01 5.193826e-01 
8 81 0 0 0 7.835435e-01 8.237987e-01 1.023812e+00 1.446562e+00 1.292634e+00 9.927853e-01 1.047440e+00 9.642191e-01 1.260430e+00 9.868833e-01 1.278620e+00 1.035735e+00 8.908420e-01 1.178715e+00 1.080765e+00 1.109574e+00 8.421547e-01 1.004866e+00 1.111278e+00 7.682766e-01 6.219717e-01 9.581686e-01 1.097978e+00 1.498559e+00 7.172346e-01 9.810348e-01 5.177046e-01 
9 91 0 0 0 7.870443e-01 8.158151e-01 1.136666e+00 1.503078e+00 1.304533e+00 1.027565e+00 1.082652e+00 8.877750e-01 1.181479e+00 9.632012e-01 1.207208e+00 1.125573e+00 9.513449e-01 1.343867e+00 9.933014e-01 1.093598e+00 7.935511e-01 9.342431e-01 1.197906e+00 8.849882e-01 6.841582e-01 9.869531e-01 1.105839e+00 1.510701e+00 7.335914e-01 9.313163e-01 6.698884e-01 
